CE10	CNN_IP_20030329.1600.01-1-CE1
CE11	CNN_IP_20030329.1600.01-1-CE2
CE12	CNN_IP_20030329.1600.01-1-CE3
CE13	CNN_IP_20030329.1600.01-1-CE4
CE14	CNN_IP_20030329.1600.01-1-CE5
CE15	CNN_IP_20030329.1600.01-1-CE6
CE16	CNN_IP_20030329.1600.01-1-CE7
CE17	CNN_IP_20030329.1600.01-1-CE8
CE19	CNN_IP_20030329.1600.01-1-CE9
CE20	CNN_IP_20030329.1600.01-1-CE10
CE21	CNN_IP_20030329.1600.01-1-CE11
CE22	CNN_IP_20030329.1600.01-1-CE12
CE23	CNN_IP_20030329.1600.01-1-CE13
CE24	CNN_IP_20030329.1600.01-1-CE14
CE25	CNN_IP_20030329.1600.01-1-CE15
CE26	CNN_IP_20030329.1600.01-1-CE16
CE27	CNN_IP_20030329.1600.01-1-CE17
CE28	CNN_IP_20030329.1600.01-1-CE18
CE29	CNN_IP_20030329.1600.01-1-CE19
CE30	CNN_IP_20030329.1600.01-1-CE20
CE31	CNN_IP_20030329.1600.01-1-CE21
CE32	CNN_IP_20030329.1600.01-1-CE22
CE33	CNN_IP_20030329.1600.01-1-CE23
CE1	CNN_IP_20030329.1600.01-1-CE24
CE34	CNN_IP_20030329.1600.01-1-CE25
CE35	CNN_IP_20030329.1600.01-1-CE26
CE2	CNN_IP_20030329.1600.01-1-CE27
CE3	CNN_IP_20030329.1600.01-1-CE28
CE4	CNN_IP_20030329.1600.01-1-CE29
CE5	CNN_IP_20030329.1600.01-1-CE30
CE6	CNN_IP_20030329.1600.01-1-CE31
CE7	CNN_IP_20030329.1600.01-1-CE32
CE9	CNN_IP_20030329.1600.01-1-CE33
E12	CNN_IP_20030329.1600.01-1-E1
E13	CNN_IP_20030329.1600.01-1-E2
E14	CNN_IP_20030329.1600.01-1-E3
E16	CNN_IP_20030329.1600.01-1-E4
E18	CNN_IP_20030329.1600.01-1-E5
E19	CNN_IP_20030329.1600.01-1-E6
E20	CNN_IP_20030329.1600.01-1-E7
E21	CNN_IP_20030329.1600.01-1-E8
E22	CNN_IP_20030329.1600.01-1-E9
E23	CNN_IP_20030329.1600.01-1-E10
E24	CNN_IP_20030329.1600.01-1-E11
E26	CNN_IP_20030329.1600.01-1-E12
E27	CNN_IP_20030329.1600.01-1-E13
E28	CNN_IP_20030329.1600.01-1-E14
E30	CNN_IP_20030329.1600.01-1-E15
E32	CNN_IP_20030329.1600.01-1-E16
E33	CNN_IP_20030329.1600.01-1-E17
E34	CNN_IP_20030329.1600.01-1-E18
E35	CNN_IP_20030329.1600.01-1-E19
E1	CNN_IP_20030329.1600.01-1-E20
E36	CNN_IP_20030329.1600.01-1-E21
E37	CNN_IP_20030329.1600.01-1-E22
E38	CNN_IP_20030329.1600.01-1-E23
E39	CNN_IP_20030329.1600.01-1-E24
E40	CNN_IP_20030329.1600.01-1-E25
E41	CNN_IP_20030329.1600.01-1-E26
E42	CNN_IP_20030329.1600.01-1-E27
E43	CNN_IP_20030329.1600.01-1-E28
E44	CNN_IP_20030329.1600.01-1-E29
E45	CNN_IP_20030329.1600.01-1-E30
E46	CNN_IP_20030329.1600.01-1-E31
E47	CNN_IP_20030329.1600.01-1-E32
E48	CNN_IP_20030329.1600.01-1-E33
E2	CNN_IP_20030329.1600.01-1-E34
E3	CNN_IP_20030329.1600.01-1-E35
E4	CNN_IP_20030329.1600.01-1-E36
E6	CNN_IP_20030329.1600.01-1-E37
E7	CNN_IP_20030329.1600.01-1-E38
E8	CNN_IP_20030329.1600.01-1-E39
E9	CNN_IP_20030329.1600.01-1-E40
E11	CNN_IP_20030329.1600.01-1-E41
EM1	CNN_IP_20030329.1600.01-1-E20-1
EM20	CNN_IP_20030329.1600.01-1-E41-2
EM21	CNN_IP_20030329.1600.01-1-E1-3
EM22	CNN_IP_20030329.1600.01-1-E35-4
EM23	CNN_IP_20030329.1600.01-1-E2-5
EM24	CNN_IP_20030329.1600.01-1-E2-6
EM25	CNN_IP_20030329.1600.01-1-E3-7
EM26	CNN_IP_20030329.1600.01-1-E4-8
EM27	CNN_IP_20030329.1600.01-1-E5-9
EM28	CNN_IP_20030329.1600.01-1-E41-10
EM29	CNN_IP_20030329.1600.01-1-E6-11
EM30	CNN_IP_20030329.1600.01-1-E6-12
EM31	CNN_IP_20030329.1600.01-1-E41-13
EM32	CNN_IP_20030329.1600.01-1-E7-14
EM33	CNN_IP_20030329.1600.01-1-E8-15
EM34	CNN_IP_20030329.1600.01-1-E41-16
EM35	CNN_IP_20030329.1600.01-1-E6-17
EM36	CNN_IP_20030329.1600.01-1-E9-18
EM37	CNN_IP_20030329.1600.01-1-E10-19
EM38	CNN_IP_20030329.1600.01-1-E41-20
EM39	CNN_IP_20030329.1600.01-1-E11-21
EM40	CNN_IP_20030329.1600.01-1-E41-22
EM42	CNN_IP_20030329.1600.01-1-E12-23
EM43	CNN_IP_20030329.1600.01-1-E12-24
EM44	CNN_IP_20030329.1600.01-1-E13-25
EM45	CNN_IP_20030329.1600.01-1-E35-26
EM46	CNN_IP_20030329.1600.01-1-E41-27
EM47	CNN_IP_20030329.1600.01-1-E41-28
EM48	CNN_IP_20030329.1600.01-1-E40-29
EM49	CNN_IP_20030329.1600.01-1-E35-30
EM50	CNN_IP_20030329.1600.01-1-E35-31
EM51	CNN_IP_20030329.1600.01-1-E14-32
EM52	CNN_IP_20030329.1600.01-1-E15-33
EM53	CNN_IP_20030329.1600.01-1-E1-34
EM54	CNN_IP_20030329.1600.01-1-E1-35
EM55	CNN_IP_20030329.1600.01-1-E16-36
EM56	CNN_IP_20030329.1600.01-1-E17-37
EM57	CNN_IP_20030329.1600.01-1-E41-38
EM58	CNN_IP_20030329.1600.01-1-E18-39
EM59	CNN_IP_20030329.1600.01-1-E19-40
EM60	CNN_IP_20030329.1600.01-1-E18-41
EM61	CNN_IP_20030329.1600.01-1-E21-42
EM62	CNN_IP_20030329.1600.01-1-E18-43
EM63	CNN_IP_20030329.1600.01-1-E22-44
EM64	CNN_IP_20030329.1600.01-1-E18-45
EM65	CNN_IP_20030329.1600.01-1-E23-46
EM66	CNN_IP_20030329.1600.01-1-E24-47
EM67	CNN_IP_20030329.1600.01-1-E1-48
EM68	CNN_IP_20030329.1600.01-1-E1-49
EM69	CNN_IP_20030329.1600.01-1-E41-50
EM70	CNN_IP_20030329.1600.01-1-E12-51
EM71	CNN_IP_20030329.1600.01-1-E25-52
EM72	CNN_IP_20030329.1600.01-1-E26-53
EM73	CNN_IP_20030329.1600.01-1-E27-54
EM74	CNN_IP_20030329.1600.01-1-E28-55
EM75	CNN_IP_20030329.1600.01-1-E28-56
EM76	CNN_IP_20030329.1600.01-1-E29-57
EM77	CNN_IP_20030329.1600.01-1-E29-58
EM78	CNN_IP_20030329.1600.01-1-E18-59
EM79	CNN_IP_20030329.1600.01-1-E41-60
EM80	CNN_IP_20030329.1600.01-1-E35-61
EM86	CNN_IP_20030329.1600.01-1-E2-62
EM81	CNN_IP_20030329.1600.01-1-E30-63
EM82	CNN_IP_20030329.1600.01-1-E40-64
EM83	CNN_IP_20030329.1600.01-1-E35-65
EM84	CNN_IP_20030329.1600.01-1-E35-66
EM99	CNN_IP_20030329.1600.01-1-E2-67
EM100	CNN_IP_20030329.1600.01-1-E2-68
EM87	CNN_IP_20030329.1600.01-1-E34-69
EM88	CNN_IP_20030329.1600.01-1-E35-70
EM89	CNN_IP_20030329.1600.01-1-E20-71
EM90	CNN_IP_20030329.1600.01-1-E31-72
EM91	CNN_IP_20030329.1600.01-1-E35-73
EM92	CNN_IP_20030329.1600.01-1-E20-74
EM93	CNN_IP_20030329.1600.01-1-E35-75
EM94	CNN_IP_20030329.1600.01-1-E20-76
EM95	CNN_IP_20030329.1600.01-1-E31-77
EM96	CNN_IP_20030329.1600.01-1-E20-78
EM97	CNN_IP_20030329.1600.01-1-E20-79
EM98	CNN_IP_20030329.1600.01-1-E32-80
EM2	CNN_IP_20030329.1600.01-1-E34-81
EM101	CNN_IP_20030329.1600.01-1-E33-82
EM102	CNN_IP_20030329.1600.01-1-E2-83
EM3	CNN_IP_20030329.1600.01-1-E34-84
EM4	CNN_IP_20030329.1600.01-1-E20-85
EM5	CNN_IP_20030329.1600.01-1-E35-86
EM6	CNN_IP_20030329.1600.01-1-E36-87
EM7	CNN_IP_20030329.1600.01-1-E37-88
EM8	CNN_IP_20030329.1600.01-1-E34-89
EM9	CNN_IP_20030329.1600.01-1-E38-90
EM10	CNN_IP_20030329.1600.01-1-E39-91
EM11	CNN_IP_20030329.1600.01-1-E39-92
EM12	CNN_IP_20030329.1600.01-1-E35-93
EM13	CNN_IP_20030329.1600.01-1-E20-94
EM14	CNN_IP_20030329.1600.01-1-E35-95
EM15	CNN_IP_20030329.1600.01-1-E20-96
EM16	CNN_IP_20030329.1600.01-1-E35-97
EM17	CNN_IP_20030329.1600.01-1-E40-98
EM85	CNN_IP_20030329.1600.01-1-E2-99
EM19	CNN_IP_20030329.1600.01-1-E41-100
EM18	CNN_IP_20030329.1600.01-1-E20-101
R2	CNN_IP_20030329.1600.01-1-R1
R3	CNN_IP_20030329.1600.01-1-R2
R4	CNN_IP_20030329.1600.01-1-R3
R5	CNN_IP_20030329.1600.01-1-R4
R6	CNN_IP_20030329.1600.01-1-R5
R7	CNN_IP_20030329.1600.01-1-R6
R8	CNN_IP_20030329.1600.01-1-R7
R9	CNN_IP_20030329.1600.01-1-R8
R10	CNN_IP_20030329.1600.01-1-R9
R11	CNN_IP_20030329.1600.01-1-R10
R12	CNN_IP_20030329.1600.01-1-R11
R13	CNN_IP_20030329.1600.01-1-R12
R14	CNN_IP_20030329.1600.01-1-R13
R15	CNN_IP_20030329.1600.01-1-R14
R16	CNN_IP_20030329.1600.01-1-R15
RM2	CNN_IP_20030329.1600.01-1-R1-1
RM3	CNN_IP_20030329.1600.01-1-R2-1
RM4	CNN_IP_20030329.1600.01-1-R3-1
RM5	CNN_IP_20030329.1600.01-1-R4-1
RM6	CNN_IP_20030329.1600.01-1-R5-1
RM7	CNN_IP_20030329.1600.01-1-R6-1
RM8	CNN_IP_20030329.1600.01-1-R7-1
RM9	CNN_IP_20030329.1600.01-1-R8-1
RM10	CNN_IP_20030329.1600.01-1-R9-1
RM11	CNN_IP_20030329.1600.01-1-R10-1
RM12	CNN_IP_20030329.1600.01-1-R11-1
RM13	CNN_IP_20030329.1600.01-1-R12-1
RM14	CNN_IP_20030329.1600.01-1-R13-1
RM15	CNN_IP_20030329.1600.01-1-R14-1
RM16	CNN_IP_20030329.1600.01-1-R15-1
V1	CNN_IP_20030329.1600.01-1-EV1
V2	CNN_IP_20030329.1600.01-1-EV2
V3	CNN_IP_20030329.1600.01-1-EV3
V4	CNN_IP_20030329.1600.01-1-EV4
V5	CNN_IP_20030329.1600.01-1-EV5
V6	CNN_IP_20030329.1600.01-1-EV6
V7	CNN_IP_20030329.1600.01-1-EV7
V8	CNN_IP_20030329.1600.01-1-EV8
V9	CNN_IP_20030329.1600.01-1-EV9
V10	CNN_IP_20030329.1600.01-1-EV10
VM1	CNN_IP_20030329.1600.01-1-EV1-1
VM2	CNN_IP_20030329.1600.01-1-EV2-1
VM3	CNN_IP_20030329.1600.01-1-EV3-1
VM4	CNN_IP_20030329.1600.01-1-EV4-1
VM5	CNN_IP_20030329.1600.01-1-EV5-1
VM6	CNN_IP_20030329.1600.01-1-EV6-1
VM7	CNN_IP_20030329.1600.01-1-EV7-1
VM8	CNN_IP_20030329.1600.01-1-EV8-1
VM9	CNN_IP_20030329.1600.01-1-EV9-1
VM10	CNN_IP_20030329.1600.01-1-EV10-1
Q1	CNN_IP_20030329.1600.01-1-T1
Q2	CNN_IP_20030329.1600.01-1-T2
Q3	CNN_IP_20030329.1600.01-1-T3
Q4	CNN_IP_20030329.1600.01-1-T4
Q5	CNN_IP_20030329.1600.01-1-T5
Q6	CNN_IP_20030329.1600.01-1-T6
Q7	CNN_IP_20030329.1600.01-1-T7
Q8	CNN_IP_20030329.1600.01-1-T8
Q9	CNN_IP_20030329.1600.01-1-T9
Q10	CNN_IP_20030329.1600.01-1-T10
Q11	CNN_IP_20030329.1600.01-1-T11
