CE10	CNN_IP_20030410.1600.03-1-CE1
CE11	CNN_IP_20030410.1600.03-1-CE2
CE12	CNN_IP_20030410.1600.03-1-CE3
CE13	CNN_IP_20030410.1600.03-1-CE4
CE14	CNN_IP_20030410.1600.03-1-CE5
CE15	CNN_IP_20030410.1600.03-1-CE6
CE16	CNN_IP_20030410.1600.03-1-CE7
CE17	CNN_IP_20030410.1600.03-1-CE8
CE18	CNN_IP_20030410.1600.03-1-CE9
CE20	CNN_IP_20030410.1600.03-1-CE10
CE21	CNN_IP_20030410.1600.03-1-CE11
CE22	CNN_IP_20030410.1600.03-1-CE12
CE23	CNN_IP_20030410.1600.03-1-CE13
CE24	CNN_IP_20030410.1600.03-1-CE14
CE25	CNN_IP_20030410.1600.03-1-CE15
CE26	CNN_IP_20030410.1600.03-1-CE16
CE27	CNN_IP_20030410.1600.03-1-CE17
CE28	CNN_IP_20030410.1600.03-1-CE18
CE29	CNN_IP_20030410.1600.03-1-CE19
CE32	CNN_IP_20030410.1600.03-1-CE20
CE33	CNN_IP_20030410.1600.03-1-CE21
CE34	CNN_IP_20030410.1600.03-1-CE22
CE35	CNN_IP_20030410.1600.03-1-CE23
CE1	CNN_IP_20030410.1600.03-1-CE24
CE36	CNN_IP_20030410.1600.03-1-CE25
CE37	CNN_IP_20030410.1600.03-1-CE26
CE38	CNN_IP_20030410.1600.03-1-CE27
CE39	CNN_IP_20030410.1600.03-1-CE28
CE2	CNN_IP_20030410.1600.03-1-CE29
CE3	CNN_IP_20030410.1600.03-1-CE30
CE4	CNN_IP_20030410.1600.03-1-CE31
CE5	CNN_IP_20030410.1600.03-1-CE32
CE6	CNN_IP_20030410.1600.03-1-CE33
CE7	CNN_IP_20030410.1600.03-1-CE34
CE8	CNN_IP_20030410.1600.03-1-CE35
CE9	CNN_IP_20030410.1600.03-1-CE36
E15	CNN_IP_20030410.1600.03-1-E1
E16	CNN_IP_20030410.1600.03-1-E2
E17	CNN_IP_20030410.1600.03-1-E3
E18	CNN_IP_20030410.1600.03-1-E4
E19	CNN_IP_20030410.1600.03-1-E5
E20	CNN_IP_20030410.1600.03-1-E6
E21	CNN_IP_20030410.1600.03-1-E7
E22	CNN_IP_20030410.1600.03-1-E8
E23	CNN_IP_20030410.1600.03-1-E9
E27	CNN_IP_20030410.1600.03-1-E10
E28	CNN_IP_20030410.1600.03-1-E11
E29	CNN_IP_20030410.1600.03-1-E12
E30	CNN_IP_20030410.1600.03-1-E13
E31	CNN_IP_20030410.1600.03-1-E14
E32	CNN_IP_20030410.1600.03-1-E15
E33	CNN_IP_20030410.1600.03-1-E16
E34	CNN_IP_20030410.1600.03-1-E17
E35	CNN_IP_20030410.1600.03-1-E18
E36	CNN_IP_20030410.1600.03-1-E19
E37	CNN_IP_20030410.1600.03-1-E20
E1	CNN_IP_20030410.1600.03-1-E21
E38	CNN_IP_20030410.1600.03-1-E22
E39	CNN_IP_20030410.1600.03-1-E23
E40	CNN_IP_20030410.1600.03-1-E24
E41	CNN_IP_20030410.1600.03-1-E25
E42	CNN_IP_20030410.1600.03-1-E26
E45	CNN_IP_20030410.1600.03-1-E27
E46	CNN_IP_20030410.1600.03-1-E28
E47	CNN_IP_20030410.1600.03-1-E29
E48	CNN_IP_20030410.1600.03-1-E30
E49	CNN_IP_20030410.1600.03-1-E31
E51	CNN_IP_20030410.1600.03-1-E32
E52	CNN_IP_20030410.1600.03-1-E33
E53	CNN_IP_20030410.1600.03-1-E34
