CE11	CNN_IP_20030330.1600.03-CE1
CE12	CNN_IP_20030330.1600.03-CE2
CE13	CNN_IP_20030330.1600.03-CE3
CE14	CNN_IP_20030330.1600.03-CE4
CE15	CNN_IP_20030330.1600.03-CE5
CE16	CNN_IP_20030330.1600.03-CE6
CE17	CNN_IP_20030330.1600.03-CE7
CE18	CNN_IP_20030330.1600.03-CE8
CE19	CNN_IP_20030330.1600.03-CE9
CE20	CNN_IP_20030330.1600.03-CE10
CE21	CNN_IP_20030330.1600.03-CE11
CE22	CNN_IP_20030330.1600.03-CE12
CE23	CNN_IP_20030330.1600.03-CE13
CE24	CNN_IP_20030330.1600.03-CE14
CE25	CNN_IP_20030330.1600.03-CE15
CE26	CNN_IP_20030330.1600.03-CE16
CE27	CNN_IP_20030330.1600.03-CE17
CE77	CNN_IP_20030330.1600.03-CE18
CE30	CNN_IP_20030330.1600.03-CE19
CE78	CNN_IP_20030330.1600.03-CE20
CE31	CNN_IP_20030330.1600.03-CE21
CE32	CNN_IP_20030330.1600.03-CE22
CE33	CNN_IP_20030330.1600.03-CE23
CE34	CNN_IP_20030330.1600.03-CE24
CE35	CNN_IP_20030330.1600.03-CE25
CE36	CNN_IP_20030330.1600.03-CE26
CE37	CNN_IP_20030330.1600.03-CE27
CE1	CNN_IP_20030330.1600.03-CE28
CE38	CNN_IP_20030330.1600.03-CE29
CE39	CNN_IP_20030330.1600.03-CE30
CE40	CNN_IP_20030330.1600.03-CE31
CE41	CNN_IP_20030330.1600.03-CE32
CE43	CNN_IP_20030330.1600.03-CE33
CE44	CNN_IP_20030330.1600.03-CE34
CE45	CNN_IP_20030330.1600.03-CE35
CE46	CNN_IP_20030330.1600.03-CE36
CE47	CNN_IP_20030330.1600.03-CE37
CE48	CNN_IP_20030330.1600.03-CE38
CE49	CNN_IP_20030330.1600.03-CE39
CE50	CNN_IP_20030330.1600.03-CE40
CE51	CNN_IP_20030330.1600.03-CE41
CE52	CNN_IP_20030330.1600.03-CE42
CE79	CNN_IP_20030330.1600.03-CE43
CE80	CNN_IP_20030330.1600.03-CE44
CE55	CNN_IP_20030330.1600.03-CE45
CE56	CNN_IP_20030330.1600.03-CE46
