CE12	CNN_IP_20030405.1600.01-1-CE1
CE13	CNN_IP_20030405.1600.01-1-CE2
CE14	CNN_IP_20030405.1600.01-1-CE3
CE15	CNN_IP_20030405.1600.01-1-CE4
CE16	CNN_IP_20030405.1600.01-1-CE5
CE17	CNN_IP_20030405.1600.01-1-CE6
CE18	CNN_IP_20030405.1600.01-1-CE7
CE22	CNN_IP_20030405.1600.01-1-CE8
CE23	CNN_IP_20030405.1600.01-1-CE9
CE24	CNN_IP_20030405.1600.01-1-CE10
CE25	CNN_IP_20030405.1600.01-1-CE11
CE26	CNN_IP_20030405.1600.01-1-CE12
CE27	CNN_IP_20030405.1600.01-1-CE13
CE28	CNN_IP_20030405.1600.01-1-CE14
CE29	CNN_IP_20030405.1600.01-1-CE15
CE31	CNN_IP_20030405.1600.01-1-CE16
CE32	CNN_IP_20030405.1600.01-1-CE17
CE33	CNN_IP_20030405.1600.01-1-CE18
CE34	CNN_IP_20030405.1600.01-1-CE19
CE35	CNN_IP_20030405.1600.01-1-CE20
CE36	CNN_IP_20030405.1600.01-1-CE21
CE37	CNN_IP_20030405.1600.01-1-CE22
CE38	CNN_IP_20030405.1600.01-1-CE23
CE39	CNN_IP_20030405.1600.01-1-CE24
CE40	CNN_IP_20030405.1600.01-1-CE25
CE41	CNN_IP_20030405.1600.01-1-CE26
CE43	CNN_IP_20030405.1600.01-1-CE27
CE1	CNN_IP_20030405.1600.01-1-CE28
CE44	CNN_IP_20030405.1600.01-1-CE29
CE2	CNN_IP_20030405.1600.01-1-CE30
CE3	CNN_IP_20030405.1600.01-1-CE31
CE4	CNN_IP_20030405.1600.01-1-CE32
CE5	CNN_IP_20030405.1600.01-1-CE33
CE6	CNN_IP_20030405.1600.01-1-CE34
CE8	CNN_IP_20030405.1600.01-1-CE35
CE9	CNN_IP_20030405.1600.01-1-CE36
CE10	CNN_IP_20030405.1600.01-1-CE37
CE11	CNN_IP_20030405.1600.01-1-CE38
E16	CNN_IP_20030405.1600.01-1-E1
E17	CNN_IP_20030405.1600.01-1-E2
E19	CNN_IP_20030405.1600.01-1-E3
E20	CNN_IP_20030405.1600.01-1-E4
E21	CNN_IP_20030405.1600.01-1-E5
E63	CNN_IP_20030405.1600.01-1-E6
E22	CNN_IP_20030405.1600.01-1-E7
E24	CNN_IP_20030405.1600.01-1-E8
