CE11	CNN_IP_20030405.1600.00-3-CE1
CE12	CNN_IP_20030405.1600.00-3-CE2
CE13	CNN_IP_20030405.1600.00-3-CE3
CE14	CNN_IP_20030405.1600.00-3-CE4
CE15	CNN_IP_20030405.1600.00-3-CE5
CE17	CNN_IP_20030405.1600.00-3-CE6
CE20	CNN_IP_20030405.1600.00-3-CE7
CE21	CNN_IP_20030405.1600.00-3-CE8
CE22	CNN_IP_20030405.1600.00-3-CE9
CE23	CNN_IP_20030405.1600.00-3-CE10
CE24	CNN_IP_20030405.1600.00-3-CE11
CE25	CNN_IP_20030405.1600.00-3-CE12
CE26	CNN_IP_20030405.1600.00-3-CE13
CE27	CNN_IP_20030405.1600.00-3-CE14
CE29	CNN_IP_20030405.1600.00-3-CE15
CE30	CNN_IP_20030405.1600.00-3-CE16
CE31	CNN_IP_20030405.1600.00-3-CE17
CE32	CNN_IP_20030405.1600.00-3-CE18
CE33	CNN_IP_20030405.1600.00-3-CE19
CE34	CNN_IP_20030405.1600.00-3-CE20
CE35	CNN_IP_20030405.1600.00-3-CE21
CE36	CNN_IP_20030405.1600.00-3-CE22
CE37	CNN_IP_20030405.1600.00-3-CE23
CE38	CNN_IP_20030405.1600.00-3-CE24
CE39	CNN_IP_20030405.1600.00-3-CE25
CE1	CNN_IP_20030405.1600.00-3-CE26
CE40	CNN_IP_20030405.1600.00-3-CE27
CE41	CNN_IP_20030405.1600.00-3-CE28
CE42	CNN_IP_20030405.1600.00-3-CE29
CE43	CNN_IP_20030405.1600.00-3-CE30
CE2	CNN_IP_20030405.1600.00-3-CE31
CE3	CNN_IP_20030405.1600.00-3-CE32
CE4	CNN_IP_20030405.1600.00-3-CE33
CE5	CNN_IP_20030405.1600.00-3-CE34
CE6	CNN_IP_20030405.1600.00-3-CE35
CE7	CNN_IP_20030405.1600.00-3-CE36
CE8	CNN_IP_20030405.1600.00-3-CE37
CE9	CNN_IP_20030405.1600.00-3-CE38
CE10	CNN_IP_20030405.1600.00-3-CE39
E12	CNN_IP_20030405.1600.00-3-E1
E13	CNN_IP_20030405.1600.00-3-E2
E14	CNN_IP_20030405.1600.00-3-E3
E15	CNN_IP_20030405.1600.00-3-E4
E16	CNN_IP_20030405.1600.00-3-E5
E18	CNN_IP_20030405.1600.00-3-E6
E20	CNN_IP_20030405.1600.00-3-E7
E23	CNN_IP_20030405.1600.00-3-E8
E24	CNN_IP_20030405.1600.00-3-E9
E25	CNN_IP_20030405.1600.00-3-E10
E26	CNN_IP_20030405.1600.00-3-E11
E27	CNN_IP_20030405.1600.00-3-E12
E28	CNN_IP_20030405.1600.00-3-E13
E29	CNN_IP_20030405.1600.00-3-E14
E30	CNN_IP_20030405.1600.00-3-E15
E31	CNN_IP_20030405.1600.00-3-E16
E33	CNN_IP_20030405.1600.00-3-E17
E34	CNN_IP_20030405.1600.00-3-E18
E35	CNN_IP_20030405.1600.00-3-E19
E37	CNN_IP_20030405.1600.00-3-E20
E38	CNN_IP_20030405.1600.00-3-E21
E39	CNN_IP_20030405.1600.00-3-E22
E40	CNN_IP_20030405.1600.00-3-E23
E1	CNN_IP_20030405.1600.00-3-E24
E41	CNN_IP_20030405.1600.00-3-E25
E42	CNN_IP_20030405.1600.00-3-E26
E43	CNN_IP_20030405.1600.00-3-E27
E44	CNN_IP_20030405.1600.00-3-E28
E45	CNN_IP_20030405.1600.00-3-E29
E46	CNN_IP_20030405.1600.00-3-E30
E47	CNN_IP_20030405.1600.00-3-E31
E48	CNN_IP_20030405.1600.00-3-E32
E49	CNN_IP_20030405.1600.00-3-E33
E50	CNN_IP_20030405.1600.00-3-E34
E51	CNN_IP_20030405.1600.00-3-E35
E52	CNN_IP_20030405.1600.00-3-E36
E53	CNN_IP_20030405.1600.00-3-E37
E54	CNN_IP_20030405.1600.00-3-E38
E55	CNN_IP_20030405.1600.00-3-E39
E56	CNN_IP_20030405.1600.00-3-E40
E2	CNN_IP_20030405.1600.00-3-E41
E3	CNN_IP_20030405.1600.00-3-E42
E4	CNN_IP_20030405.1600.00-3-E43
E5	CNN_IP_20030405.1600.00-3-E44
E6	CNN_IP_20030405.1600.00-3-E45
E7	CNN_IP_20030405.1600.00-3-E46
E8	CNN_IP_20030405.1600.00-3-E47
E9	CNN_IP_20030405.1600.00-3-E48
E10	CNN_IP_20030405.1600.00-3-E49
E11	CNN_IP_20030405.1600.00-3-E50
EM1	CNN_IP_20030405.1600.00-3-E24-1
EM20	CNN_IP_20030405.1600.00-3-E2-2
EM21	CNN_IP_20030405.1600.00-3-E50-3
EM22	CNN_IP_20030405.1600.00-3-E3-4
EM23	CNN_IP_20030405.1600.00-3-E4-5
EM24	CNN_IP_20030405.1600.00-3-E5-6
EM25	CNN_IP_20030405.1600.00-3-E6-7
EM26	CNN_IP_20030405.1600.00-3-E50-8
EM28	CNN_IP_20030405.1600.00-3-E41-9
EM29	CNN_IP_20030405.1600.00-3-E41-10
EM30	CNN_IP_20030405.1600.00-3-E50-11
EM31	CNN_IP_20030405.1600.00-3-E41-12
EM32	CNN_IP_20030405.1600.00-3-E50-13
EM33	CNN_IP_20030405.1600.00-3-E41-14
EM34	CNN_IP_20030405.1600.00-3-E7-15
