CE14	CNN_IP_20030329.1600.00-1-CE1
CE15	CNN_IP_20030329.1600.00-1-CE2
CE16	CNN_IP_20030329.1600.00-1-CE3
CE17	CNN_IP_20030329.1600.00-1-CE4
CE18	CNN_IP_20030329.1600.00-1-CE5
CE19	CNN_IP_20030329.1600.00-1-CE6
CE20	CNN_IP_20030329.1600.00-1-CE7
CE21	CNN_IP_20030329.1600.00-1-CE8
CE22	CNN_IP_20030329.1600.00-1-CE9
CE23	CNN_IP_20030329.1600.00-1-CE10
CE24	CNN_IP_20030329.1600.00-1-CE11
CE25	CNN_IP_20030329.1600.00-1-CE12
CE38	CNN_IP_20030329.1600.00-1-CE13
CE26	CNN_IP_20030329.1600.00-1-CE14
CE27	CNN_IP_20030329.1600.00-1-CE15
CE28	CNN_IP_20030329.1600.00-1-CE16
CE29	CNN_IP_20030329.1600.00-1-CE17
CE31	CNN_IP_20030329.1600.00-1-CE18
CE32	CNN_IP_20030329.1600.00-1-CE19
CE33	CNN_IP_20030329.1600.00-1-CE20
CE34	CNN_IP_20030329.1600.00-1-CE21
CE1	CNN_IP_20030329.1600.00-1-CE22
CE35	CNN_IP_20030329.1600.00-1-CE23
CE36	CNN_IP_20030329.1600.00-1-CE24
CE37	CNN_IP_20030329.1600.00-1-CE25
CE39	CNN_IP_20030329.1600.00-1-CE26
CE40	CNN_IP_20030329.1600.00-1-CE27
CE41	CNN_IP_20030329.1600.00-1-CE28
CE42	CNN_IP_20030329.1600.00-1-CE29
CE43	CNN_IP_20030329.1600.00-1-CE30
CE44	CNN_IP_20030329.1600.00-1-CE31
CE45	CNN_IP_20030329.1600.00-1-CE32
CE46	CNN_IP_20030329.1600.00-1-CE33
CE47	CNN_IP_20030329.1600.00-1-CE34
CE48	CNN_IP_20030329.1600.00-1-CE35
CE50	CNN_IP_20030329.1600.00-1-CE36
CE51	CNN_IP_20030329.1600.00-1-CE37
CE52	CNN_IP_20030329.1600.00-1-CE38
CE53	CNN_IP_20030329.1600.00-1-CE39
CE54	CNN_IP_20030329.1600.00-1-CE40
CE56	CNN_IP_20030329.1600.00-1-CE41
CE57	CNN_IP_20030329.1600.00-1-CE42
CE58	CNN_IP_20030329.1600.00-1-CE43
CE59	CNN_IP_20030329.1600.00-1-CE44
CE60	CNN_IP_20030329.1600.00-1-CE45
CE61	CNN_IP_20030329.1600.00-1-CE46
CE62	CNN_IP_20030329.1600.00-1-CE47
CE63	CNN_IP_20030329.1600.00-1-CE48
CE64	CNN_IP_20030329.1600.00-1-CE49
CE2	CNN_IP_20030329.1600.00-1-CE50
CE65	CNN_IP_20030329.1600.00-1-CE51
CE67	CNN_IP_20030329.1600.00-1-CE52
CE68	CNN_IP_20030329.1600.00-1-CE53
CE69	CNN_IP_20030329.1600.00-1-CE54
CE70	CNN_IP_20030329.1600.00-1-CE55
CE71	CNN_IP_20030329.1600.00-1-CE56
CE3	CNN_IP_20030329.1600.00-1-CE57
CE4	CNN_IP_20030329.1600.00-1-CE58
CE5	CNN_IP_20030329.1600.00-1-CE59
CE6	CNN_IP_20030329.1600.00-1-CE60
CE7	CNN_IP_20030329.1600.00-1-CE61
CE9	CNN_IP_20030329.1600.00-1-CE62
CE10	CNN_IP_20030329.1600.00-1-CE63
CE11	CNN_IP_20030329.1600.00-1-CE64
CE12	CNN_IP_20030329.1600.00-1-CE65
CE13	CNN_IP_20030329.1600.00-1-CE66
E17	CNN_IP_20030329.1600.00-1-E1
E18	CNN_IP_20030329.1600.00-1-E2
E19	CNN_IP_20030329.1600.00-1-E3
E20	CNN_IP_20030329.1600.00-1-E4
E21	CNN_IP_20030329.1600.00-1-E5
E22	CNN_IP_20030329.1600.00-1-E6
E52	CNN_IP_20030329.1600.00-1-E7
E23	CNN_IP_20030329.1600.00-1-E8
E24	CNN_IP_20030329.1600.00-1-E9
E25	CNN_IP_20030329.1600.00-1-E10
E26	CNN_IP_20030329.1600.00-1-E11
E27	CNN_IP_20030329.1600.00-1-E12
E28	CNN_IP_20030329.1600.00-1-E13
E29	CNN_IP_20030329.1600.00-1-E14
E30	CNN_IP_20030329.1600.00-1-E15
E33	CNN_IP_20030329.1600.00-1-E16
E34	CNN_IP_20030329.1600.00-1-E17
E35	CNN_IP_20030329.1600.00-1-E18
E1	CNN_IP_20030329.1600.00-1-E19
E37	CNN_IP_20030329.1600.00-1-E20
E38	CNN_IP_20030329.1600.00-1-E21
E39	CNN_IP_20030329.1600.00-1-E22
E40	CNN_IP_20030329.1600.00-1-E23
E42	CNN_IP_20030329.1600.00-1-E24
E43	CNN_IP_20030329.1600.00-1-E25
E44	CNN_IP_20030329.1600.00-1-E26
E45	CNN_IP_20030329.1600.00-1-E27
E47	CNN_IP_20030329.1600.00-1-E28
E48	CNN_IP_20030329.1600.00-1-E29
E49	CNN_IP_20030329.1600.00-1-E30
E50	CNN_IP_20030329.1600.00-1-E31
E51	CNN_IP_20030329.1600.00-1-E32
E53	CNN_IP_20030329.1600.00-1-E33
E54	CNN_IP_20030329.1600.00-1-E34
E55	CNN_IP_20030329.1600.00-1-E35
E56	CNN_IP_20030329.1600.00-1-E36
E57	CNN_IP_20030329.1600.00-1-E37
E58	CNN_IP_20030329.1600.00-1-E38
E59	CNN_IP_20030329.1600.00-1-E39
E60	CNN_IP_20030329.1600.00-1-E40
E61	CNN_IP_20030329.1600.00-1-E41
E62	CNN_IP_20030329.1600.00-1-E42
E63	CNN_IP_20030329.1600.00-1-E43
E64	CNN_IP_20030329.1600.00-1-E44
E65	CNN_IP_20030329.1600.00-1-E45
E66	CNN_IP_20030329.1600.00-1-E46
E68	CNN_IP_20030329.1600.00-1-E47
E70	CNN_IP_20030329.1600.00-1-E48
E71	CNN_IP_20030329.1600.00-1-E49
E72	CNN_IP_20030329.1600.00-1-E50
E73	CNN_IP_20030329.1600.00-1-E51
E74	CNN_IP_20030329.1600.00-1-E52
E76	CNN_IP_20030329.1600.00-1-E53
E77	CNN_IP_20030329.1600.00-1-E54
E78	CNN_IP_20030329.1600.00-1-E55
E79	CNN_IP_20030329.1600.00-1-E56
E80	CNN_IP_20030329.1600.00-1-E57
E81	CNN_IP_20030329.1600.00-1-E58
E82	CNN_IP_20030329.1600.00-1-E59
E83	CNN_IP_20030329.1600.00-1-E60
E84	CNN_IP_20030329.1600.00-1-E61
E2	CNN_IP_20030329.1600.00-1-E62
E85	CNN_IP_20030329.1600.00-1-E63
E86	CNN_IP_20030329.1600.00-1-E64
E87	CNN_IP_20030329.1600.00-1-E65
E88	CNN_IP_20030329.1600.00-1-E66
E90	CNN_IP_20030329.1600.00-1-E67
E91	CNN_IP_20030329.1600.00-1-E68
E92	CNN_IP_20030329.1600.00-1-E69
E93	CNN_IP_20030329.1600.00-1-E70
E94	CNN_IP_20030329.1600.00-1-E71
E95	CNN_IP_20030329.1600.00-1-E72
E98	CNN_IP_20030329.1600.00-1-E73
E99	CNN_IP_20030329.1600.00-1-E74
E3	CNN_IP_20030329.1600.00-1-E75
E4	CNN_IP_20030329.1600.00-1-E76
E5	CNN_IP_20030329.1600.00-1-E77
E7	CNN_IP_20030329.1600.00-1-E78
E8	CNN_IP_20030329.1600.00-1-E79
E10	CNN_IP_20030329.1600.00-1-E80
E12	CNN_IP_20030329.1600.00-1-E81
E13	CNN_IP_20030329.1600.00-1-E82
E14	CNN_IP_20030329.1600.00-1-E83
E15	CNN_IP_20030329.1600.00-1-E84
E16	CNN_IP_20030329.1600.00-1-E85
EM1	CNN_IP_20030329.1600.00-1-E19-1
EM16	CNN_IP_20030329.1600.00-1-E75-2
EM17	CNN_IP_20030329.1600.00-1-E2-3
EM18	CNN_IP_20030329.1600.00-1-E75-4
