CE10	CNN_IP_20030422.1600.03-CE1
CE11	CNN_IP_20030422.1600.03-CE2
CE12	CNN_IP_20030422.1600.03-CE3
CE13	CNN_IP_20030422.1600.03-CE4
CE14	CNN_IP_20030422.1600.03-CE5
CE15	CNN_IP_20030422.1600.03-CE6
CE16	CNN_IP_20030422.1600.03-CE7
CE17	CNN_IP_20030422.1600.03-CE8
CE18	CNN_IP_20030422.1600.03-CE9
CE19	CNN_IP_20030422.1600.03-CE10
CE20	CNN_IP_20030422.1600.03-CE11
CE21	CNN_IP_20030422.1600.03-CE12
CE22	CNN_IP_20030422.1600.03-CE13
CE23	CNN_IP_20030422.1600.03-CE14
CE24	CNN_IP_20030422.1600.03-CE15
CE25	CNN_IP_20030422.1600.03-CE16
CE27	CNN_IP_20030422.1600.03-CE17
CE28	CNN_IP_20030422.1600.03-CE18
CE29	CNN_IP_20030422.1600.03-CE19
CE30	CNN_IP_20030422.1600.03-CE20
CE31	CNN_IP_20030422.1600.03-CE21
CE32	CNN_IP_20030422.1600.03-CE22
CE33	CNN_IP_20030422.1600.03-CE23
CE1	CNN_IP_20030422.1600.03-CE24
CE34	CNN_IP_20030422.1600.03-CE25
CE35	CNN_IP_20030422.1600.03-CE26
CE36	CNN_IP_20030422.1600.03-CE27
CE37	CNN_IP_20030422.1600.03-CE28
CE38	CNN_IP_20030422.1600.03-CE29
CE39	CNN_IP_20030422.1600.03-CE30
CE40	CNN_IP_20030422.1600.03-CE31
CE41	CNN_IP_20030422.1600.03-CE32
CE42	CNN_IP_20030422.1600.03-CE33
CE43	CNN_IP_20030422.1600.03-CE34
CE44	CNN_IP_20030422.1600.03-CE35
CE45	CNN_IP_20030422.1600.03-CE36
CE46	CNN_IP_20030422.1600.03-CE37
CE47	CNN_IP_20030422.1600.03-CE38
CE48	CNN_IP_20030422.1600.03-CE39
CE49	CNN_IP_20030422.1600.03-CE40
CE50	CNN_IP_20030422.1600.03-CE41
CE51	CNN_IP_20030422.1600.03-CE42
CE52	CNN_IP_20030422.1600.03-CE43
CE53	CNN_IP_20030422.1600.03-CE44
CE54	CNN_IP_20030422.1600.03-CE45
CE55	CNN_IP_20030422.1600.03-CE46
CE56	CNN_IP_20030422.1600.03-CE47
CE57	CNN_IP_20030422.1600.03-CE48
CE58	CNN_IP_20030422.1600.03-CE49
CE59	CNN_IP_20030422.1600.03-CE50
CE60	CNN_IP_20030422.1600.03-CE51
CE61	CNN_IP_20030422.1600.03-CE52
CE62	CNN_IP_20030422.1600.03-CE53
CE63	CNN_IP_20030422.1600.03-CE54
CE64	CNN_IP_20030422.1600.03-CE55
CE65	CNN_IP_20030422.1600.03-CE56
CE66	CNN_IP_20030422.1600.03-CE57
CE67	CNN_IP_20030422.1600.03-CE58
CE68	CNN_IP_20030422.1600.03-CE59
CE69	CNN_IP_20030422.1600.03-CE60
CE70	CNN_IP_20030422.1600.03-CE61
CE71	CNN_IP_20030422.1600.03-CE62
CE72	CNN_IP_20030422.1600.03-CE63
CE2	CNN_IP_20030422.1600.03-CE64
CE3	CNN_IP_20030422.1600.03-CE65
CE4	CNN_IP_20030422.1600.03-CE66
CE5	CNN_IP_20030422.1600.03-CE67
CE6	CNN_IP_20030422.1600.03-CE68
CE7	CNN_IP_20030422.1600.03-CE69
CE8	CNN_IP_20030422.1600.03-CE70
CE9	CNN_IP_20030422.1600.03-CE71
E13	CNN_IP_20030422.1600.03-E1
E14	CNN_IP_20030422.1600.03-E2
E15	CNN_IP_20030422.1600.03-E3
E17	CNN_IP_20030422.1600.03-E4
E18	CNN_IP_20030422.1600.03-E5
E19	CNN_IP_20030422.1600.03-E6
E20	CNN_IP_20030422.1600.03-E7
E22	CNN_IP_20030422.1600.03-E8
E23	CNN_IP_20030422.1600.03-E9
E24	CNN_IP_20030422.1600.03-E10
E25	CNN_IP_20030422.1600.03-E11
E26	CNN_IP_20030422.1600.03-E12
E27	CNN_IP_20030422.1600.03-E13
E28	CNN_IP_20030422.1600.03-E14
E29	CNN_IP_20030422.1600.03-E15
E30	CNN_IP_20030422.1600.03-E16
E31	CNN_IP_20030422.1600.03-E17
E32	CNN_IP_20030422.1600.03-E18
E33	CNN_IP_20030422.1600.03-E19
E34	CNN_IP_20030422.1600.03-E20
E35	CNN_IP_20030422.1600.03-E21
E36	CNN_IP_20030422.1600.03-E22
E37	CNN_IP_20030422.1600.03-E23
E38	CNN_IP_20030422.1600.03-E24
E39	CNN_IP_20030422.1600.03-E25
E103	CNN_IP_20030422.1600.03-E26
E1	CNN_IP_20030422.1600.03-E27
E41	CNN_IP_20030422.1600.03-E28
E42	CNN_IP_20030422.1600.03-E29
E43	CNN_IP_20030422.1600.03-E30
E44	CNN_IP_20030422.1600.03-E31
E45	CNN_IP_20030422.1600.03-E32
E46	CNN_IP_20030422.1600.03-E33
E47	CNN_IP_20030422.1600.03-E34
E48	CNN_IP_20030422.1600.03-E35
E49	CNN_IP_20030422.1600.03-E36
E50	CNN_IP_20030422.1600.03-E37
E51	CNN_IP_20030422.1600.03-E38
E52	CNN_IP_20030422.1600.03-E39
E53	CNN_IP_20030422.1600.03-E40
E54	CNN_IP_20030422.1600.03-E41
E55	CNN_IP_20030422.1600.03-E42
E56	CNN_IP_20030422.1600.03-E43
E57	CNN_IP_20030422.1600.03-E44
E58	CNN_IP_20030422.1600.03-E45
E59	CNN_IP_20030422.1600.03-E46
E60	CNN_IP_20030422.1600.03-E47
E62	CNN_IP_20030422.1600.03-E48
E63	CNN_IP_20030422.1600.03-E49
E64	CNN_IP_20030422.1600.03-E50
E65	CNN_IP_20030422.1600.03-E51
E66	CNN_IP_20030422.1600.03-E52
E67	CNN_IP_20030422.1600.03-E53
E68	CNN_IP_20030422.1600.03-E54
E69	CNN_IP_20030422.1600.03-E55
E70	CNN_IP_20030422.1600.03-E56
E71	CNN_IP_20030422.1600.03-E57
E72	CNN_IP_20030422.1600.03-E58
E73	CNN_IP_20030422.1600.03-E59
E74	CNN_IP_20030422.1600.03-E60
E75	CNN_IP_20030422.1600.03-E61
E76	CNN_IP_20030422.1600.03-E62
E77	CNN_IP_20030422.1600.03-E63
E78	CNN_IP_20030422.1600.03-E64
E79	CNN_IP_20030422.1600.03-E65
E80	CNN_IP_20030422.1600.03-E66
E81	CNN_IP_20030422.1600.03-E67
E82	CNN_IP_20030422.1600.03-E68
E83	CNN_IP_20030422.1600.03-E69
E84	CNN_IP_20030422.1600.03-E70
E85	CNN_IP_20030422.1600.03-E71
E86	CNN_IP_20030422.1600.03-E72
E2	CNN_IP_20030422.1600.03-E73
E87	CNN_IP_20030422.1600.03-E74
E88	CNN_IP_20030422.1600.03-E75
E104	CNN_IP_20030422.1600.03-E76
E89	CNN_IP_20030422.1600.03-E77
E90	CNN_IP_20030422.1600.03-E78
E91	CNN_IP_20030422.1600.03-E79
E92	CNN_IP_20030422.1600.03-E80
E93	CNN_IP_20030422.1600.03-E81
E94	CNN_IP_20030422.1600.03-E82
E95	CNN_IP_20030422.1600.03-E83
E96	CNN_IP_20030422.1600.03-E84
E97	CNN_IP_20030422.1600.03-E85
E98	CNN_IP_20030422.1600.03-E86
E99	CNN_IP_20030422.1600.03-E87
E100	CNN_IP_20030422.1600.03-E88
E101	CNN_IP_20030422.1600.03-E89
E102	CNN_IP_20030422.1600.03-E90
E3	CNN_IP_20030422.1600.03-E91
E4	CNN_IP_20030422.1600.03-E92
E5	CNN_IP_20030422.1600.03-E93
E6	CNN_IP_20030422.1600.03-E94
E7	CNN_IP_20030422.1600.03-E95
E8	CNN_IP_20030422.1600.03-E96
E9	CNN_IP_20030422.1600.03-E97
E10	CNN_IP_20030422.1600.03-E98
E11	CNN_IP_20030422.1600.03-E99
EM1	CNN_IP_20030422.1600.03-E27-1
EM21	CNN_IP_20030422.1600.03-E2-2
EM22	CNN_IP_20030422.1600.03-E3-3
EM23	CNN_IP_20030422.1600.03-E4-4
EM24	CNN_IP_20030422.1600.03-E2-5
EM25	CNN_IP_20030422.1600.03-E5-6
EM26	CNN_IP_20030422.1600.03-E6-7
EM27	CNN_IP_20030422.1600.03-E7-8
EM28	CNN_IP_20030422.1600.03-E8-9
EM29	CNN_IP_20030422.1600.03-E2-10
EM30	CNN_IP_20030422.1600.03-E9-11
EM31	CNN_IP_20030422.1600.03-E10-12
EM32	CNN_IP_20030422.1600.03-E11-13
EM33	CNN_IP_20030422.1600.03-E12-14
EM34	CNN_IP_20030422.1600.03-E2-15
EM35	CNN_IP_20030422.1600.03-E2-16
EM36	CNN_IP_20030422.1600.03-E13-17
EM37	CNN_IP_20030422.1600.03-E14-18
EM38	CNN_IP_20030422.1600.03-E15-19
EM39	CNN_IP_20030422.1600.03-E13-20
EM40	CNN_IP_20030422.1600.03-E2-21
EM41	CNN_IP_20030422.1600.03-E16-22
EM42	CNN_IP_20030422.1600.03-E17-23
EM43	CNN_IP_20030422.1600.03-E19-24
EM44	CNN_IP_20030422.1600.03-E20-25
EM45	CNN_IP_20030422.1600.03-E20-26
EM47	CNN_IP_20030422.1600.03-E21-27
EM48	CNN_IP_20030422.1600.03-E21-28
EM49	CNN_IP_20030422.1600.03-E22-29
EM50	CNN_IP_20030422.1600.03-E17-30
EM51	CNN_IP_20030422.1600.03-E17-31
EM52	CNN_IP_20030422.1600.03-E6-32
EM53	CNN_IP_20030422.1600.03-E23-33
EM54	CNN_IP_20030422.1600.03-E24-34
EM55	CNN_IP_20030422.1600.03-E25-35
EM85	CNN_IP_20030422.1600.03-E26-36
EM57	CNN_IP_20030422.1600.03-E28-37
EM58	CNN_IP_20030422.1600.03-E29-38
EM59	CNN_IP_20030422.1600.03-E29-39
EM60	CNN_IP_20030422.1600.03-E30-40
EM61	CNN_IP_20030422.1600.03-E31-41
EM62	CNN_IP_20030422.1600.03-E32-42
