CE12	CNN_IP_20030405.1600.01-3-CE1
CE13	CNN_IP_20030405.1600.01-3-CE2
CE14	CNN_IP_20030405.1600.01-3-CE3
CE15	CNN_IP_20030405.1600.01-3-CE4
CE16	CNN_IP_20030405.1600.01-3-CE5
CE17	CNN_IP_20030405.1600.01-3-CE6
CE18	CNN_IP_20030405.1600.01-3-CE7
CE19	CNN_IP_20030405.1600.01-3-CE8
CE20	CNN_IP_20030405.1600.01-3-CE9
CE21	CNN_IP_20030405.1600.01-3-CE10
CE22	CNN_IP_20030405.1600.01-3-CE11
CE23	CNN_IP_20030405.1600.01-3-CE12
CE24	CNN_IP_20030405.1600.01-3-CE13
CE25	CNN_IP_20030405.1600.01-3-CE14
CE26	CNN_IP_20030405.1600.01-3-CE15
CE27	CNN_IP_20030405.1600.01-3-CE16
CE28	CNN_IP_20030405.1600.01-3-CE17
CE30	CNN_IP_20030405.1600.01-3-CE18
CE31	CNN_IP_20030405.1600.01-3-CE19
CE32	CNN_IP_20030405.1600.01-3-CE20
CE33	CNN_IP_20030405.1600.01-3-CE21
CE34	CNN_IP_20030405.1600.01-3-CE22
CE1	CNN_IP_20030405.1600.01-3-CE23
CE2	CNN_IP_20030405.1600.01-3-CE24
CE3	CNN_IP_20030405.1600.01-3-CE25
CE4	CNN_IP_20030405.1600.01-3-CE26
CE5	CNN_IP_20030405.1600.01-3-CE27
CE6	CNN_IP_20030405.1600.01-3-CE28
CE7	CNN_IP_20030405.1600.01-3-CE29
CE8	CNN_IP_20030405.1600.01-3-CE30
CE10	CNN_IP_20030405.1600.01-3-CE31
CE11	CNN_IP_20030405.1600.01-3-CE32
E16	CNN_IP_20030405.1600.01-3-E1
E19	CNN_IP_20030405.1600.01-3-E2
E20	CNN_IP_20030405.1600.01-3-E3
E21	CNN_IP_20030405.1600.01-3-E4
E22	CNN_IP_20030405.1600.01-3-E5
E25	CNN_IP_20030405.1600.01-3-E6
E26	CNN_IP_20030405.1600.01-3-E7
E27	CNN_IP_20030405.1600.01-3-E8
E28	CNN_IP_20030405.1600.01-3-E9
E29	CNN_IP_20030405.1600.01-3-E10
E30	CNN_IP_20030405.1600.01-3-E11
E31	CNN_IP_20030405.1600.01-3-E12
E32	CNN_IP_20030405.1600.01-3-E13
E33	CNN_IP_20030405.1600.01-3-E14
E34	CNN_IP_20030405.1600.01-3-E15
E35	CNN_IP_20030405.1600.01-3-E16
E36	CNN_IP_20030405.1600.01-3-E17
E37	CNN_IP_20030405.1600.01-3-E18
E38	CNN_IP_20030405.1600.01-3-E19
E39	CNN_IP_20030405.1600.01-3-E20
E41	CNN_IP_20030405.1600.01-3-E21
E1	CNN_IP_20030405.1600.01-3-E22
E42	CNN_IP_20030405.1600.01-3-E23
E43	CNN_IP_20030405.1600.01-3-E24
E45	CNN_IP_20030405.1600.01-3-E25
E46	CNN_IP_20030405.1600.01-3-E26
E47	CNN_IP_20030405.1600.01-3-E27
E48	CNN_IP_20030405.1600.01-3-E28
E2	CNN_IP_20030405.1600.01-3-E29
E3	CNN_IP_20030405.1600.01-3-E30
E5	CNN_IP_20030405.1600.01-3-E31
E6	CNN_IP_20030405.1600.01-3-E32
E7	CNN_IP_20030405.1600.01-3-E33
E8	CNN_IP_20030405.1600.01-3-E34
E10	CNN_IP_20030405.1600.01-3-E35
E13	CNN_IP_20030405.1600.01-3-E36
E14	CNN_IP_20030405.1600.01-3-E37
E15	CNN_IP_20030405.1600.01-3-E38
EM1	CNN_IP_20030405.1600.01-3-E22-1
EM18	CNN_IP_20030405.1600.01-3-E34-2
EM19	CNN_IP_20030405.1600.01-3-E1-3
EM21	CNN_IP_20030405.1600.01-3-E2-4
EM22	CNN_IP_20030405.1600.01-3-E3-5
EM23	CNN_IP_20030405.1600.01-3-E4-6
EM24	CNN_IP_20030405.1600.01-3-E5-7
EM25	CNN_IP_20030405.1600.01-3-E34-8
EM27	CNN_IP_20030405.1600.01-3-E6-9
EM28	CNN_IP_20030405.1600.01-3-E36-10
EM29	CNN_IP_20030405.1600.01-3-E34-11
EM30	CNN_IP_20030405.1600.01-3-E36-12
EM31	CNN_IP_20030405.1600.01-3-E7-13
EM32	CNN_IP_20030405.1600.01-3-E8-14
EM33	CNN_IP_20030405.1600.01-3-E36-15
EM34	CNN_IP_20030405.1600.01-3-E9-16
EM35	CNN_IP_20030405.1600.01-3-E10-17
EM36	CNN_IP_20030405.1600.01-3-E11-18
EM39	CNN_IP_20030405.1600.01-3-E37-19
EM41	CNN_IP_20030405.1600.01-3-E12-20
EM42	CNN_IP_20030405.1600.01-3-E13-21
EM43	CNN_IP_20030405.1600.01-3-E13-22
EM44	CNN_IP_20030405.1600.01-3-E14-23
EM45	CNN_IP_20030405.1600.01-3-E14-24
EM46	CNN_IP_20030405.1600.01-3-E15-25
EM47	CNN_IP_20030405.1600.01-3-E15-26
EM48	CNN_IP_20030405.1600.01-3-E16-27
EM49	CNN_IP_20030405.1600.01-3-E17-28
EM51	CNN_IP_20030405.1600.01-3-E34-29
EM52	CNN_IP_20030405.1600.01-3-E18-30
EM53	CNN_IP_20030405.1600.01-3-E19-31
EM54	CNN_IP_20030405.1600.01-3-E20-32
EM55	CNN_IP_20030405.1600.01-3-E20-33
EM57	CNN_IP_20030405.1600.01-3-E21-34
EM58	CNN_IP_20030405.1600.01-3-E23-35
EM59	CNN_IP_20030405.1600.01-3-E32-36
EM60	CNN_IP_20030405.1600.01-3-E33-37
EM61	CNN_IP_20030405.1600.01-3-E5-38
EM62	CNN_IP_20030405.1600.01-3-E24-39
EM63	CNN_IP_20030405.1600.01-3-E25-40
EM64	CNN_IP_20030405.1600.01-3-E26-41
EM65	CNN_IP_20030405.1600.01-3-E24-42
EM66	CNN_IP_20030405.1600.01-3-E27-43
EM67	CNN_IP_20030405.1600.01-3-E28-44
EM2	CNN_IP_20030405.1600.01-3-E29-45
