CE13	CNN_IP_20030414.1600.04-CE1
CE66	CNN_IP_20030414.1600.04-CE2
CE15	CNN_IP_20030414.1600.04-CE3
CE16	CNN_IP_20030414.1600.04-CE4
CE17	CNN_IP_20030414.1600.04-CE5
CE18	CNN_IP_20030414.1600.04-CE6
CE19	CNN_IP_20030414.1600.04-CE7
CE20	CNN_IP_20030414.1600.04-CE8
CE21	CNN_IP_20030414.1600.04-CE9
CE22	CNN_IP_20030414.1600.04-CE10
CE24	CNN_IP_20030414.1600.04-CE11
CE25	CNN_IP_20030414.1600.04-CE12
CE26	CNN_IP_20030414.1600.04-CE13
CE27	CNN_IP_20030414.1600.04-CE14
CE28	CNN_IP_20030414.1600.04-CE15
CE29	CNN_IP_20030414.1600.04-CE16
CE30	CNN_IP_20030414.1600.04-CE17
CE31	CNN_IP_20030414.1600.04-CE18
CE32	CNN_IP_20030414.1600.04-CE19
CE33	CNN_IP_20030414.1600.04-CE20
CE35	CNN_IP_20030414.1600.04-CE21
CE36	CNN_IP_20030414.1600.04-CE22
CE38	CNN_IP_20030414.1600.04-CE23
CE39	CNN_IP_20030414.1600.04-CE24
CE40	CNN_IP_20030414.1600.04-CE25
CE41	CNN_IP_20030414.1600.04-CE26
CE42	CNN_IP_20030414.1600.04-CE27
CE1	CNN_IP_20030414.1600.04-CE28
CE43	CNN_IP_20030414.1600.04-CE29
CE44	CNN_IP_20030414.1600.04-CE30
CE45	CNN_IP_20030414.1600.04-CE31
CE46	CNN_IP_20030414.1600.04-CE32
CE47	CNN_IP_20030414.1600.04-CE33
CE48	CNN_IP_20030414.1600.04-CE34
CE54	CNN_IP_20030414.1600.04-CE35
CE55	CNN_IP_20030414.1600.04-CE36
CE56	CNN_IP_20030414.1600.04-CE37
CE57	CNN_IP_20030414.1600.04-CE38
CE58	CNN_IP_20030414.1600.04-CE39
CE60	CNN_IP_20030414.1600.04-CE40
CE61	CNN_IP_20030414.1600.04-CE41
CE64	CNN_IP_20030414.1600.04-CE42
CE65	CNN_IP_20030414.1600.04-CE43
CE2	CNN_IP_20030414.1600.04-CE44
CE3	CNN_IP_20030414.1600.04-CE45
CE4	CNN_IP_20030414.1600.04-CE46
CE5	CNN_IP_20030414.1600.04-CE47
CE6	CNN_IP_20030414.1600.04-CE48
CE7	CNN_IP_20030414.1600.04-CE49
CE8	CNN_IP_20030414.1600.04-CE50
CE9	CNN_IP_20030414.1600.04-CE51
CE11	CNN_IP_20030414.1600.04-CE52
CE12	CNN_IP_20030414.1600.04-CE53
E15	CNN_IP_20030414.1600.04-E1
E17	CNN_IP_20030414.1600.04-E2
E19	CNN_IP_20030414.1600.04-E3
E20	CNN_IP_20030414.1600.04-E4
E21	CNN_IP_20030414.1600.04-E5
E23	CNN_IP_20030414.1600.04-E6
E24	CNN_IP_20030414.1600.04-E7
E26	CNN_IP_20030414.1600.04-E8
E27	CNN_IP_20030414.1600.04-E9
E28	CNN_IP_20030414.1600.04-E10
E29	CNN_IP_20030414.1600.04-E11
E30	CNN_IP_20030414.1600.04-E12
E32	CNN_IP_20030414.1600.04-E13
E34	CNN_IP_20030414.1600.04-E14
E35	CNN_IP_20030414.1600.04-E15
E36	CNN_IP_20030414.1600.04-E16
E37	CNN_IP_20030414.1600.04-E17
E38	CNN_IP_20030414.1600.04-E18
E39	CNN_IP_20030414.1600.04-E19
E40	CNN_IP_20030414.1600.04-E20
E41	CNN_IP_20030414.1600.04-E21
E42	CNN_IP_20030414.1600.04-E22
E1	CNN_IP_20030414.1600.04-E23
E44	CNN_IP_20030414.1600.04-E24
E45	CNN_IP_20030414.1600.04-E25
E46	CNN_IP_20030414.1600.04-E26
E48	CNN_IP_20030414.1600.04-E27
E49	CNN_IP_20030414.1600.04-E28
E50	CNN_IP_20030414.1600.04-E29
E51	CNN_IP_20030414.1600.04-E30
E52	CNN_IP_20030414.1600.04-E31
E53	CNN_IP_20030414.1600.04-E32
E54	CNN_IP_20030414.1600.04-E33
E55	CNN_IP_20030414.1600.04-E34
E56	CNN_IP_20030414.1600.04-E35
E57	CNN_IP_20030414.1600.04-E36
E58	CNN_IP_20030414.1600.04-E37
E59	CNN_IP_20030414.1600.04-E38
E60	CNN_IP_20030414.1600.04-E39
E66	CNN_IP_20030414.1600.04-E40
E67	CNN_IP_20030414.1600.04-E41
E68	CNN_IP_20030414.1600.04-E42
E69	CNN_IP_20030414.1600.04-E43
E70	CNN_IP_20030414.1600.04-E44
E72	CNN_IP_20030414.1600.04-E45
E73	CNN_IP_20030414.1600.04-E46
E76	CNN_IP_20030414.1600.04-E47
E77	CNN_IP_20030414.1600.04-E48
E2	CNN_IP_20030414.1600.04-E49
E3	CNN_IP_20030414.1600.04-E50
E4	CNN_IP_20030414.1600.04-E51
E5	CNN_IP_20030414.1600.04-E52
E6	CNN_IP_20030414.1600.04-E53
E7	CNN_IP_20030414.1600.04-E54
E8	CNN_IP_20030414.1600.04-E55
E9	CNN_IP_20030414.1600.04-E56
E78	CNN_IP_20030414.1600.04-E57
E12	CNN_IP_20030414.1600.04-E58
E14	CNN_IP_20030414.1600.04-E59
EM1	CNN_IP_20030414.1600.04-E23-1
EM19	CNN_IP_20030414.1600.04-E2-2
EM20	CNN_IP_20030414.1600.04-E3-3
EM21	CNN_IP_20030414.1600.04-E4-4
EM22	CNN_IP_20030414.1600.04-E5-5
EM23	CNN_IP_20030414.1600.04-E6-6
EM24	CNN_IP_20030414.1600.04-E7-7
EM26	CNN_IP_20030414.1600.04-E8-8
EM27	CNN_IP_20030414.1600.04-E7-9
EM28	CNN_IP_20030414.1600.04-E9-10
EM29	CNN_IP_20030414.1600.04-E10-11
EM30	CNN_IP_20030414.1600.04-E11-12
EM31	CNN_IP_20030414.1600.04-E12-13
EM32	CNN_IP_20030414.1600.04-E54-14
EM33	CNN_IP_20030414.1600.04-E54-15
EM34	CNN_IP_20030414.1600.04-E13-16
EM35	CNN_IP_20030414.1600.04-E9-17
EM36	CNN_IP_20030414.1600.04-E14-18
EM37	CNN_IP_20030414.1600.04-E15-19
EM38	CNN_IP_20030414.1600.04-E16-20
EM39	CNN_IP_20030414.1600.04-E15-21
EM40	CNN_IP_20030414.1600.04-E17-22
EM41	CNN_IP_20030414.1600.04-E17-23
EM42	CNN_IP_20030414.1600.04-E15-24
EM43	CNN_IP_20030414.1600.04-E15-25
EM44	CNN_IP_20030414.1600.04-E18-26
EM45	CNN_IP_20030414.1600.04-E18-27
EM46	CNN_IP_20030414.1600.04-E15-28
EM48	CNN_IP_20030414.1600.04-E20-29
EM49	CNN_IP_20030414.1600.04-E15-30
EM50	CNN_IP_20030414.1600.04-E21-31
EM51	CNN_IP_20030414.1600.04-E22-32
EM52	CNN_IP_20030414.1600.04-E22-33
EM53	CNN_IP_20030414.1600.04-E15-34
EM54	CNN_IP_20030414.1600.04-E19-35
EM55	CNN_IP_20030414.1600.04-E19-36
EM56	CNN_IP_20030414.1600.04-E19-37
EM57	CNN_IP_20030414.1600.04-E24-38
EM59	CNN_IP_20030414.1600.04-E25-39
EM60	CNN_IP_20030414.1600.04-E26-40
EM61	CNN_IP_20030414.1600.04-E24-41
EM62	CNN_IP_20030414.1600.04-E19-42
EM63	CNN_IP_20030414.1600.04-E19-43
EM64	CNN_IP_20030414.1600.04-E17-44
EM65	CNN_IP_20030414.1600.04-E27-45
EM66	CNN_IP_20030414.1600.04-E28-46
EM67	CNN_IP_20030414.1600.04-E29-47
EM68	CNN_IP_20030414.1600.04-E27-48
EM69	CNN_IP_20030414.1600.04-E27-49
EM70	CNN_IP_20030414.1600.04-E30-50
EM71	CNN_IP_20030414.1600.04-E31-51
EM72	CNN_IP_20030414.1600.04-E32-52
EM73	CNN_IP_20030414.1600.04-E33-53
EM74	CNN_IP_20030414.1600.04-E27-54
EM75	CNN_IP_20030414.1600.04-E32-55
EM76	CNN_IP_20030414.1600.04-E27-56
EM77	CNN_IP_20030414.1600.04-E30-57
EM78	CNN_IP_20030414.1600.04-E30-58
EM79	CNN_IP_20030414.1600.04-E34-59
EM80	CNN_IP_20030414.1600.04-E27-60
EM81	CNN_IP_20030414.1600.04-E35-61
EM82	CNN_IP_20030414.1600.04-E9-62
EM83	CNN_IP_20030414.1600.04-E36-63
EM84	CNN_IP_20030414.1600.04-E27-64
EM85	CNN_IP_20030414.1600.04-E27-65
EM86	CNN_IP_20030414.1600.04-E37-66
EM87	CNN_IP_20030414.1600.04-E9-67
EM88	CNN_IP_20030414.1600.04-E38-68
EM89	CNN_IP_20030414.1600.04-E15-69
EM90	CNN_IP_20030414.1600.04-E15-70
EM91	CNN_IP_20030414.1600.04-E39-71
EM92	CNN_IP_20030414.1600.04-E27-72
