CE13	CNN_IP_20030409.1600.04-CE1
CE14	CNN_IP_20030409.1600.04-CE2
CE15	CNN_IP_20030409.1600.04-CE3
CE16	CNN_IP_20030409.1600.04-CE4
CE17	CNN_IP_20030409.1600.04-CE5
CE18	CNN_IP_20030409.1600.04-CE6
CE19	CNN_IP_20030409.1600.04-CE7
CE20	CNN_IP_20030409.1600.04-CE8
CE21	CNN_IP_20030409.1600.04-CE9
CE22	CNN_IP_20030409.1600.04-CE10
CE23	CNN_IP_20030409.1600.04-CE11
CE24	CNN_IP_20030409.1600.04-CE12
CE33	CNN_IP_20030409.1600.04-CE13
CE34	CNN_IP_20030409.1600.04-CE14
CE29	CNN_IP_20030409.1600.04-CE15
CE31	CNN_IP_20030409.1600.04-CE16
CE1	CNN_IP_20030409.1600.04-CE17
CE35	CNN_IP_20030409.1600.04-CE18
CE36	CNN_IP_20030409.1600.04-CE19
CE37	CNN_IP_20030409.1600.04-CE20
CE39	CNN_IP_20030409.1600.04-CE21
CE40	CNN_IP_20030409.1600.04-CE22
CE41	CNN_IP_20030409.1600.04-CE23
CE2	CNN_IP_20030409.1600.04-CE24
CE32	CNN_IP_20030409.1600.04-CE25
CE4	CNN_IP_20030409.1600.04-CE26
CE5	CNN_IP_20030409.1600.04-CE27
CE6	CNN_IP_20030409.1600.04-CE28
CE7	CNN_IP_20030409.1600.04-CE29
CE8	CNN_IP_20030409.1600.04-CE30
CE9	CNN_IP_20030409.1600.04-CE31
CE10	CNN_IP_20030409.1600.04-CE32
CE11	CNN_IP_20030409.1600.04-CE33
CE12	CNN_IP_20030409.1600.04-CE34
E17	CNN_IP_20030409.1600.04-E1
E18	CNN_IP_20030409.1600.04-E2
E19	CNN_IP_20030409.1600.04-E3
E20	CNN_IP_20030409.1600.04-E4
E21	CNN_IP_20030409.1600.04-E5
E22	CNN_IP_20030409.1600.04-E6
E23	CNN_IP_20030409.1600.04-E7
E24	CNN_IP_20030409.1600.04-E8
E25	CNN_IP_20030409.1600.04-E9
E26	CNN_IP_20030409.1600.04-E10
E27	CNN_IP_20030409.1600.04-E11
E28	CNN_IP_20030409.1600.04-E12
E29	CNN_IP_20030409.1600.04-E13
E30	CNN_IP_20030409.1600.04-E14
E31	CNN_IP_20030409.1600.04-E15
E32	CNN_IP_20030409.1600.04-E16
E33	CNN_IP_20030409.1600.04-E17
E35	CNN_IP_20030409.1600.04-E18
E37	CNN_IP_20030409.1600.04-E19
E48	CNN_IP_20030409.1600.04-E20
E1	CNN_IP_20030409.1600.04-E21
E49	CNN_IP_20030409.1600.04-E22
E40	CNN_IP_20030409.1600.04-E23
E42	CNN_IP_20030409.1600.04-E24
E50	CNN_IP_20030409.1600.04-E25
E44	CNN_IP_20030409.1600.04-E26
E45	CNN_IP_20030409.1600.04-E27
E51	CNN_IP_20030409.1600.04-E28
E46	CNN_IP_20030409.1600.04-E29
E52	CNN_IP_20030409.1600.04-E30
E53	CNN_IP_20030409.1600.04-E31
E55	CNN_IP_20030409.1600.04-E32
E56	CNN_IP_20030409.1600.04-E33
E57	CNN_IP_20030409.1600.04-E34
E58	CNN_IP_20030409.1600.04-E35
E59	CNN_IP_20030409.1600.04-E36
E3	CNN_IP_20030409.1600.04-E37
E47	CNN_IP_20030409.1600.04-E38
E7	CNN_IP_20030409.1600.04-E39
E8	CNN_IP_20030409.1600.04-E40
E9	CNN_IP_20030409.1600.04-E41
E10	CNN_IP_20030409.1600.04-E42
E11	CNN_IP_20030409.1600.04-E43
E12	CNN_IP_20030409.1600.04-E44
E13	CNN_IP_20030409.1600.04-E45
E14	CNN_IP_20030409.1600.04-E46
E15	CNN_IP_20030409.1600.04-E47
E16	CNN_IP_20030409.1600.04-E48
EM1	CNN_IP_20030409.1600.04-E21-1
EM98	CNN_IP_20030409.1600.04-E21-2
EM19	CNN_IP_20030409.1600.04-E21-3
EM20	CNN_IP_20030409.1600.04-E1-4
EM21	CNN_IP_20030409.1600.04-E2-5
EM22	CNN_IP_20030409.1600.04-E3-6
EM23	CNN_IP_20030409.1600.04-E4-7
EM24	CNN_IP_20030409.1600.04-E41-8
EM25	CNN_IP_20030409.1600.04-E21-9
EM26	CNN_IP_20030409.1600.04-E5-10
EM27	CNN_IP_20030409.1600.04-E6-11
EM28	CNN_IP_20030409.1600.04-E7-12
EM29	CNN_IP_20030409.1600.04-E8-13
EM30	CNN_IP_20030409.1600.04-E9-14
EM31	CNN_IP_20030409.1600.04-E10-15
EM32	CNN_IP_20030409.1600.04-E10-16
EM33	CNN_IP_20030409.1600.04-E11-17
EM34	CNN_IP_20030409.1600.04-E44-18
EM35	CNN_IP_20030409.1600.04-E12-19
EM36	CNN_IP_20030409.1600.04-E12-20
EM37	CNN_IP_20030409.1600.04-E12-21
EM38	CNN_IP_20030409.1600.04-E13-22
EM39	CNN_IP_20030409.1600.04-E13-23
EM40	CNN_IP_20030409.1600.04-E12-24
EM41	CNN_IP_20030409.1600.04-E14-25
EM42	CNN_IP_20030409.1600.04-E12-26
EM43	CNN_IP_20030409.1600.04-E12-27
EM44	CNN_IP_20030409.1600.04-E15-28
EM45	CNN_IP_20030409.1600.04-E13-29
EM46	CNN_IP_20030409.1600.04-E12-30
EM47	CNN_IP_20030409.1600.04-E12-31
EM48	CNN_IP_20030409.1600.04-E13-32
EM49	CNN_IP_20030409.1600.04-E16-33
EM50	CNN_IP_20030409.1600.04-E17-34
EM51	CNN_IP_20030409.1600.04-E16-35
EM52	CNN_IP_20030409.1600.04-E16-36
EM53	CNN_IP_20030409.1600.04-E18-37
