CE25	CNN_IP_20030408.1600.03-CE1
CE13	CNN_IP_20030408.1600.03-CE2
CE14	CNN_IP_20030408.1600.03-CE3
CE15	CNN_IP_20030408.1600.03-CE4
CE16	CNN_IP_20030408.1600.03-CE5
CE17	CNN_IP_20030408.1600.03-CE6
CE18	CNN_IP_20030408.1600.03-CE7
CE26	CNN_IP_20030408.1600.03-CE8
CE20	CNN_IP_20030408.1600.03-CE9
CE21	CNN_IP_20030408.1600.03-CE10
CE22	CNN_IP_20030408.1600.03-CE11
CE23	CNN_IP_20030408.1600.03-CE12
CE27	CNN_IP_20030408.1600.03-CE13
CE28	CNN_IP_20030408.1600.03-CE14
CE29	CNN_IP_20030408.1600.03-CE15
CE30	CNN_IP_20030408.1600.03-CE16
CE31	CNN_IP_20030408.1600.03-CE17
CE33	CNN_IP_20030408.1600.03-CE18
CE34	CNN_IP_20030408.1600.03-CE19
CE35	CNN_IP_20030408.1600.03-CE20
CE36	CNN_IP_20030408.1600.03-CE21
CE37	CNN_IP_20030408.1600.03-CE22
CE39	CNN_IP_20030408.1600.03-CE23
CE40	CNN_IP_20030408.1600.03-CE24
CE41	CNN_IP_20030408.1600.03-CE25
CE42	CNN_IP_20030408.1600.03-CE26
CE1	CNN_IP_20030408.1600.03-CE27
CE43	CNN_IP_20030408.1600.03-CE28
CE44	CNN_IP_20030408.1600.03-CE29
CE45	CNN_IP_20030408.1600.03-CE30
CE46	CNN_IP_20030408.1600.03-CE31
CE47	CNN_IP_20030408.1600.03-CE32
CE48	CNN_IP_20030408.1600.03-CE33
CE49	CNN_IP_20030408.1600.03-CE34
CE50	CNN_IP_20030408.1600.03-CE35
CE51	CNN_IP_20030408.1600.03-CE36
CE52	CNN_IP_20030408.1600.03-CE37
CE53	CNN_IP_20030408.1600.03-CE38
CE54	CNN_IP_20030408.1600.03-CE39
CE55	CNN_IP_20030408.1600.03-CE40
CE56	CNN_IP_20030408.1600.03-CE41
CE57	CNN_IP_20030408.1600.03-CE42
CE58	CNN_IP_20030408.1600.03-CE43
CE59	CNN_IP_20030408.1600.03-CE44
CE60	CNN_IP_20030408.1600.03-CE45
CE62	CNN_IP_20030408.1600.03-CE46
CE63	CNN_IP_20030408.1600.03-CE47
CE64	CNN_IP_20030408.1600.03-CE48
CE65	CNN_IP_20030408.1600.03-CE49
CE66	CNN_IP_20030408.1600.03-CE50
CE2	CNN_IP_20030408.1600.03-CE51
CE68	CNN_IP_20030408.1600.03-CE52
CE70	CNN_IP_20030408.1600.03-CE53
CE71	CNN_IP_20030408.1600.03-CE54
CE72	CNN_IP_20030408.1600.03-CE55
CE73	CNN_IP_20030408.1600.03-CE56
CE74	CNN_IP_20030408.1600.03-CE57
CE75	CNN_IP_20030408.1600.03-CE58
CE76	CNN_IP_20030408.1600.03-CE59
CE77	CNN_IP_20030408.1600.03-CE60
CE78	CNN_IP_20030408.1600.03-CE61
CE80	CNN_IP_20030408.1600.03-CE62
CE81	CNN_IP_20030408.1600.03-CE63
CE82	CNN_IP_20030408.1600.03-CE64
CE83	CNN_IP_20030408.1600.03-CE65
CE84	CNN_IP_20030408.1600.03-CE66
CE3	CNN_IP_20030408.1600.03-CE67
CE4	CNN_IP_20030408.1600.03-CE68
CE6	CNN_IP_20030408.1600.03-CE69
CE7	CNN_IP_20030408.1600.03-CE70
CE8	CNN_IP_20030408.1600.03-CE71
CE9	CNN_IP_20030408.1600.03-CE72
CE10	CNN_IP_20030408.1600.03-CE73
CE11	CNN_IP_20030408.1600.03-CE74
E29	CNN_IP_20030408.1600.03-E1
E15	CNN_IP_20030408.1600.03-E2
E16	CNN_IP_20030408.1600.03-E3
E17	CNN_IP_20030408.1600.03-E4
E19	CNN_IP_20030408.1600.03-E5
E20	CNN_IP_20030408.1600.03-E6
E21	CNN_IP_20030408.1600.03-E7
E30	CNN_IP_20030408.1600.03-E8
E23	CNN_IP_20030408.1600.03-E9
E24	CNN_IP_20030408.1600.03-E10
E25	CNN_IP_20030408.1600.03-E11
E26	CNN_IP_20030408.1600.03-E12
E27	CNN_IP_20030408.1600.03-E13
E31	CNN_IP_20030408.1600.03-E14
E32	CNN_IP_20030408.1600.03-E15
E33	CNN_IP_20030408.1600.03-E16
E34	CNN_IP_20030408.1600.03-E17
E35	CNN_IP_20030408.1600.03-E18
E36	CNN_IP_20030408.1600.03-E19
E1	CNN_IP_20030408.1600.03-E20
E38	CNN_IP_20030408.1600.03-E21
E39	CNN_IP_20030408.1600.03-E22
E40	CNN_IP_20030408.1600.03-E23
E41	CNN_IP_20030408.1600.03-E24
E42	CNN_IP_20030408.1600.03-E25
E43	CNN_IP_20030408.1600.03-E26
E45	CNN_IP_20030408.1600.03-E27
E46	CNN_IP_20030408.1600.03-E28
E47	CNN_IP_20030408.1600.03-E29
E48	CNN_IP_20030408.1600.03-E30
E49	CNN_IP_20030408.1600.03-E31
E50	CNN_IP_20030408.1600.03-E32
E51	CNN_IP_20030408.1600.03-E33
E52	CNN_IP_20030408.1600.03-E34
E53	CNN_IP_20030408.1600.03-E35
E54	CNN_IP_20030408.1600.03-E36
E55	CNN_IP_20030408.1600.03-E37
E56	CNN_IP_20030408.1600.03-E38
E57	CNN_IP_20030408.1600.03-E39
E58	CNN_IP_20030408.1600.03-E40
E59	CNN_IP_20030408.1600.03-E41
E60	CNN_IP_20030408.1600.03-E42
E61	CNN_IP_20030408.1600.03-E43
E62	CNN_IP_20030408.1600.03-E44
E63	CNN_IP_20030408.1600.03-E45
E64	CNN_IP_20030408.1600.03-E46
E65	CNN_IP_20030408.1600.03-E47
E66	CNN_IP_20030408.1600.03-E48
E67	CNN_IP_20030408.1600.03-E49
E68	CNN_IP_20030408.1600.03-E50
E69	CNN_IP_20030408.1600.03-E51
E70	CNN_IP_20030408.1600.03-E52
E71	CNN_IP_20030408.1600.03-E53
E2	CNN_IP_20030408.1600.03-E54
E73	CNN_IP_20030408.1600.03-E55
E74	CNN_IP_20030408.1600.03-E56
E75	CNN_IP_20030408.1600.03-E57
E76	CNN_IP_20030408.1600.03-E58
E77	CNN_IP_20030408.1600.03-E59
E78	CNN_IP_20030408.1600.03-E60
E80	CNN_IP_20030408.1600.03-E61
E82	CNN_IP_20030408.1600.03-E62
E83	CNN_IP_20030408.1600.03-E63
E84	CNN_IP_20030408.1600.03-E64
E85	CNN_IP_20030408.1600.03-E65
E86	CNN_IP_20030408.1600.03-E66
E87	CNN_IP_20030408.1600.03-E67
E88	CNN_IP_20030408.1600.03-E68
E89	CNN_IP_20030408.1600.03-E69
E90	CNN_IP_20030408.1600.03-E70
E92	CNN_IP_20030408.1600.03-E71
E93	CNN_IP_20030408.1600.03-E72
E94	CNN_IP_20030408.1600.03-E73
E95	CNN_IP_20030408.1600.03-E74
E96	CNN_IP_20030408.1600.03-E75
E97	CNN_IP_20030408.1600.03-E76
E98	CNN_IP_20030408.1600.03-E77
E3	CNN_IP_20030408.1600.03-E78
E4	CNN_IP_20030408.1600.03-E79
E6	CNN_IP_20030408.1600.03-E80
E7	CNN_IP_20030408.1600.03-E81
E9	CNN_IP_20030408.1600.03-E82
E10	CNN_IP_20030408.1600.03-E83
E11	CNN_IP_20030408.1600.03-E84
E12	CNN_IP_20030408.1600.03-E85
E13	CNN_IP_20030408.1600.03-E86
EM1	CNN_IP_20030408.1600.03-E20-1
EM51	CNN_IP_20030408.1600.03-E14-2
EM20	CNN_IP_20030408.1600.03-E2-3
EM21	CNN_IP_20030408.1600.03-E3-4
EM22	CNN_IP_20030408.1600.03-E4-5
EM23	CNN_IP_20030408.1600.03-E4-6
EM24	CNN_IP_20030408.1600.03-E4-7
EM25	CNN_IP_20030408.1600.03-E5-8
EM26	CNN_IP_20030408.1600.03-E6-9
EM27	CNN_IP_20030408.1600.03-E7-10
EM29	CNN_IP_20030408.1600.03-E6-11
EM30	CNN_IP_20030408.1600.03-E9-12
EM31	CNN_IP_20030408.1600.03-E10-13
EM32	CNN_IP_20030408.1600.03-E7-14
EM35	CNN_IP_20030408.1600.03-E11-15
EM36	CNN_IP_20030408.1600.03-E11-16
EM37	CNN_IP_20030408.1600.03-E11-17
EM38	CNN_IP_20030408.1600.03-E11-18
EM39	CNN_IP_20030408.1600.03-E11-19
EM40	CNN_IP_20030408.1600.03-E11-20
EM41	CNN_IP_20030408.1600.03-E7-21
EM42	CNN_IP_20030408.1600.03-E11-22
EM43	CNN_IP_20030408.1600.03-E12-23
EM44	CNN_IP_20030408.1600.03-E11-24
EM45	CNN_IP_20030408.1600.03-E11-25
EM46	CNN_IP_20030408.1600.03-E12-26
EM47	CNN_IP_20030408.1600.03-E13-27
EM52	CNN_IP_20030408.1600.03-E15-28
EM53	CNN_IP_20030408.1600.03-E16-29
EM54	CNN_IP_20030408.1600.03-E17-30
EM55	CNN_IP_20030408.1600.03-E18-31
EM56	CNN_IP_20030408.1600.03-E17-32
EM57	CNN_IP_20030408.1600.03-E15-33
EM59	CNN_IP_20030408.1600.03-E1-34
EM61	CNN_IP_20030408.1600.03-E7-35
EM62	CNN_IP_20030408.1600.03-E19-36
EM63	CNN_IP_20030408.1600.03-E8-37
EM64	CNN_IP_20030408.1600.03-E1-38
EM65	CNN_IP_20030408.1600.03-E15-39
EM66	CNN_IP_20030408.1600.03-E21-40
EM67	CNN_IP_20030408.1600.03-E22-41
EM68	CNN_IP_20030408.1600.03-E17-42
EM69	CNN_IP_20030408.1600.03-E17-43
EM70	CNN_IP_20030408.1600.03-E23-44
EM71	CNN_IP_20030408.1600.03-E24-45
EM72	CNN_IP_20030408.1600.03-E25-46
EM73	CNN_IP_20030408.1600.03-E26-47
EM74	CNN_IP_20030408.1600.03-E1-48
EM76	CNN_IP_20030408.1600.03-E27-49
EM77	CNN_IP_20030408.1600.03-E28-50
EM79	CNN_IP_20030408.1600.03-E29-51
EM80	CNN_IP_20030408.1600.03-E30-52
EM82	CNN_IP_20030408.1600.03-E30-53
EM84	CNN_IP_20030408.1600.03-E1-54
EM85	CNN_IP_20030408.1600.03-E1-55
EM86	CNN_IP_20030408.1600.03-E1-56
EM87	CNN_IP_20030408.1600.03-E1-57
EM88	CNN_IP_20030408.1600.03-E1-58
EM89	CNN_IP_20030408.1600.03-E1-59
EM90	CNN_IP_20030408.1600.03-E31-60
EM91	CNN_IP_20030408.1600.03-E1-61
EM92	CNN_IP_20030408.1600.03-E1-62
EM93	CNN_IP_20030408.1600.03-E32-63
EM94	CNN_IP_20030408.1600.03-E1-64
EM95	CNN_IP_20030408.1600.03-E1-65
EM96	CNN_IP_20030408.1600.03-E1-66
EM97	CNN_IP_20030408.1600.03-E1-67
EM99	CNN_IP_20030408.1600.03-E1-68
EM100	CNN_IP_20030408.1600.03-E33-69
EM101	CNN_IP_20030408.1600.03-E1-70
EM102	CNN_IP_20030408.1600.03-E1-71
EM103	CNN_IP_20030408.1600.03-E17-72
EM104	CNN_IP_20030408.1600.03-E16-73
EM105	CNN_IP_20030408.1600.03-E15-74
EM106	CNN_IP_20030408.1600.03-E17-75
EM107	CNN_IP_20030408.1600.03-E17-76
EM108	CNN_IP_20030408.1600.03-E17-77
EM109	CNN_IP_20030408.1600.03-E1-78
EM110	CNN_IP_20030408.1600.03-E34-79
EM111	CNN_IP_20030408.1600.03-E34-80
EM2	CNN_IP_20030408.1600.03-E54-81
EM112	CNN_IP_20030408.1600.03-E35-82
EM113	CNN_IP_20030408.1600.03-E36-83
EM114	CNN_IP_20030408.1600.03-E36-84
EM115	CNN_IP_20030408.1600.03-E37-85
EM116	CNN_IP_20030408.1600.03-E38-86
EM117	CNN_IP_20030408.1600.03-E39-87
EM118	CNN_IP_20030408.1600.03-E40-88
EM119	CNN_IP_20030408.1600.03-E38-89
EM120	CNN_IP_20030408.1600.03-E23-90
EM122	CNN_IP_20030408.1600.03-E41-91
EM123	CNN_IP_20030408.1600.03-E41-92
EM124	CNN_IP_20030408.1600.03-E42-93
EM125	CNN_IP_20030408.1600.03-E41-94
EM128	CNN_IP_20030408.1600.03-E29-95
EM129	CNN_IP_20030408.1600.03-E41-96
EM130	CNN_IP_20030408.1600.03-E43-97
EM131	CNN_IP_20030408.1600.03-E44-98
EM132	CNN_IP_20030408.1600.03-E8-99
EM136	CNN_IP_20030408.1600.03-E23-100
EM137	CNN_IP_20030408.1600.03-E23-101
EM138	CNN_IP_20030408.1600.03-E45-102
EM140	CNN_IP_20030408.1600.03-E23-103
EM141	CNN_IP_20030408.1600.03-E23-104
EM142	CNN_IP_20030408.1600.03-E23-105
EM143	CNN_IP_20030408.1600.03-E46-106
EM144	CNN_IP_20030408.1600.03-E46-107
EM145	CNN_IP_20030408.1600.03-E23-108
EM146	CNN_IP_20030408.1600.03-E47-109
EM147	CNN_IP_20030408.1600.03-E48-110
EM148	CNN_IP_20030408.1600.03-E49-111
EM149	CNN_IP_20030408.1600.03-E50-112
EM150	CNN_IP_20030408.1600.03-E50-113
EM151	CNN_IP_20030408.1600.03-E51-114
EM152	CNN_IP_20030408.1600.03-E52-115
EM153	CNN_IP_20030408.1600.03-E53-116
EM154	CNN_IP_20030408.1600.03-E51-117
EM155	CNN_IP_20030408.1600.03-E51-118
EM156	CNN_IP_20030408.1600.03-E51-119
EM157	CNN_IP_20030408.1600.03-E51-120
EM158	CNN_IP_20030408.1600.03-E55-121
EM159	CNN_IP_20030408.1600.03-E55-122
EM160	CNN_IP_20030408.1600.03-E56-123
EM161	CNN_IP_20030408.1600.03-E56-124
EM162	CNN_IP_20030408.1600.03-E57-125
EM163	CNN_IP_20030408.1600.03-E57-126
EM164	CNN_IP_20030408.1600.03-E8-127
EM165	CNN_IP_20030408.1600.03-E8-128
EM166	CNN_IP_20030408.1600.03-E57-129
EM167	CNN_IP_20030408.1600.03-E57-130
EM168	CNN_IP_20030408.1600.03-E12-131
EM169	CNN_IP_20030408.1600.03-E58-132
EM170	CNN_IP_20030408.1600.03-E59-133
EM171	CNN_IP_20030408.1600.03-E8-134
EM172	CNN_IP_20030408.1600.03-E8-135
EM173	CNN_IP_20030408.1600.03-E8-136
EM174	CNN_IP_20030408.1600.03-E54-137
EM175	CNN_IP_20030408.1600.03-E60-138
EM176	CNN_IP_20030408.1600.03-E27-139
EM177	CNN_IP_20030408.1600.03-E27-140
EM178	CNN_IP_20030408.1600.03-E27-141
EM180	CNN_IP_20030408.1600.03-E61-142
EM182	CNN_IP_20030408.1600.03-E62-143
EM183	CNN_IP_20030408.1600.03-E63-144
EM184	CNN_IP_20030408.1600.03-E63-145
EM185	CNN_IP_20030408.1600.03-E64-146
EM186	CNN_IP_20030408.1600.03-E65-147
EM187	CNN_IP_20030408.1600.03-E66-148
EM189	CNN_IP_20030408.1600.03-E67-149
EM190	CNN_IP_20030408.1600.03-E67-150
