CE15	CNN_IP_20030408.1600.01-CE1
CE16	CNN_IP_20030408.1600.01-CE2
CE17	CNN_IP_20030408.1600.01-CE3
CE19	CNN_IP_20030408.1600.01-CE4
CE20	CNN_IP_20030408.1600.01-CE5
CE21	CNN_IP_20030408.1600.01-CE6
CE22	CNN_IP_20030408.1600.01-CE7
CE23	CNN_IP_20030408.1600.01-CE8
CE24	CNN_IP_20030408.1600.01-CE9
CE25	CNN_IP_20030408.1600.01-CE10
CE26	CNN_IP_20030408.1600.01-CE11
CE27	CNN_IP_20030408.1600.01-CE12
CE28	CNN_IP_20030408.1600.01-CE13
CE29	CNN_IP_20030408.1600.01-CE14
CE30	CNN_IP_20030408.1600.01-CE15
CE31	CNN_IP_20030408.1600.01-CE16
CE32	CNN_IP_20030408.1600.01-CE17
CE33	CNN_IP_20030408.1600.01-CE18
CE34	CNN_IP_20030408.1600.01-CE19
CE35	CNN_IP_20030408.1600.01-CE20
CE36	CNN_IP_20030408.1600.01-CE21
CE37	CNN_IP_20030408.1600.01-CE22
CE38	CNN_IP_20030408.1600.01-CE23
CE39	CNN_IP_20030408.1600.01-CE24
CE40	CNN_IP_20030408.1600.01-CE25
CE41	CNN_IP_20030408.1600.01-CE26
CE42	CNN_IP_20030408.1600.01-CE27
CE43	CNN_IP_20030408.1600.01-CE28
CE44	CNN_IP_20030408.1600.01-CE29
CE45	CNN_IP_20030408.1600.01-CE30
CE46	CNN_IP_20030408.1600.01-CE31
CE47	CNN_IP_20030408.1600.01-CE32
CE48	CNN_IP_20030408.1600.01-CE33
CE49	CNN_IP_20030408.1600.01-CE34
CE50	CNN_IP_20030408.1600.01-CE35
CE51	CNN_IP_20030408.1600.01-CE36
CE54	CNN_IP_20030408.1600.01-CE37
CE55	CNN_IP_20030408.1600.01-CE38
CE56	CNN_IP_20030408.1600.01-CE39
CE57	CNN_IP_20030408.1600.01-CE40
CE58	CNN_IP_20030408.1600.01-CE41
CE59	CNN_IP_20030408.1600.01-CE42
CE60	CNN_IP_20030408.1600.01-CE43
CE61	CNN_IP_20030408.1600.01-CE44
CE62	CNN_IP_20030408.1600.01-CE45
CE2	CNN_IP_20030408.1600.01-CE46
CE63	CNN_IP_20030408.1600.01-CE47
CE64	CNN_IP_20030408.1600.01-CE48
CE65	CNN_IP_20030408.1600.01-CE49
