CE13	CNN_IP_20030403.1600.00-4-CE1
CE14	CNN_IP_20030403.1600.00-4-CE2
CE15	CNN_IP_20030403.1600.00-4-CE3
CE16	CNN_IP_20030403.1600.00-4-CE4
CE17	CNN_IP_20030403.1600.00-4-CE5
CE18	CNN_IP_20030403.1600.00-4-CE6
CE19	CNN_IP_20030403.1600.00-4-CE7
CE20	CNN_IP_20030403.1600.00-4-CE8
CE21	CNN_IP_20030403.1600.00-4-CE9
CE22	CNN_IP_20030403.1600.00-4-CE10
CE23	CNN_IP_20030403.1600.00-4-CE11
CE24	CNN_IP_20030403.1600.00-4-CE12
CE25	CNN_IP_20030403.1600.00-4-CE13
CE26	CNN_IP_20030403.1600.00-4-CE14
CE27	CNN_IP_20030403.1600.00-4-CE15
CE28	CNN_IP_20030403.1600.00-4-CE16
CE29	CNN_IP_20030403.1600.00-4-CE17
CE30	CNN_IP_20030403.1600.00-4-CE18
CE31	CNN_IP_20030403.1600.00-4-CE19
CE32	CNN_IP_20030403.1600.00-4-CE20
CE33	CNN_IP_20030403.1600.00-4-CE21
CE34	CNN_IP_20030403.1600.00-4-CE22
CE35	CNN_IP_20030403.1600.00-4-CE23
CE36	CNN_IP_20030403.1600.00-4-CE24
CE37	CNN_IP_20030403.1600.00-4-CE25
CE38	CNN_IP_20030403.1600.00-4-CE26
CE1	CNN_IP_20030403.1600.00-4-CE27
CE40	CNN_IP_20030403.1600.00-4-CE28
CE41	CNN_IP_20030403.1600.00-4-CE29
CE42	CNN_IP_20030403.1600.00-4-CE30
CE43	CNN_IP_20030403.1600.00-4-CE31
CE44	CNN_IP_20030403.1600.00-4-CE32
CE45	CNN_IP_20030403.1600.00-4-CE33
CE46	CNN_IP_20030403.1600.00-4-CE34
CE47	CNN_IP_20030403.1600.00-4-CE35
CE48	CNN_IP_20030403.1600.00-4-CE36
CE49	CNN_IP_20030403.1600.00-4-CE37
CE53	CNN_IP_20030403.1600.00-4-CE38
CE54	CNN_IP_20030403.1600.00-4-CE39
CE55	CNN_IP_20030403.1600.00-4-CE40
CE56	CNN_IP_20030403.1600.00-4-CE41
CE58	CNN_IP_20030403.1600.00-4-CE42
CE59	CNN_IP_20030403.1600.00-4-CE43
CE60	CNN_IP_20030403.1600.00-4-CE44
CE61	CNN_IP_20030403.1600.00-4-CE45
CE62	CNN_IP_20030403.1600.00-4-CE46
CE63	CNN_IP_20030403.1600.00-4-CE47
CE64	CNN_IP_20030403.1600.00-4-CE48
CE65	CNN_IP_20030403.1600.00-4-CE49
CE67	CNN_IP_20030403.1600.00-4-CE50
CE2	CNN_IP_20030403.1600.00-4-CE51
CE3	CNN_IP_20030403.1600.00-4-CE52
CE4	CNN_IP_20030403.1600.00-4-CE53
CE5	CNN_IP_20030403.1600.00-4-CE54
CE6	CNN_IP_20030403.1600.00-4-CE55
CE8	CNN_IP_20030403.1600.00-4-CE56
CE9	CNN_IP_20030403.1600.00-4-CE57
CE10	CNN_IP_20030403.1600.00-4-CE58
CE11	CNN_IP_20030403.1600.00-4-CE59
CE12	CNN_IP_20030403.1600.00-4-CE60
E14	CNN_IP_20030403.1600.00-4-E1
E15	CNN_IP_20030403.1600.00-4-E2
E16	CNN_IP_20030403.1600.00-4-E3
E17	CNN_IP_20030403.1600.00-4-E4
E18	CNN_IP_20030403.1600.00-4-E5
E19	CNN_IP_20030403.1600.00-4-E6
E20	CNN_IP_20030403.1600.00-4-E7
E21	CNN_IP_20030403.1600.00-4-E8
E23	CNN_IP_20030403.1600.00-4-E9
E24	CNN_IP_20030403.1600.00-4-E10
E25	CNN_IP_20030403.1600.00-4-E11
E27	CNN_IP_20030403.1600.00-4-E12
E28	CNN_IP_20030403.1600.00-4-E13
E29	CNN_IP_20030403.1600.00-4-E14
E30	CNN_IP_20030403.1600.00-4-E15
E31	CNN_IP_20030403.1600.00-4-E16
E32	CNN_IP_20030403.1600.00-4-E17
E34	CNN_IP_20030403.1600.00-4-E18
E35	CNN_IP_20030403.1600.00-4-E19
E36	CNN_IP_20030403.1600.00-4-E20
E1	CNN_IP_20030403.1600.00-4-E21
E37	CNN_IP_20030403.1600.00-4-E22
E38	CNN_IP_20030403.1600.00-4-E23
E39	CNN_IP_20030403.1600.00-4-E24
E40	CNN_IP_20030403.1600.00-4-E25
E41	CNN_IP_20030403.1600.00-4-E26
E42	CNN_IP_20030403.1600.00-4-E27
