CE10	CNN_IP_20030330.1600.05-2-CE1
CE11	CNN_IP_20030330.1600.05-2-CE2
CE12	CNN_IP_20030330.1600.05-2-CE3
CE13	CNN_IP_20030330.1600.05-2-CE4
CE14	CNN_IP_20030330.1600.05-2-CE5
CE15	CNN_IP_20030330.1600.05-2-CE6
CE16	CNN_IP_20030330.1600.05-2-CE7
CE17	CNN_IP_20030330.1600.05-2-CE8
CE18	CNN_IP_20030330.1600.05-2-CE9
CE19	CNN_IP_20030330.1600.05-2-CE10
CE20	CNN_IP_20030330.1600.05-2-CE11
CE21	CNN_IP_20030330.1600.05-2-CE12
CE22	CNN_IP_20030330.1600.05-2-CE13
CE23	CNN_IP_20030330.1600.05-2-CE14
CE24	CNN_IP_20030330.1600.05-2-CE15
CE25	CNN_IP_20030330.1600.05-2-CE16
CE26	CNN_IP_20030330.1600.05-2-CE17
CE27	CNN_IP_20030330.1600.05-2-CE18
CE28	CNN_IP_20030330.1600.05-2-CE19
CE29	CNN_IP_20030330.1600.05-2-CE20
CE30	CNN_IP_20030330.1600.05-2-CE21
CE31	CNN_IP_20030330.1600.05-2-CE22
CE32	CNN_IP_20030330.1600.05-2-CE23
CE33	CNN_IP_20030330.1600.05-2-CE24
CE34	CNN_IP_20030330.1600.05-2-CE25
CE1	CNN_IP_20030330.1600.05-2-CE26
CE35	CNN_IP_20030330.1600.05-2-CE27
CE36	CNN_IP_20030330.1600.05-2-CE28
CE37	CNN_IP_20030330.1600.05-2-CE29
CE38	CNN_IP_20030330.1600.05-2-CE30
CE39	CNN_IP_20030330.1600.05-2-CE31
CE40	CNN_IP_20030330.1600.05-2-CE32
CE41	CNN_IP_20030330.1600.05-2-CE33
CE42	CNN_IP_20030330.1600.05-2-CE34
CE43	CNN_IP_20030330.1600.05-2-CE35
CE45	CNN_IP_20030330.1600.05-2-CE36
CE46	CNN_IP_20030330.1600.05-2-CE37
CE47	CNN_IP_20030330.1600.05-2-CE38
CE48	CNN_IP_20030330.1600.05-2-CE39
CE49	CNN_IP_20030330.1600.05-2-CE40
CE50	CNN_IP_20030330.1600.05-2-CE41
CE51	CNN_IP_20030330.1600.05-2-CE42
CE52	CNN_IP_20030330.1600.05-2-CE43
CE53	CNN_IP_20030330.1600.05-2-CE44
CE54	CNN_IP_20030330.1600.05-2-CE45
CE55	CNN_IP_20030330.1600.05-2-CE46
CE56	CNN_IP_20030330.1600.05-2-CE47
CE57	CNN_IP_20030330.1600.05-2-CE48
CE58	CNN_IP_20030330.1600.05-2-CE49
CE59	CNN_IP_20030330.1600.05-2-CE50
CE2	CNN_IP_20030330.1600.05-2-CE51
CE60	CNN_IP_20030330.1600.05-2-CE52
CE61	CNN_IP_20030330.1600.05-2-CE53
CE62	CNN_IP_20030330.1600.05-2-CE54
CE63	CNN_IP_20030330.1600.05-2-CE55
CE66	CNN_IP_20030330.1600.05-2-CE56
CE67	CNN_IP_20030330.1600.05-2-CE57
CE3	CNN_IP_20030330.1600.05-2-CE58
CE4	CNN_IP_20030330.1600.05-2-CE59
CE5	CNN_IP_20030330.1600.05-2-CE60
CE6	CNN_IP_20030330.1600.05-2-CE61
CE8	CNN_IP_20030330.1600.05-2-CE62
CE9	CNN_IP_20030330.1600.05-2-CE63
E13	CNN_IP_20030330.1600.05-2-E1
E14	CNN_IP_20030330.1600.05-2-E2
E15	CNN_IP_20030330.1600.05-2-E3
E16	CNN_IP_20030330.1600.05-2-E4
E17	CNN_IP_20030330.1600.05-2-E5
E18	CNN_IP_20030330.1600.05-2-E6
E19	CNN_IP_20030330.1600.05-2-E7
E20	CNN_IP_20030330.1600.05-2-E8
E21	CNN_IP_20030330.1600.05-2-E9
E22	CNN_IP_20030330.1600.05-2-E10
E23	CNN_IP_20030330.1600.05-2-E11
E24	CNN_IP_20030330.1600.05-2-E12
E25	CNN_IP_20030330.1600.05-2-E13
E26	CNN_IP_20030330.1600.05-2-E14
E27	CNN_IP_20030330.1600.05-2-E15
E28	CNN_IP_20030330.1600.05-2-E16
E29	CNN_IP_20030330.1600.05-2-E17
E30	CNN_IP_20030330.1600.05-2-E18
E31	CNN_IP_20030330.1600.05-2-E19
E32	CNN_IP_20030330.1600.05-2-E20
E33	CNN_IP_20030330.1600.05-2-E21
E34	CNN_IP_20030330.1600.05-2-E22
E1	CNN_IP_20030330.1600.05-2-E23
E35	CNN_IP_20030330.1600.05-2-E24
E36	CNN_IP_20030330.1600.05-2-E25
E37	CNN_IP_20030330.1600.05-2-E26
E38	CNN_IP_20030330.1600.05-2-E27
E39	CNN_IP_20030330.1600.05-2-E28
E40	CNN_IP_20030330.1600.05-2-E29
E41	CNN_IP_20030330.1600.05-2-E30
E42	CNN_IP_20030330.1600.05-2-E31
E43	CNN_IP_20030330.1600.05-2-E32
E44	CNN_IP_20030330.1600.05-2-E33
E45	CNN_IP_20030330.1600.05-2-E34
E46	CNN_IP_20030330.1600.05-2-E35
E47	CNN_IP_20030330.1600.05-2-E36
E48	CNN_IP_20030330.1600.05-2-E37
E49	CNN_IP_20030330.1600.05-2-E38
E50	CNN_IP_20030330.1600.05-2-E39
E51	CNN_IP_20030330.1600.05-2-E40
E52	CNN_IP_20030330.1600.05-2-E41
E54	CNN_IP_20030330.1600.05-2-E42
E55	CNN_IP_20030330.1600.05-2-E43
E56	CNN_IP_20030330.1600.05-2-E44
E57	CNN_IP_20030330.1600.05-2-E45
E59	CNN_IP_20030330.1600.05-2-E46
E60	CNN_IP_20030330.1600.05-2-E47
E61	CNN_IP_20030330.1600.05-2-E48
E62	CNN_IP_20030330.1600.05-2-E49
E63	CNN_IP_20030330.1600.05-2-E50
E64	CNN_IP_20030330.1600.05-2-E51
E65	CNN_IP_20030330.1600.05-2-E52
E66	CNN_IP_20030330.1600.05-2-E53
E67	CNN_IP_20030330.1600.05-2-E54
E68	CNN_IP_20030330.1600.05-2-E55
E69	CNN_IP_20030330.1600.05-2-E56
E2	CNN_IP_20030330.1600.05-2-E57
E70	CNN_IP_20030330.1600.05-2-E58
E71	CNN_IP_20030330.1600.05-2-E59
E72	CNN_IP_20030330.1600.05-2-E60
E73	CNN_IP_20030330.1600.05-2-E61
E74	CNN_IP_20030330.1600.05-2-E62
E75	CNN_IP_20030330.1600.05-2-E63
E76	CNN_IP_20030330.1600.05-2-E64
E80	CNN_IP_20030330.1600.05-2-E65
E82	CNN_IP_20030330.1600.05-2-E66
E3	CNN_IP_20030330.1600.05-2-E67
E4	CNN_IP_20030330.1600.05-2-E68
E5	CNN_IP_20030330.1600.05-2-E69
E7	CNN_IP_20030330.1600.05-2-E70
E9	CNN_IP_20030330.1600.05-2-E71
E10	CNN_IP_20030330.1600.05-2-E72
E11	CNN_IP_20030330.1600.05-2-E73
E12	CNN_IP_20030330.1600.05-2-E74
