CE6	CNN_IP_20030402.1600.00-3-CE1
CE7	CNN_IP_20030402.1600.00-3-CE2
CE8	CNN_IP_20030402.1600.00-3-CE3
CE9	CNN_IP_20030402.1600.00-3-CE4
CE10	CNN_IP_20030402.1600.00-3-CE5
CE11	CNN_IP_20030402.1600.00-3-CE6
CE13	CNN_IP_20030402.1600.00-3-CE7
CE14	CNN_IP_20030402.1600.00-3-CE8
CE15	CNN_IP_20030402.1600.00-3-CE9
CE16	CNN_IP_20030402.1600.00-3-CE10
CE17	CNN_IP_20030402.1600.00-3-CE11
CE18	CNN_IP_20030402.1600.00-3-CE12
CE19	CNN_IP_20030402.1600.00-3-CE13
CE20	CNN_IP_20030402.1600.00-3-CE14
CE21	CNN_IP_20030402.1600.00-3-CE15
CE22	CNN_IP_20030402.1600.00-3-CE16
CE23	CNN_IP_20030402.1600.00-3-CE17
CE24	CNN_IP_20030402.1600.00-3-CE18
CE26	CNN_IP_20030402.1600.00-3-CE19
CE27	CNN_IP_20030402.1600.00-3-CE20
CE29	CNN_IP_20030402.1600.00-3-CE21
CE30	CNN_IP_20030402.1600.00-3-CE22
CE31	CNN_IP_20030402.1600.00-3-CE23
CE32	CNN_IP_20030402.1600.00-3-CE24
CE33	CNN_IP_20030402.1600.00-3-CE25
CE34	CNN_IP_20030402.1600.00-3-CE26
CE35	CNN_IP_20030402.1600.00-3-CE27
CE1	CNN_IP_20030402.1600.00-3-CE28
CE36	CNN_IP_20030402.1600.00-3-CE29
CE37	CNN_IP_20030402.1600.00-3-CE30
CE39	CNN_IP_20030402.1600.00-3-CE31
CE40	CNN_IP_20030402.1600.00-3-CE32
CE41	CNN_IP_20030402.1600.00-3-CE33
CE42	CNN_IP_20030402.1600.00-3-CE34
CE2	CNN_IP_20030402.1600.00-3-CE35
CE3	CNN_IP_20030402.1600.00-3-CE36
CE4	CNN_IP_20030402.1600.00-3-CE37
CE5	CNN_IP_20030402.1600.00-3-CE38
E9	CNN_IP_20030402.1600.00-3-E1
E10	CNN_IP_20030402.1600.00-3-E2
E11	CNN_IP_20030402.1600.00-3-E3
E12	CNN_IP_20030402.1600.00-3-E4
E14	CNN_IP_20030402.1600.00-3-E5
E15	CNN_IP_20030402.1600.00-3-E6
E17	CNN_IP_20030402.1600.00-3-E7
E18	CNN_IP_20030402.1600.00-3-E8
E19	CNN_IP_20030402.1600.00-3-E9
E20	CNN_IP_20030402.1600.00-3-E10
E21	CNN_IP_20030402.1600.00-3-E11
E22	CNN_IP_20030402.1600.00-3-E12
E23	CNN_IP_20030402.1600.00-3-E13
E24	CNN_IP_20030402.1600.00-3-E14
E25	CNN_IP_20030402.1600.00-3-E15
E26	CNN_IP_20030402.1600.00-3-E16
E27	CNN_IP_20030402.1600.00-3-E17
E28	CNN_IP_20030402.1600.00-3-E18
E29	CNN_IP_20030402.1600.00-3-E19
E30	CNN_IP_20030402.1600.00-3-E20
E31	CNN_IP_20030402.1600.00-3-E21
E33	CNN_IP_20030402.1600.00-3-E22
E34	CNN_IP_20030402.1600.00-3-E23
E1	CNN_IP_20030402.1600.00-3-E24
E36	CNN_IP_20030402.1600.00-3-E25
E37	CNN_IP_20030402.1600.00-3-E26
E38	CNN_IP_20030402.1600.00-3-E27
E39	CNN_IP_20030402.1600.00-3-E28
E40	CNN_IP_20030402.1600.00-3-E29
E41	CNN_IP_20030402.1600.00-3-E30
E42	CNN_IP_20030402.1600.00-3-E31
E43	CNN_IP_20030402.1600.00-3-E32
E44	CNN_IP_20030402.1600.00-3-E33
E46	CNN_IP_20030402.1600.00-3-E34
E47	CNN_IP_20030402.1600.00-3-E35
E48	CNN_IP_20030402.1600.00-3-E36
E50	CNN_IP_20030402.1600.00-3-E37
E51	CNN_IP_20030402.1600.00-3-E38
E52	CNN_IP_20030402.1600.00-3-E39
E53	CNN_IP_20030402.1600.00-3-E40
E54	CNN_IP_20030402.1600.00-3-E41
E55	CNN_IP_20030402.1600.00-3-E42
E56	CNN_IP_20030402.1600.00-3-E43
E2	CNN_IP_20030402.1600.00-3-E44
E4	CNN_IP_20030402.1600.00-3-E45
E5	CNN_IP_20030402.1600.00-3-E46
E6	CNN_IP_20030402.1600.00-3-E47
E7	CNN_IP_20030402.1600.00-3-E48
E8	CNN_IP_20030402.1600.00-3-E49
EM1	CNN_IP_20030402.1600.00-3-E24-1
EM25	CNN_IP_20030402.1600.00-3-E2-2
EM26	CNN_IP_20030402.1600.00-3-E3-3
EM27	CNN_IP_20030402.1600.00-3-E4-4
EM28	CNN_IP_20030402.1600.00-3-E24-5
EM29	CNN_IP_20030402.1600.00-3-E5-6
EM31	CNN_IP_20030402.1600.00-3-E6-7
EM32	CNN_IP_20030402.1600.00-3-E48-8
EM34	CNN_IP_20030402.1600.00-3-E7-9
EM35	CNN_IP_20030402.1600.00-3-E9-10
EM36	CNN_IP_20030402.1600.00-3-E10-11
EM37	CNN_IP_20030402.1600.00-3-E10-12
EM38	CNN_IP_20030402.1600.00-3-E7-13
EM39	CNN_IP_20030402.1600.00-3-E47-14
EM40	CNN_IP_20030402.1600.00-3-E11-15
EM41	CNN_IP_20030402.1600.00-3-E12-16
EM42	CNN_IP_20030402.1600.00-3-E13-17
EM43	CNN_IP_20030402.1600.00-3-E3-18
EM44	CNN_IP_20030402.1600.00-3-E14-19
EM45	CNN_IP_20030402.1600.00-3-E15-20
EM46	CNN_IP_20030402.1600.00-3-E16-21
EM47	CNN_IP_20030402.1600.00-3-E17-22
EM48	CNN_IP_20030402.1600.00-3-E18-23
EM49	CNN_IP_20030402.1600.00-3-E19-24
EM50	CNN_IP_20030402.1600.00-3-E20-25
