CE12	CNN_IP_20030329.1600.00-3-CE1
CE14	CNN_IP_20030329.1600.00-3-CE2
CE15	CNN_IP_20030329.1600.00-3-CE3
CE16	CNN_IP_20030329.1600.00-3-CE4
CE17	CNN_IP_20030329.1600.00-3-CE5
CE18	CNN_IP_20030329.1600.00-3-CE6
CE19	CNN_IP_20030329.1600.00-3-CE7
CE20	CNN_IP_20030329.1600.00-3-CE8
CE21	CNN_IP_20030329.1600.00-3-CE9
CE22	CNN_IP_20030329.1600.00-3-CE10
CE24	CNN_IP_20030329.1600.00-3-CE11
CE25	CNN_IP_20030329.1600.00-3-CE12
CE26	CNN_IP_20030329.1600.00-3-CE13
CE27	CNN_IP_20030329.1600.00-3-CE14
CE28	CNN_IP_20030329.1600.00-3-CE15
CE29	CNN_IP_20030329.1600.00-3-CE16
CE30	CNN_IP_20030329.1600.00-3-CE17
CE31	CNN_IP_20030329.1600.00-3-CE18
CE32	CNN_IP_20030329.1600.00-3-CE19
CE33	CNN_IP_20030329.1600.00-3-CE20
CE34	CNN_IP_20030329.1600.00-3-CE21
CE35	CNN_IP_20030329.1600.00-3-CE22
CE36	CNN_IP_20030329.1600.00-3-CE23
CE37	CNN_IP_20030329.1600.00-3-CE24
CE38	CNN_IP_20030329.1600.00-3-CE25
CE39	CNN_IP_20030329.1600.00-3-CE26
CE40	CNN_IP_20030329.1600.00-3-CE27
CE1	CNN_IP_20030329.1600.00-3-CE28
CE42	CNN_IP_20030329.1600.00-3-CE29
CE43	CNN_IP_20030329.1600.00-3-CE30
CE44	CNN_IP_20030329.1600.00-3-CE31
CE45	CNN_IP_20030329.1600.00-3-CE32
CE46	CNN_IP_20030329.1600.00-3-CE33
CE47	CNN_IP_20030329.1600.00-3-CE34
CE49	CNN_IP_20030329.1600.00-3-CE35
CE50	CNN_IP_20030329.1600.00-3-CE36
CE51	CNN_IP_20030329.1600.00-3-CE37
CE52	CNN_IP_20030329.1600.00-3-CE38
CE53	CNN_IP_20030329.1600.00-3-CE39
CE54	CNN_IP_20030329.1600.00-3-CE40
CE55	CNN_IP_20030329.1600.00-3-CE41
CE56	CNN_IP_20030329.1600.00-3-CE42
CE57	CNN_IP_20030329.1600.00-3-CE43
CE58	CNN_IP_20030329.1600.00-3-CE44
CE59	CNN_IP_20030329.1600.00-3-CE45
CE60	CNN_IP_20030329.1600.00-3-CE46
CE61	CNN_IP_20030329.1600.00-3-CE47
CE62	CNN_IP_20030329.1600.00-3-CE48
CE63	CNN_IP_20030329.1600.00-3-CE49
CE64	CNN_IP_20030329.1600.00-3-CE50
CE65	CNN_IP_20030329.1600.00-3-CE51
