CE13	CNN_IP_20030403.1600.00-3-CE1
CE14	CNN_IP_20030403.1600.00-3-CE2
CE15	CNN_IP_20030403.1600.00-3-CE3
CE16	CNN_IP_20030403.1600.00-3-CE4
CE17	CNN_IP_20030403.1600.00-3-CE5
CE18	CNN_IP_20030403.1600.00-3-CE6
CE19	CNN_IP_20030403.1600.00-3-CE7
CE20	CNN_IP_20030403.1600.00-3-CE8
CE21	CNN_IP_20030403.1600.00-3-CE9
CE22	CNN_IP_20030403.1600.00-3-CE10
CE23	CNN_IP_20030403.1600.00-3-CE11
CE24	CNN_IP_20030403.1600.00-3-CE12
CE25	CNN_IP_20030403.1600.00-3-CE13
CE26	CNN_IP_20030403.1600.00-3-CE14
CE27	CNN_IP_20030403.1600.00-3-CE15
CE28	CNN_IP_20030403.1600.00-3-CE16
CE29	CNN_IP_20030403.1600.00-3-CE17
CE30	CNN_IP_20030403.1600.00-3-CE18
CE31	CNN_IP_20030403.1600.00-3-CE19
CE32	CNN_IP_20030403.1600.00-3-CE20
CE33	CNN_IP_20030403.1600.00-3-CE21
CE34	CNN_IP_20030403.1600.00-3-CE22
CE35	CNN_IP_20030403.1600.00-3-CE23
CE36	CNN_IP_20030403.1600.00-3-CE24
CE37	CNN_IP_20030403.1600.00-3-CE25
CE1	CNN_IP_20030403.1600.00-3-CE26
CE38	CNN_IP_20030403.1600.00-3-CE27
CE39	CNN_IP_20030403.1600.00-3-CE28
CE40	CNN_IP_20030403.1600.00-3-CE29
CE41	CNN_IP_20030403.1600.00-3-CE30
CE42	CNN_IP_20030403.1600.00-3-CE31
CE43	CNN_IP_20030403.1600.00-3-CE32
CE44	CNN_IP_20030403.1600.00-3-CE33
CE46	CNN_IP_20030403.1600.00-3-CE34
CE47	CNN_IP_20030403.1600.00-3-CE35
CE48	CNN_IP_20030403.1600.00-3-CE36
CE49	CNN_IP_20030403.1600.00-3-CE37
CE50	CNN_IP_20030403.1600.00-3-CE38
CE51	CNN_IP_20030403.1600.00-3-CE39
CE52	CNN_IP_20030403.1600.00-3-CE40
CE53	CNN_IP_20030403.1600.00-3-CE41
CE54	CNN_IP_20030403.1600.00-3-CE42
CE55	CNN_IP_20030403.1600.00-3-CE43
CE56	CNN_IP_20030403.1600.00-3-CE44
CE57	CNN_IP_20030403.1600.00-3-CE45
CE58	CNN_IP_20030403.1600.00-3-CE46
CE59	CNN_IP_20030403.1600.00-3-CE47
CE60	CNN_IP_20030403.1600.00-3-CE48
CE61	CNN_IP_20030403.1600.00-3-CE49
CE62	CNN_IP_20030403.1600.00-3-CE50
CE63	CNN_IP_20030403.1600.00-3-CE51
CE64	CNN_IP_20030403.1600.00-3-CE52
CE65	CNN_IP_20030403.1600.00-3-CE53
CE67	CNN_IP_20030403.1600.00-3-CE54
CE68	CNN_IP_20030403.1600.00-3-CE55
CE69	CNN_IP_20030403.1600.00-3-CE56
CE70	CNN_IP_20030403.1600.00-3-CE57
CE71	CNN_IP_20030403.1600.00-3-CE58
CE72	CNN_IP_20030403.1600.00-3-CE59
CE73	CNN_IP_20030403.1600.00-3-CE60
