CE13	CNN_IP_20030412.1600.00-1-CE1
CE14	CNN_IP_20030412.1600.00-1-CE2
CE15	CNN_IP_20030412.1600.00-1-CE3
CE17	CNN_IP_20030412.1600.00-1-CE4
CE19	CNN_IP_20030412.1600.00-1-CE5
CE20	CNN_IP_20030412.1600.00-1-CE6
CE21	CNN_IP_20030412.1600.00-1-CE7
CE22	CNN_IP_20030412.1600.00-1-CE8
CE23	CNN_IP_20030412.1600.00-1-CE9
CE24	CNN_IP_20030412.1600.00-1-CE10
CE25	CNN_IP_20030412.1600.00-1-CE11
CE26	CNN_IP_20030412.1600.00-1-CE12
CE27	CNN_IP_20030412.1600.00-1-CE13
CE28	CNN_IP_20030412.1600.00-1-CE14
CE29	CNN_IP_20030412.1600.00-1-CE15
CE31	CNN_IP_20030412.1600.00-1-CE16
CE32	CNN_IP_20030412.1600.00-1-CE17
CE33	CNN_IP_20030412.1600.00-1-CE18
CE1	CNN_IP_20030412.1600.00-1-CE19
CE35	CNN_IP_20030412.1600.00-1-CE20
CE36	CNN_IP_20030412.1600.00-1-CE21
CE37	CNN_IP_20030412.1600.00-1-CE22
CE38	CNN_IP_20030412.1600.00-1-CE23
CE39	CNN_IP_20030412.1600.00-1-CE24
CE40	CNN_IP_20030412.1600.00-1-CE25
CE41	CNN_IP_20030412.1600.00-1-CE26
CE42	CNN_IP_20030412.1600.00-1-CE27
CE43	CNN_IP_20030412.1600.00-1-CE28
CE44	CNN_IP_20030412.1600.00-1-CE29
CE45	CNN_IP_20030412.1600.00-1-CE30
CE46	CNN_IP_20030412.1600.00-1-CE31
CE47	CNN_IP_20030412.1600.00-1-CE32
CE48	CNN_IP_20030412.1600.00-1-CE33
CE49	CNN_IP_20030412.1600.00-1-CE34
CE50	CNN_IP_20030412.1600.00-1-CE35
CE51	CNN_IP_20030412.1600.00-1-CE36
CE52	CNN_IP_20030412.1600.00-1-CE37
CE53	CNN_IP_20030412.1600.00-1-CE38
CE54	CNN_IP_20030412.1600.00-1-CE39
CE55	CNN_IP_20030412.1600.00-1-CE40
CE56	CNN_IP_20030412.1600.00-1-CE41
CE57	CNN_IP_20030412.1600.00-1-CE42
CE58	CNN_IP_20030412.1600.00-1-CE43
CE59	CNN_IP_20030412.1600.00-1-CE44
CE62	CNN_IP_20030412.1600.00-1-CE45
CE63	CNN_IP_20030412.1600.00-1-CE46
CE64	CNN_IP_20030412.1600.00-1-CE47
CE66	CNN_IP_20030412.1600.00-1-CE48
CE2	CNN_IP_20030412.1600.00-1-CE49
CE67	CNN_IP_20030412.1600.00-1-CE50
CE68	CNN_IP_20030412.1600.00-1-CE51
CE69	CNN_IP_20030412.1600.00-1-CE52
CE70	CNN_IP_20030412.1600.00-1-CE53
CE71	CNN_IP_20030412.1600.00-1-CE54
CE73	CNN_IP_20030412.1600.00-1-CE55
CE74	CNN_IP_20030412.1600.00-1-CE56
CE75	CNN_IP_20030412.1600.00-1-CE57
CE76	CNN_IP_20030412.1600.00-1-CE58
CE77	CNN_IP_20030412.1600.00-1-CE59
CE78	CNN_IP_20030412.1600.00-1-CE60
CE79	CNN_IP_20030412.1600.00-1-CE61
CE80	CNN_IP_20030412.1600.00-1-CE62
CE81	CNN_IP_20030412.1600.00-1-CE63
CE82	CNN_IP_20030412.1600.00-1-CE64
CE83	CNN_IP_20030412.1600.00-1-CE65
CE84	CNN_IP_20030412.1600.00-1-CE66
CE85	CNN_IP_20030412.1600.00-1-CE67
CE86	CNN_IP_20030412.1600.00-1-CE68
CE87	CNN_IP_20030412.1600.00-1-CE69
CE88	CNN_IP_20030412.1600.00-1-CE70
CE89	CNN_IP_20030412.1600.00-1-CE71
CE90	CNN_IP_20030412.1600.00-1-CE72
CE91	CNN_IP_20030412.1600.00-1-CE73
CE3	CNN_IP_20030412.1600.00-1-CE74
CE95	CNN_IP_20030412.1600.00-1-CE75
CE96	CNN_IP_20030412.1600.00-1-CE76
CE97	CNN_IP_20030412.1600.00-1-CE77
CE98	CNN_IP_20030412.1600.00-1-CE78
CE4	CNN_IP_20030412.1600.00-1-CE79
CE5	CNN_IP_20030412.1600.00-1-CE80
CE6	CNN_IP_20030412.1600.00-1-CE81
CE7	CNN_IP_20030412.1600.00-1-CE82
CE8	CNN_IP_20030412.1600.00-1-CE83
CE9	CNN_IP_20030412.1600.00-1-CE84
CE10	CNN_IP_20030412.1600.00-1-CE85
CE11	CNN_IP_20030412.1600.00-1-CE86
CE12	CNN_IP_20030412.1600.00-1-CE87
E15	CNN_IP_20030412.1600.00-1-E1
E16	CNN_IP_20030412.1600.00-1-E2
E17	CNN_IP_20030412.1600.00-1-E3
E18	CNN_IP_20030412.1600.00-1-E4
E19	CNN_IP_20030412.1600.00-1-E5
E22	CNN_IP_20030412.1600.00-1-E6
E24	CNN_IP_20030412.1600.00-1-E7
E25	CNN_IP_20030412.1600.00-1-E8
E27	CNN_IP_20030412.1600.00-1-E9
E28	CNN_IP_20030412.1600.00-1-E10
E29	CNN_IP_20030412.1600.00-1-E11
E30	CNN_IP_20030412.1600.00-1-E12
E31	CNN_IP_20030412.1600.00-1-E13
E32	CNN_IP_20030412.1600.00-1-E14
E33	CNN_IP_20030412.1600.00-1-E15
E34	CNN_IP_20030412.1600.00-1-E16
E35	CNN_IP_20030412.1600.00-1-E17
E36	CNN_IP_20030412.1600.00-1-E18
E37	CNN_IP_20030412.1600.00-1-E19
E39	CNN_IP_20030412.1600.00-1-E20
E40	CNN_IP_20030412.1600.00-1-E21
E42	CNN_IP_20030412.1600.00-1-E22
E43	CNN_IP_20030412.1600.00-1-E23
E1	CNN_IP_20030412.1600.00-1-E24
E44	CNN_IP_20030412.1600.00-1-E25
E45	CNN_IP_20030412.1600.00-1-E26
E46	CNN_IP_20030412.1600.00-1-E27
E48	CNN_IP_20030412.1600.00-1-E28
E50	CNN_IP_20030412.1600.00-1-E29
E52	CNN_IP_20030412.1600.00-1-E30
E53	CNN_IP_20030412.1600.00-1-E31
E54	CNN_IP_20030412.1600.00-1-E32
E56	CNN_IP_20030412.1600.00-1-E33
E57	CNN_IP_20030412.1600.00-1-E34
E59	CNN_IP_20030412.1600.00-1-E35
E60	CNN_IP_20030412.1600.00-1-E36
E61	CNN_IP_20030412.1600.00-1-E37
E62	CNN_IP_20030412.1600.00-1-E38
E63	CNN_IP_20030412.1600.00-1-E39
E64	CNN_IP_20030412.1600.00-1-E40
E65	CNN_IP_20030412.1600.00-1-E41
E66	CNN_IP_20030412.1600.00-1-E42
E67	CNN_IP_20030412.1600.00-1-E43
E68	CNN_IP_20030412.1600.00-1-E44
E69	CNN_IP_20030412.1600.00-1-E45
E70	CNN_IP_20030412.1600.00-1-E46
E71	CNN_IP_20030412.1600.00-1-E47
E72	CNN_IP_20030412.1600.00-1-E48
E73	CNN_IP_20030412.1600.00-1-E49
E74	CNN_IP_20030412.1600.00-1-E50
E75	CNN_IP_20030412.1600.00-1-E51
E76	CNN_IP_20030412.1600.00-1-E52
E77	CNN_IP_20030412.1600.00-1-E53
E78	CNN_IP_20030412.1600.00-1-E54
E79	CNN_IP_20030412.1600.00-1-E55
E80	CNN_IP_20030412.1600.00-1-E56
E81	CNN_IP_20030412.1600.00-1-E57
E82	CNN_IP_20030412.1600.00-1-E58
E2	CNN_IP_20030412.1600.00-1-E59
E83	CNN_IP_20030412.1600.00-1-E60
E86	CNN_IP_20030412.1600.00-1-E61
E87	CNN_IP_20030412.1600.00-1-E62
E88	CNN_IP_20030412.1600.00-1-E63
E89	CNN_IP_20030412.1600.00-1-E64
E91	CNN_IP_20030412.1600.00-1-E65
E92	CNN_IP_20030412.1600.00-1-E66
E93	CNN_IP_20030412.1600.00-1-E67
E94	CNN_IP_20030412.1600.00-1-E68
E95	CNN_IP_20030412.1600.00-1-E69
E96	CNN_IP_20030412.1600.00-1-E70
E98	CNN_IP_20030412.1600.00-1-E71
E99	CNN_IP_20030412.1600.00-1-E72
E100	CNN_IP_20030412.1600.00-1-E73
E101	CNN_IP_20030412.1600.00-1-E74
E102	CNN_IP_20030412.1600.00-1-E75
E103	CNN_IP_20030412.1600.00-1-E76
E104	CNN_IP_20030412.1600.00-1-E77
E105	CNN_IP_20030412.1600.00-1-E78
E106	CNN_IP_20030412.1600.00-1-E79
E107	CNN_IP_20030412.1600.00-1-E80
E108	CNN_IP_20030412.1600.00-1-E81
E109	CNN_IP_20030412.1600.00-1-E82
E110	CNN_IP_20030412.1600.00-1-E83
E111	CNN_IP_20030412.1600.00-1-E84
E112	CNN_IP_20030412.1600.00-1-E85
E113	CNN_IP_20030412.1600.00-1-E86
E115	CNN_IP_20030412.1600.00-1-E87
E116	CNN_IP_20030412.1600.00-1-E88
E117	CNN_IP_20030412.1600.00-1-E89
E118	CNN_IP_20030412.1600.00-1-E90
E119	CNN_IP_20030412.1600.00-1-E91
E120	CNN_IP_20030412.1600.00-1-E92
E121	CNN_IP_20030412.1600.00-1-E93
E122	CNN_IP_20030412.1600.00-1-E94
E123	CNN_IP_20030412.1600.00-1-E95
E3	CNN_IP_20030412.1600.00-1-E96
E125	CNN_IP_20030412.1600.00-1-E97
E129	CNN_IP_20030412.1600.00-1-E98
E131	CNN_IP_20030412.1600.00-1-E99
E4	CNN_IP_20030412.1600.00-1-E100
E132	CNN_IP_20030412.1600.00-1-E101
E133	CNN_IP_20030412.1600.00-1-E102
E5	CNN_IP_20030412.1600.00-1-E103
E7	CNN_IP_20030412.1600.00-1-E104
E8	CNN_IP_20030412.1600.00-1-E105
E9	CNN_IP_20030412.1600.00-1-E106
E10	CNN_IP_20030412.1600.00-1-E107
E11	CNN_IP_20030412.1600.00-1-E108
E12	CNN_IP_20030412.1600.00-1-E109
E13	CNN_IP_20030412.1600.00-1-E110
E14	CNN_IP_20030412.1600.00-1-E111
EM1	CNN_IP_20030412.1600.00-1-E24-1
EM18	CNN_IP_20030412.1600.00-1-E1-2
EM19	CNN_IP_20030412.1600.00-1-E1-3
EM20	CNN_IP_20030412.1600.00-1-E2-4
EM21	CNN_IP_20030412.1600.00-1-E109-5
EM22	CNN_IP_20030412.1600.00-1-E105-6
EM23	CNN_IP_20030412.1600.00-1-E3-7
EM24	CNN_IP_20030412.1600.00-1-E100-8
EM25	CNN_IP_20030412.1600.00-1-E4-9
EM26	CNN_IP_20030412.1600.00-1-E5-10
EM28	CNN_IP_20030412.1600.00-1-E6-11
