CE9	CBS20001006.1000.0874-CE1
CE13	CBS20001006.1000.0874-CE2
CE15	CBS20001006.1000.0874-CE3
CE16	CBS20001006.1000.0874-CE4
CE17	CBS20001006.1000.0874-CE5
CE18	CBS20001006.1000.0874-CE6
CE19	CBS20001006.1000.0874-CE7
CE20	CBS20001006.1000.0874-CE8
CE21	CBS20001006.1000.0874-CE9
CE22	CBS20001006.1000.0874-CE10
CE23	CBS20001006.1000.0874-CE11
CE24	CBS20001006.1000.0874-CE12
CE25	CBS20001006.1000.0874-CE13
CE26	CBS20001006.1000.0874-CE14
CE27	CBS20001006.1000.0874-CE15
CE28	CBS20001006.1000.0874-CE16
CE29	CBS20001006.1000.0874-CE17
CE30	CBS20001006.1000.0874-CE18
CE31	CBS20001006.1000.0874-CE19
CE32	CBS20001006.1000.0874-CE20
CE34	CBS20001006.1000.0874-CE21
CE33	CBS20001006.1000.0874-CE22
CE35	CBS20001006.1000.0874-CE23
CE36	CBS20001006.1000.0874-CE24
CE38	CBS20001006.1000.0874-CE25
CE37	CBS20001006.1000.0874-CE26
CE39	CBS20001006.1000.0874-CE27
CE40	CBS20001006.1000.0874-CE28
CE41	CBS20001006.1000.0874-CE29
CE42	CBS20001006.1000.0874-CE30
CE2	CBS20001006.1000.0874-CE31
CE43	CBS20001006.1000.0874-CE32
CE44	CBS20001006.1000.0874-CE33
CE45	CBS20001006.1000.0874-CE34
CE46	CBS20001006.1000.0874-CE35
CE47	CBS20001006.1000.0874-CE36
CE48	CBS20001006.1000.0874-CE37
CE49	CBS20001006.1000.0874-CE38
CE50	CBS20001006.1000.0874-CE39
CE51	CBS20001006.1000.0874-CE40
CE52	CBS20001006.1000.0874-CE41
CE1	CBS20001006.1000.0874-CE42
CE10	CBS20001006.1000.0874-CE43
CE14	CBS20001006.1000.0874-CE44
CE3	CBS20001006.1000.0874-CE45
CE5	CBS20001006.1000.0874-CE46
CE4	CBS20001006.1000.0874-CE47
CE6	CBS20001006.1000.0874-CE48
CE7	CBS20001006.1000.0874-CE49
CE8	CBS20001006.1000.0874-CE50
E13	CBS20001006.1000.0874-E1
E16	CBS20001006.1000.0874-E2
E17	CBS20001006.1000.0874-E3
E18	CBS20001006.1000.0874-E4
E19	CBS20001006.1000.0874-E5
E20	CBS20001006.1000.0874-E6
E21	CBS20001006.1000.0874-E7
E22	CBS20001006.1000.0874-E8
E23	CBS20001006.1000.0874-E9
E24	CBS20001006.1000.0874-E10
E25	CBS20001006.1000.0874-E11
E26	CBS20001006.1000.0874-E12
E27	CBS20001006.1000.0874-E13
E28	CBS20001006.1000.0874-E14
E29	CBS20001006.1000.0874-E15
E31	CBS20001006.1000.0874-E16
E33	CBS20001006.1000.0874-E17
E34	CBS20001006.1000.0874-E18
E35	CBS20001006.1000.0874-E19
E36	CBS20001006.1000.0874-E20
E37	CBS20001006.1000.0874-E21
E38	CBS20001006.1000.0874-E22
E40	CBS20001006.1000.0874-E23
E41	CBS20001006.1000.0874-E24
E42	CBS20001006.1000.0874-E25
E43	CBS20001006.1000.0874-E26
E44	CBS20001006.1000.0874-E27
E47	CBS20001006.1000.0874-E28
E48	CBS20001006.1000.0874-E29
E1	CBS20001006.1000.0874-E30
E49	CBS20001006.1000.0874-E31
E50	CBS20001006.1000.0874-E32
E51	CBS20001006.1000.0874-E33
E52	CBS20001006.1000.0874-E34
E53	CBS20001006.1000.0874-E35
E54	CBS20001006.1000.0874-E36
E55	CBS20001006.1000.0874-E37
E56	CBS20001006.1000.0874-E38
E57	CBS20001006.1000.0874-E39
E59	CBS20001006.1000.0874-E40
E60	CBS20001006.1000.0874-E41
E62	CBS20001006.1000.0874-E42
E63	CBS20001006.1000.0874-E43
E64	CBS20001006.1000.0874-E44
E66	CBS20001006.1000.0874-E45
E67	CBS20001006.1000.0874-E46
E68	CBS20001006.1000.0874-E47
E69	CBS20001006.1000.0874-E48
E70	CBS20001006.1000.0874-E49
E71	CBS20001006.1000.0874-E50
E72	CBS20001006.1000.0874-E51
E2	CBS20001006.1000.0874-E52
E75	CBS20001006.1000.0874-E53
E73	CBS20001006.1000.0874-E54
E74	CBS20001006.1000.0874-E55
E76	CBS20001006.1000.0874-E56
E79	CBS20001006.1000.0874-E57
E80	CBS20001006.1000.0874-E58
E81	CBS20001006.1000.0874-E59
E82	CBS20001006.1000.0874-E60
E3	CBS20001006.1000.0874-E61
E4	CBS20001006.1000.0874-E62
E5	CBS20001006.1000.0874-E63
E6	CBS20001006.1000.0874-E64
E7	CBS20001006.1000.0874-E65
E8	CBS20001006.1000.0874-E66
