CE12	CTS20001022.1300.0057-CE1
CE14	CTS20001022.1300.0057-CE2
CE16	CTS20001022.1300.0057-CE3
CE17	CTS20001022.1300.0057-CE4
CE18	CTS20001022.1300.0057-CE5
CE19	CTS20001022.1300.0057-CE6
CE20	CTS20001022.1300.0057-CE7
CE9	CTS20001022.1300.0057-CE8
CE1	CTS20001022.1300.0057-CE9
CE13	CTS20001022.1300.0057-CE10
CE15	CTS20001022.1300.0057-CE11
CE2	CTS20001022.1300.0057-CE12
CE3	CTS20001022.1300.0057-CE13
CE4	CTS20001022.1300.0057-CE14
CE5	CTS20001022.1300.0057-CE15
CE6	CTS20001022.1300.0057-CE16
CE7	CTS20001022.1300.0057-CE17
CE8	CTS20001022.1300.0057-CE18
CE10	CTS20001022.1300.0057-CE19
CE11	CTS20001022.1300.0057-CE20
E11	CTS20001022.1300.0057-E1
E12	CTS20001022.1300.0057-E2
E13	CTS20001022.1300.0057-E3
E14	CTS20001022.1300.0057-E4
E15	CTS20001022.1300.0057-E5
E16	CTS20001022.1300.0057-E6
E17	CTS20001022.1300.0057-E7
E18	CTS20001022.1300.0057-E8
E1	CTS20001022.1300.0057-E9
E20	CTS20001022.1300.0057-E10
E21	CTS20001022.1300.0057-E11
E2	CTS20001022.1300.0057-E12
E3	CTS20001022.1300.0057-E13
E4	CTS20001022.1300.0057-E14
E5	CTS20001022.1300.0057-E15
E6	CTS20001022.1300.0057-E16
E7	CTS20001022.1300.0057-E17
E8	CTS20001022.1300.0057-E18
E9	CTS20001022.1300.0057-E19
E19	CTS20001022.1300.0057-E20
E10	CTS20001022.1300.0057-E21
EM1	CTS20001022.1300.0057-E9-1
EM20	CTS20001022.1300.0057-E15-2
EM21	CTS20001022.1300.0057-E12-3
EM22	CTS20001022.1300.0057-E12-4
EM26	CTS20001022.1300.0057-E12-5
EM24	CTS20001022.1300.0057-E2-6
EM27	CTS20001022.1300.0057-E15-7
EM28	CTS20001022.1300.0057-E3-8
EM29	CTS20001022.1300.0057-E15-9
EM31	CTS20001022.1300.0057-E4-10
EM32	CTS20001022.1300.0057-E12-11
EM33	CTS20001022.1300.0057-E17-12
EM34	CTS20001022.1300.0057-E12-13
EM35	CTS20001022.1300.0057-E12-14
EM36	CTS20001022.1300.0057-E17-15
EM37	CTS20001022.1300.0057-E5-16
EM38	CTS20001022.1300.0057-E12-17
EM39	CTS20001022.1300.0057-E6-18
EM40	CTS20001022.1300.0057-E12-19
EM41	CTS20001022.1300.0057-E6-20
EM42	CTS20001022.1300.0057-E7-21
EM43	CTS20001022.1300.0057-E18-22
EM44	CTS20001022.1300.0057-E12-23
EM45	CTS20001022.1300.0057-E12-24
EM15	CTS20001022.1300.0057-E8-25
EM23	CTS20001022.1300.0057-E10-26
EM25	CTS20001022.1300.0057-E11-27
EM2	CTS20001022.1300.0057-E12-28
EM3	CTS20001022.1300.0057-E13-29
EM4	CTS20001022.1300.0057-E14-30
EM5	CTS20001022.1300.0057-E15-31
EM6	CTS20001022.1300.0057-E16-32
EM7	CTS20001022.1300.0057-E17-33
EM8	CTS20001022.1300.0057-E12-34
EM9	CTS20001022.1300.0057-E18-35
EM10	CTS20001022.1300.0057-E12-36
EM11	CTS20001022.1300.0057-E13-37
EM12	CTS20001022.1300.0057-E16-38
EM13	CTS20001022.1300.0057-E12-39
EM14	CTS20001022.1300.0057-E13-40
EM30	CTS20001022.1300.0057-E20-41
EM16	CTS20001022.1300.0057-E13-42
EM17	CTS20001022.1300.0057-E19-43
EM18	CTS20001022.1300.0057-E21-44
EM19	CTS20001022.1300.0057-E1-45
R1	CTS20001022.1300.0057-R1
R2	CTS20001022.1300.0057-R2
R3	CTS20001022.1300.0057-R3
R6	CTS20001022.1300.0057-R4
R4	CTS20001022.1300.0057-R5
R8	CTS20001022.1300.0057-R6
R10	CTS20001022.1300.0057-R7
R12	CTS20001022.1300.0057-R8
R14	CTS20001022.1300.0057-R9
R15	CTS20001022.1300.0057-R10
R16	CTS20001022.1300.0057-R11
R5	CTS20001022.1300.0057-R12
R7	CTS20001022.1300.0057-R13
R9	CTS20001022.1300.0057-R14
R11	CTS20001022.1300.0057-R15
R13	CTS20001022.1300.0057-R16
RM1	CTS20001022.1300.0057-R3-1
RM4	CTS20001022.1300.0057-R4-1
RM2	CTS20001022.1300.0057-R5-1
RM6	CTS20001022.1300.0057-R6-1
RM8	CTS20001022.1300.0057-R7-1
RM10	CTS20001022.1300.0057-R8-1
RM12	CTS20001022.1300.0057-R9-1
RM13	CTS20001022.1300.0057-R10-1
RM14	CTS20001022.1300.0057-R11-1
RM3	CTS20001022.1300.0057-R12-1
RM5	CTS20001022.1300.0057-R12-2
RM7	CTS20001022.1300.0057-R12-3
RM9	CTS20001022.1300.0057-R15-1
RM11	CTS20001022.1300.0057-R16-1
V1	CTS20001022.1300.0057-EV1
V2	CTS20001022.1300.0057-EV2
V3	CTS20001022.1300.0057-EV3
V4	CTS20001022.1300.0057-EV4
V6	CTS20001022.1300.0057-EV5
V7	CTS20001022.1300.0057-EV6
V8	CTS20001022.1300.0057-EV7
V5	CTS20001022.1300.0057-EV8
VM1	CTS20001022.1300.0057-EV1-1
VM2	CTS20001022.1300.0057-EV2-1
VM3	CTS20001022.1300.0057-EV2-2
VM4	CTS20001022.1300.0057-EV1-2
VM5	CTS20001022.1300.0057-EV3-1
VM6	CTS20001022.1300.0057-EV2-3
VM7	CTS20001022.1300.0057-EV4-1
VM9	CTS20001022.1300.0057-EV2-4
VM10	CTS20001022.1300.0057-EV4-2
VM11	CTS20001022.1300.0057-EV5-1
VM12	CTS20001022.1300.0057-EV6-1
VM13	CTS20001022.1300.0057-EV6-2
VM14	CTS20001022.1300.0057-EV4-3
VM15	CTS20001022.1300.0057-EV2-5
VM16	CTS20001022.1300.0057-EV7-1
VM17	CTS20001022.1300.0057-EV2-6
VM8	CTS20001022.1300.0057-EV8-1
Q1	CTS20001022.1300.0057-T1
Q2	CTS20001022.1300.0057-T2
Q3	CTS20001022.1300.0057-T3
Q4	CTS20001022.1300.0057-T4
