CE10	CTS20001007.1300.0258-CE1
CE11	CTS20001007.1300.0258-CE2
CE4	CTS20001007.1300.0258-CE3
CE13	CTS20001007.1300.0258-CE4
CE14	CTS20001007.1300.0258-CE5
CE15	CTS20001007.1300.0258-CE6
CE16	CTS20001007.1300.0258-CE7
CE17	CTS20001007.1300.0258-CE8
CE18	CTS20001007.1300.0258-CE9
CE20	CTS20001007.1300.0258-CE10
CE19	CTS20001007.1300.0258-CE11
CE12	CTS20001007.1300.0258-CE12
CE1	CTS20001007.1300.0258-CE13
CE2	CTS20001007.1300.0258-CE14
CE3	CTS20001007.1300.0258-CE15
CE5	CTS20001007.1300.0258-CE16
CE6	CTS20001007.1300.0258-CE17
CE7	CTS20001007.1300.0258-CE18
CE8	CTS20001007.1300.0258-CE19
CE9	CTS20001007.1300.0258-CE20
E16	CTS20001007.1300.0258-E1
E17	CTS20001007.1300.0258-E2
E18	CTS20001007.1300.0258-E3
E19	CTS20001007.1300.0258-E4
E20	CTS20001007.1300.0258-E5
E21	CTS20001007.1300.0258-E6
E22	CTS20001007.1300.0258-E7
E23	CTS20001007.1300.0258-E8
E26	CTS20001007.1300.0258-E9
E27	CTS20001007.1300.0258-E10
E28	CTS20001007.1300.0258-E11
E29	CTS20001007.1300.0258-E12
E30	CTS20001007.1300.0258-E13
E31	CTS20001007.1300.0258-E14
E1	CTS20001007.1300.0258-E15
E32	CTS20001007.1300.0258-E16
E33	CTS20001007.1300.0258-E17
E36	CTS20001007.1300.0258-E18
E38	CTS20001007.1300.0258-E19
E39	CTS20001007.1300.0258-E20
E3	CTS20001007.1300.0258-E21
E4	CTS20001007.1300.0258-E22
E5	CTS20001007.1300.0258-E23
E6	CTS20001007.1300.0258-E24
E7	CTS20001007.1300.0258-E25
E8	CTS20001007.1300.0258-E26
E9	CTS20001007.1300.0258-E27
E10	CTS20001007.1300.0258-E28
E11	CTS20001007.1300.0258-E29
E12	CTS20001007.1300.0258-E30
EM20	CTS20001007.1300.0258-E15-1
EM21	CTS20001007.1300.0258-E15-2
EM22	CTS20001007.1300.0258-E22-3
EM23	CTS20001007.1300.0258-E1-4
EM24	CTS20001007.1300.0258-E22-5
EM25	CTS20001007.1300.0258-E2-6
EM26	CTS20001007.1300.0258-E22-7
EM27	CTS20001007.1300.0258-E22-8
EM28	CTS20001007.1300.0258-E3-9
EM29	CTS20001007.1300.0258-E4-10
EM30	CTS20001007.1300.0258-E5-11
EM33	CTS20001007.1300.0258-E5-12
EM31	CTS20001007.1300.0258-E6-13
EM34	CTS20001007.1300.0258-E22-14
EM36	CTS20001007.1300.0258-E22-15
EM37	CTS20001007.1300.0258-E5-16
EM38	CTS20001007.1300.0258-E22-17
EM40	CTS20001007.1300.0258-E1-18
