CE10	CTV20001005.1330.1455-CE1
CE12	CTV20001005.1330.1455-CE2
CE13	CTV20001005.1330.1455-CE3
CE4	CTV20001005.1330.1455-CE4
CE1	CTV20001005.1330.1455-CE5
CE8	CTV20001005.1330.1455-CE6
CE2	CTV20001005.1330.1455-CE7
CE11	CTV20001005.1330.1455-CE8
CE9	CTV20001005.1330.1455-CE9
CE5	CTV20001005.1330.1455-CE10
CE6	CTV20001005.1330.1455-CE11
CE7	CTV20001005.1330.1455-CE12
CE3	CTV20001005.1330.1455-CE13
E13	CTV20001005.1330.1455-E1
E14	CTV20001005.1330.1455-E2
E15	CTV20001005.1330.1455-E3
E17	CTV20001005.1330.1455-E4
E19	CTV20001005.1330.1455-E5
E20	CTV20001005.1330.1455-E6
E1	CTV20001005.1330.1455-E7
E3	CTV20001005.1330.1455-E8
E4	CTV20001005.1330.1455-E9
E5	CTV20001005.1330.1455-E10
E6	CTV20001005.1330.1455-E11
E7	CTV20001005.1330.1455-E12
E8	CTV20001005.1330.1455-E13
E9	CTV20001005.1330.1455-E14
E10	CTV20001005.1330.1455-E15
E12	CTV20001005.1330.1455-E16
EM1	CTV20001005.1330.1455-E7-1
EM16	CTV20001005.1330.1455-E1-2
EM21	CTV20001005.1330.1455-E9-3
EM22	CTV20001005.1330.1455-E2-4
EM23	CTV20001005.1330.1455-E12-5
EM25	CTV20001005.1330.1455-E9-6
EM26	CTV20001005.1330.1455-E3-7
EM7	CTV20001005.1330.1455-E5-8
EM27	CTV20001005.1330.1455-E4-9
EM4	CTV20001005.1330.1455-E5-10
EM13	CTV20001005.1330.1455-E6-11
EM28	CTV20001005.1330.1455-E1-12
EM29	CTV20001005.1330.1455-E10-13
EM10	CTV20001005.1330.1455-E8-14
EM2	CTV20001005.1330.1455-E9-15
EM12	CTV20001005.1330.1455-E9-16
EM17	CTV20001005.1330.1455-E9-17
EM18	CTV20001005.1330.1455-E10-18
EM20	CTV20001005.1330.1455-E10-19
EM19	CTV20001005.1330.1455-E11-20
EM11	CTV20001005.1330.1455-E12-21
EM24	CTV20001005.1330.1455-E10-22
EM5	CTV20001005.1330.1455-E13-23
EM6	CTV20001005.1330.1455-E14-24
EM8	CTV20001005.1330.1455-E15-25
EM14	CTV20001005.1330.1455-E1-26
EM9	CTV20001005.1330.1455-E16-27
EM3	CTV20001005.1330.1455-E16-28
EM15	CTV20001005.1330.1455-E9-29
R2	CTV20001005.1330.1455-R1
R1	CTV20001005.1330.1455-R2
R3	CTV20001005.1330.1455-R3
R4	CTV20001005.1330.1455-R4
R6	CTV20001005.1330.1455-R5
R8	CTV20001005.1330.1455-R6
R7	CTV20001005.1330.1455-R7
R9	CTV20001005.1330.1455-R8
RM2	CTV20001005.1330.1455-R1-1
RM1	CTV20001005.1330.1455-R2-1
RM3	CTV20001005.1330.1455-R3-1
RM4	CTV20001005.1330.1455-R4-1
RM6	CTV20001005.1330.1455-R5-1
RM8	CTV20001005.1330.1455-R6-1
RM7	CTV20001005.1330.1455-R7-1
RM9	CTV20001005.1330.1455-R8-1
V1	CTV20001005.1330.1455-EV1
VM1	CTV20001005.1330.1455-EV1-1
Q2	CTV20001005.1330.1455-T1
Q3	CTV20001005.1330.1455-T2
Q4	CTV20001005.1330.1455-T3
Q5	CTV20001005.1330.1455-T4
Q6	CTV20001005.1330.1455-T5
Q7	CTV20001005.1330.1455-T6
Q1	CTV20001005.1330.1455-T7
