CE9	CTV20001021.1530.1075-CE1
CE10	CTV20001021.1530.1075-CE2
CE11	CTV20001021.1530.1075-CE3
CE12	CTV20001021.1530.1075-CE4
CE13	CTV20001021.1530.1075-CE5
CE14	CTV20001021.1530.1075-CE6
CE15	CTV20001021.1530.1075-CE7
CE16	CTV20001021.1530.1075-CE8
CE17	CTV20001021.1530.1075-CE9
CE2	CTV20001021.1530.1075-CE10
CE3	CTV20001021.1530.1075-CE11
CE1	CTV20001021.1530.1075-CE12
CE4	CTV20001021.1530.1075-CE13
CE5	CTV20001021.1530.1075-CE14
CE6	CTV20001021.1530.1075-CE15
CE7	CTV20001021.1530.1075-CE16
CE8	CTV20001021.1530.1075-CE17
E10	CTV20001021.1530.1075-E1
E11	CTV20001021.1530.1075-E2
E12	CTV20001021.1530.1075-E3
E25	CTV20001021.1530.1075-E4
E14	CTV20001021.1530.1075-E5
E15	CTV20001021.1530.1075-E6
E16	CTV20001021.1530.1075-E7
E17	CTV20001021.1530.1075-E8
E18	CTV20001021.1530.1075-E9
E20	CTV20001021.1530.1075-E10
E21	CTV20001021.1530.1075-E11
E22	CTV20001021.1530.1075-E12
E23	CTV20001021.1530.1075-E13
E24	CTV20001021.1530.1075-E14
E1	CTV20001021.1530.1075-E15
E2	CTV20001021.1530.1075-E16
E3	CTV20001021.1530.1075-E17
E4	CTV20001021.1530.1075-E18
E5	CTV20001021.1530.1075-E19
E6	CTV20001021.1530.1075-E20
E7	CTV20001021.1530.1075-E21
E8	CTV20001021.1530.1075-E22
E9	CTV20001021.1530.1075-E23
EM1	CTV20001021.1530.1075-E15-1
EM22	CTV20001021.1530.1075-E15-2
EM23	CTV20001021.1530.1075-E18-3
EM24	CTV20001021.1530.1075-E15-4
EM25	CTV20001021.1530.1075-E2-5
EM26	CTV20001021.1530.1075-E18-6
EM27	CTV20001021.1530.1075-E15-7
EM28	CTV20001021.1530.1075-E18-8
EM29	CTV20001021.1530.1075-E15-9
EM31	CTV20001021.1530.1075-E3-10
EM41	CTV20001021.1530.1075-E4-11
EM30	CTV20001021.1530.1075-E5-12
EM32	CTV20001021.1530.1075-E17-13
EM33	CTV20001021.1530.1075-E6-14
EM34	CTV20001021.1530.1075-E18-15
EM35	CTV20001021.1530.1075-E7-16
