CE8	CBS20001008.1000.0742-CE1
CE9	CBS20001008.1000.0742-CE2
CE10	CBS20001008.1000.0742-CE3
CE11	CBS20001008.1000.0742-CE4
CE12	CBS20001008.1000.0742-CE5
CE14	CBS20001008.1000.0742-CE6
CE13	CBS20001008.1000.0742-CE7
CE15	CBS20001008.1000.0742-CE8
CE16	CBS20001008.1000.0742-CE9
CE17	CBS20001008.1000.0742-CE10
CE19	CBS20001008.1000.0742-CE11
CE18	CBS20001008.1000.0742-CE12
CE20	CBS20001008.1000.0742-CE13
CE21	CBS20001008.1000.0742-CE14
CE22	CBS20001008.1000.0742-CE15
CE1	CBS20001008.1000.0742-CE16
CE3	CBS20001008.1000.0742-CE17
CE2	CBS20001008.1000.0742-CE18
CE4	CBS20001008.1000.0742-CE19
CE5	CBS20001008.1000.0742-CE20
CE6	CBS20001008.1000.0742-CE21
CE7	CBS20001008.1000.0742-CE22
E12	CBS20001008.1000.0742-E1
E13	CBS20001008.1000.0742-E2
E14	CBS20001008.1000.0742-E3
E15	CBS20001008.1000.0742-E4
E16	CBS20001008.1000.0742-E5
E17	CBS20001008.1000.0742-E6
E18	CBS20001008.1000.0742-E7
E19	CBS20001008.1000.0742-E8
E20	CBS20001008.1000.0742-E9
E21	CBS20001008.1000.0742-E10
E22	CBS20001008.1000.0742-E11
E23	CBS20001008.1000.0742-E12
E24	CBS20001008.1000.0742-E13
E25	CBS20001008.1000.0742-E14
E26	CBS20001008.1000.0742-E15
E2	CBS20001008.1000.0742-E16
E3	CBS20001008.1000.0742-E17
E4	CBS20001008.1000.0742-E18
E5	CBS20001008.1000.0742-E19
E6	CBS20001008.1000.0742-E20
E7	CBS20001008.1000.0742-E21
E8	CBS20001008.1000.0742-E22
E10	CBS20001008.1000.0742-E23
E11	CBS20001008.1000.0742-E24
EM13	CBS20001008.1000.0742-E23-1
EM19	CBS20001008.1000.0742-E19-2
EM20	CBS20001008.1000.0742-E1-3
EM21	CBS20001008.1000.0742-E2-4
EM22	CBS20001008.1000.0742-E16-5
EM23	CBS20001008.1000.0742-E21-6
EM24	CBS20001008.1000.0742-E3-7
EM25	CBS20001008.1000.0742-E21-8
EM26	CBS20001008.1000.0742-E4-9
EM27	CBS20001008.1000.0742-E21-10
EM28	CBS20001008.1000.0742-E19-11
EM30	CBS20001008.1000.0742-E5-12
EM29	CBS20001008.1000.0742-E6-13
EM31	CBS20001008.1000.0742-E24-14
EM32	CBS20001008.1000.0742-E7-15
EM33	CBS20001008.1000.0742-E8-16
EM34	CBS20001008.1000.0742-E17-17
EM35	CBS20001008.1000.0742-E9-18
EM36	CBS20001008.1000.0742-E10-19
EM37	CBS20001008.1000.0742-E11-20
EM38	CBS20001008.1000.0742-E21-21
EM39	CBS20001008.1000.0742-E12-22
