CE11	CTS20001224.1300.0396-CE1
CE12	CTS20001224.1300.0396-CE2
CE13	CTS20001224.1300.0396-CE3
CE14	CTS20001224.1300.0396-CE4
CE15	CTS20001224.1300.0396-CE5
CE16	CTS20001224.1300.0396-CE6
CE17	CTS20001224.1300.0396-CE7
CE19	CTS20001224.1300.0396-CE8
CE4	CTS20001224.1300.0396-CE9
CE20	CTS20001224.1300.0396-CE10
CE21	CTS20001224.1300.0396-CE11
CE22	CTS20001224.1300.0396-CE12
CE23	CTS20001224.1300.0396-CE13
CE1	CTS20001224.1300.0396-CE14
CE2	CTS20001224.1300.0396-CE15
CE3	CTS20001224.1300.0396-CE16
CE5	CTS20001224.1300.0396-CE17
CE6	CTS20001224.1300.0396-CE18
CE7	CTS20001224.1300.0396-CE19
CE8	CTS20001224.1300.0396-CE20
CE9	CTS20001224.1300.0396-CE21
CE10	CTS20001224.1300.0396-CE22
CE18	CTS20001224.1300.0396-CE23
E13	CTS20001224.1300.0396-E1
E14	CTS20001224.1300.0396-E2
E15	CTS20001224.1300.0396-E3
E16	CTS20001224.1300.0396-E4
E17	CTS20001224.1300.0396-E5
E18	CTS20001224.1300.0396-E6
E19	CTS20001224.1300.0396-E7
E20	CTS20001224.1300.0396-E8
E21	CTS20001224.1300.0396-E9
E22	CTS20001224.1300.0396-E10
E23	CTS20001224.1300.0396-E11
E24	CTS20001224.1300.0396-E12
E25	CTS20001224.1300.0396-E13
E26	CTS20001224.1300.0396-E14
E27	CTS20001224.1300.0396-E15
E31	CTS20001224.1300.0396-E16
E1	CTS20001224.1300.0396-E17
E2	CTS20001224.1300.0396-E18
E3	CTS20001224.1300.0396-E19
E5	CTS20001224.1300.0396-E20
E6	CTS20001224.1300.0396-E21
E7	CTS20001224.1300.0396-E22
E8	CTS20001224.1300.0396-E23
E9	CTS20001224.1300.0396-E24
E10	CTS20001224.1300.0396-E25
E30	CTS20001224.1300.0396-E26
EM1	CTS20001224.1300.0396-E17-1
EM15	CTS20001224.1300.0396-E20-2
EM16	CTS20001224.1300.0396-E1-3
EM17	CTS20001224.1300.0396-E2-4
EM18	CTS20001224.1300.0396-E3-5
EM19	CTS20001224.1300.0396-E4-6
EM20	CTS20001224.1300.0396-E5-7
EM21	CTS20001224.1300.0396-E6-8
EM22	CTS20001224.1300.0396-E7-9
EM23	CTS20001224.1300.0396-E19-10
EM14	CTS20001224.1300.0396-E18-11
EM26	CTS20001224.1300.0396-E8-12
EM30	CTS20001224.1300.0396-E8-13
EM27	CTS20001224.1300.0396-E9-14
EM29	CTS20001224.1300.0396-E17-15
EM28	CTS20001224.1300.0396-E10-16
EM31	CTS20001224.1300.0396-E17-17
EM32	CTS20001224.1300.0396-E11-18
EM33	CTS20001224.1300.0396-E12-19
EM34	CTS20001224.1300.0396-E20-20
EM4	CTS20001224.1300.0396-E10-21
EM35	CTS20001224.1300.0396-E13-22
EM36	CTS20001224.1300.0396-E17-23
EM24	CTS20001224.1300.0396-E26-24
EM25	CTS20001224.1300.0396-E16-25
EM37	CTS20001224.1300.0396-E10-26
EM38	CTS20001224.1300.0396-E14-27
EM39	CTS20001224.1300.0396-E15-28
EM42	CTS20001224.1300.0396-E20-29
EM2	CTS20001224.1300.0396-E18-30
EM3	CTS20001224.1300.0396-E19-31
EM40	CTS20001224.1300.0396-E17-32
EM41	CTS20001224.1300.0396-E17-33
EM5	CTS20001224.1300.0396-E20-34
EM6	CTS20001224.1300.0396-E20-35
EM7	CTS20001224.1300.0396-E21-36
EM8	CTS20001224.1300.0396-E22-37
EM9	CTS20001224.1300.0396-E23-38
EM10	CTS20001224.1300.0396-E24-39
EM11	CTS20001224.1300.0396-E25-40
EM12	CTS20001224.1300.0396-E17-41
EM13	CTS20001224.1300.0396-E25-42
R3	CTS20001224.1300.0396-R1
R2	CTS20001224.1300.0396-R2
R6	CTS20001224.1300.0396-R3
R4	CTS20001224.1300.0396-R4
R5	CTS20001224.1300.0396-R5
R7	CTS20001224.1300.0396-R6
R9	CTS20001224.1300.0396-R7
R8	CTS20001224.1300.0396-R8
R10	CTS20001224.1300.0396-R9
R11	CTS20001224.1300.0396-R10
R12	CTS20001224.1300.0396-R11
R13	CTS20001224.1300.0396-R12
R14	CTS20001224.1300.0396-R13
RM3	CTS20001224.1300.0396-R1-1
RM6	CTS20001224.1300.0396-R3-1
RM2	CTS20001224.1300.0396-R2-1
RM4	CTS20001224.1300.0396-R4-1
RM5	CTS20001224.1300.0396-R5-1
RM7	CTS20001224.1300.0396-R6-1
RM9	CTS20001224.1300.0396-R7-1
RM8	CTS20001224.1300.0396-R8-1
RM10	CTS20001224.1300.0396-R9-1
RM11	CTS20001224.1300.0396-R10-1
RM12	CTS20001224.1300.0396-R11-1
RM13	CTS20001224.1300.0396-R12-1
RM14	CTS20001224.1300.0396-R13-1
V4	CTS20001224.1300.0396-EV1
V1	CTS20001224.1300.0396-EV2
V2	CTS20001224.1300.0396-EV3
V3	CTS20001224.1300.0396-EV4
VM4	CTS20001224.1300.0396-EV1-1
VM1	CTS20001224.1300.0396-EV2-1
VM2	CTS20001224.1300.0396-EV3-1
VM3	CTS20001224.1300.0396-EV4-1
Q2	CTS20001224.1300.0396-T1
Q3	CTS20001224.1300.0396-T2
Q4	CTS20001224.1300.0396-T3
Q5	CTS20001224.1300.0396-T4
Q6	CTS20001224.1300.0396-T5
Q1	CTS20001224.1300.0396-T6
