CE9	CTS20001225.1300.0585-CE1
CE13	CTS20001225.1300.0585-CE2
CE10	CTS20001225.1300.0585-CE3
CE1	CTS20001225.1300.0585-CE4
CE14	CTS20001225.1300.0585-CE5
CE15	CTS20001225.1300.0585-CE6
CE16	CTS20001225.1300.0585-CE7
CE17	CTS20001225.1300.0585-CE8
CE2	CTS20001225.1300.0585-CE9
CE3	CTS20001225.1300.0585-CE10
CE11	CTS20001225.1300.0585-CE11
CE4	CTS20001225.1300.0585-CE12
CE5	CTS20001225.1300.0585-CE13
CE12	CTS20001225.1300.0585-CE14
CE6	CTS20001225.1300.0585-CE15
CE7	CTS20001225.1300.0585-CE16
CE8	CTS20001225.1300.0585-CE17
E14	CTS20001225.1300.0585-E1
E21	CTS20001225.1300.0585-E2
E16	CTS20001225.1300.0585-E3
E17	CTS20001225.1300.0585-E4
E22	CTS20001225.1300.0585-E5
E23	CTS20001225.1300.0585-E6
E24	CTS20001225.1300.0585-E7
E25	CTS20001225.1300.0585-E8
E1	CTS20001225.1300.0585-E9
E18	CTS20001225.1300.0585-E10
E4	CTS20001225.1300.0585-E11
E6	CTS20001225.1300.0585-E12
E19	CTS20001225.1300.0585-E13
E7	CTS20001225.1300.0585-E14
E10	CTS20001225.1300.0585-E15
E11	CTS20001225.1300.0585-E16
E12	CTS20001225.1300.0585-E17
EM2	CTS20001225.1300.0585-E9-1
EM18	CTS20001225.1300.0585-E12-2
EM23	CTS20001225.1300.0585-E5-3
EM17	CTS20001225.1300.0585-E3-4
EM1	CTS20001225.1300.0585-E4-5
EM11	CTS20001225.1300.0585-E11-6
EM24	CTS20001225.1300.0585-E6-7
EM25	CTS20001225.1300.0585-E7-8
EM26	CTS20001225.1300.0585-E8-9
EM27	CTS20001225.1300.0585-E12-10
EM3	CTS20001225.1300.0585-E11-11
EM19	CTS20001225.1300.0585-E10-12
EM4	CTS20001225.1300.0585-E11-13
EM20	CTS20001225.1300.0585-E13-14
EM5	CTS20001225.1300.0585-E12-15
EM6	CTS20001225.1300.0585-E12-16
EM7	CTS20001225.1300.0585-E14-17
EM8	CTS20001225.1300.0585-E9-18
EM9	CTS20001225.1300.0585-E9-19
EM10	CTS20001225.1300.0585-E14-20
EM21	CTS20001225.1300.0585-E13-21
EM12	CTS20001225.1300.0585-E11-22
EM13	CTS20001225.1300.0585-E15-23
EM14	CTS20001225.1300.0585-E16-24
EM15	CTS20001225.1300.0585-E17-25
EM22	CTS20001225.1300.0585-E2-26
EM16	CTS20001225.1300.0585-E1-27
R1	CTS20001225.1300.0585-R1
R2	CTS20001225.1300.0585-R2
RM1	CTS20001225.1300.0585-R1-1
RM2	CTS20001225.1300.0585-R2-1
V2	CTS20001225.1300.0585-EV1
V1	CTS20001225.1300.0585-EV2
VM2	CTS20001225.1300.0585-EV1-1
VM1	CTS20001225.1300.0585-EV2-1
Q1	CTS20001225.1300.0585-T1
Q2	CTS20001225.1300.0585-T2
Q3	CTS20001225.1300.0585-T3
Q4	CTS20001225.1300.0585-T4
Q5	CTS20001225.1300.0585-T5
Q7	CTS20001225.1300.0585-T6
Q8	CTS20001225.1300.0585-T7
Q9	CTS20001225.1300.0585-T8
Q6	CTS20001225.1300.0585-T9
