CE12	CNR20001122.1700.0091-CE1
CE5	CNR20001122.1700.0091-CE2
CE13	CNR20001122.1700.0091-CE3
CE7	CNR20001122.1700.0091-CE4
CE8	CNR20001122.1700.0091-CE5
CE9	CNR20001122.1700.0091-CE6
CE1	CNR20001122.1700.0091-CE7
CE2	CNR20001122.1700.0091-CE8
CE4	CNR20001122.1700.0091-CE9
CE3	CNR20001122.1700.0091-CE10
CE6	CNR20001122.1700.0091-CE11
E12	CNR20001122.1700.0091-E1
E15	CNR20001122.1700.0091-E2
E14	CNR20001122.1700.0091-E3
E16	CNR20001122.1700.0091-E4
E17	CNR20001122.1700.0091-E5
E18	CNR20001122.1700.0091-E6
E1	CNR20001122.1700.0091-E7
E2	CNR20001122.1700.0091-E8
E3	CNR20001122.1700.0091-E9
E4	CNR20001122.1700.0091-E10
E6	CNR20001122.1700.0091-E11
E7	CNR20001122.1700.0091-E12
E8	CNR20001122.1700.0091-E13
EM1	CNR20001122.1700.0091-E7-1
EM27	CNR20001122.1700.0091-E9-2
EM29	CNR20001122.1700.0091-E1-3
EM30	CNR20001122.1700.0091-E9-4
EM31	CNR20001122.1700.0091-E8-5
EM32	CNR20001122.1700.0091-E3-6
EM33	CNR20001122.1700.0091-E8-7
EM34	CNR20001122.1700.0091-E9-8
EM35	CNR20001122.1700.0091-E8-9
EM36	CNR20001122.1700.0091-E8-10
EM22	CNR20001122.1700.0091-E4-11
EM23	CNR20001122.1700.0091-E5-12
EM24	CNR20001122.1700.0091-E6-13
EM28	CNR20001122.1700.0091-E9-14
EM18	CNR20001122.1700.0091-E9-15
EM13	CNR20001122.1700.0091-E9-16
EM2	CNR20001122.1700.0091-E8-17
EM3	CNR20001122.1700.0091-E9-18
EM6	CNR20001122.1700.0091-E9-19
EM4	CNR20001122.1700.0091-E10-20
EM7	CNR20001122.1700.0091-E2-21
EM5	CNR20001122.1700.0091-E11-22
EM8	CNR20001122.1700.0091-E12-23
EM9	CNR20001122.1700.0091-E13-24
EM10	CNR20001122.1700.0091-E12-25
EM11	CNR20001122.1700.0091-E8-26
EM12	CNR20001122.1700.0091-E8-27
EM14	CNR20001122.1700.0091-E9-28
EM15	CNR20001122.1700.0091-E8-29
EM16	CNR20001122.1700.0091-E8-30
EM17	CNR20001122.1700.0091-E9-31
EM19	CNR20001122.1700.0091-E9-32
EM20	CNR20001122.1700.0091-E8-33
EM21	CNR20001122.1700.0091-E8-34
R1	CNR20001122.1700.0091-R1
R2	CNR20001122.1700.0091-R2
RM1	CNR20001122.1700.0091-R1-1
RM2	CNR20001122.1700.0091-R2-1
Q6	CNR20001122.1700.0091-T1
Q7	CNR20001122.1700.0091-T2
Q8	CNR20001122.1700.0091-T3
Q1	CNR20001122.1700.0091-T4
Q2	CNR20001122.1700.0091-T5
Q3	CNR20001122.1700.0091-T6
Q4	CNR20001122.1700.0091-T7
Q5	CNR20001122.1700.0091-T8
