CE8	CBS20001207.1000.0835-CE1
CE10	CBS20001207.1000.0835-CE2
CE11	CBS20001207.1000.0835-CE3
CE13	CBS20001207.1000.0835-CE4
CE14	CBS20001207.1000.0835-CE5
CE16	CBS20001207.1000.0835-CE6
CE12	CBS20001207.1000.0835-CE7
CE17	CBS20001207.1000.0835-CE8
CE18	CBS20001207.1000.0835-CE9
CE19	CBS20001207.1000.0835-CE10
CE20	CBS20001207.1000.0835-CE11
CE21	CBS20001207.1000.0835-CE12
CE22	CBS20001207.1000.0835-CE13
CE23	CBS20001207.1000.0835-CE14
CE24	CBS20001207.1000.0835-CE15
CE25	CBS20001207.1000.0835-CE16
CE27	CBS20001207.1000.0835-CE17
CE9	CBS20001207.1000.0835-CE18
CE2	CBS20001207.1000.0835-CE19
CE15	CBS20001207.1000.0835-CE20
CE1	CBS20001207.1000.0835-CE21
CE3	CBS20001207.1000.0835-CE22
CE4	CBS20001207.1000.0835-CE23
CE5	CBS20001207.1000.0835-CE24
CE6	CBS20001207.1000.0835-CE25
CE7	CBS20001207.1000.0835-CE26
CE26	CBS20001207.1000.0835-CE27
E36	CBS20001207.1000.0835-E1
E12	CBS20001207.1000.0835-E2
E13	CBS20001207.1000.0835-E3
E14	CBS20001207.1000.0835-E4
E15	CBS20001207.1000.0835-E5
E16	CBS20001207.1000.0835-E6
E18	CBS20001207.1000.0835-E7
E19	CBS20001207.1000.0835-E8
E21	CBS20001207.1000.0835-E9
E22	CBS20001207.1000.0835-E10
E23	CBS20001207.1000.0835-E11
E24	CBS20001207.1000.0835-E12
E38	CBS20001207.1000.0835-E13
E39	CBS20001207.1000.0835-E14
E27	CBS20001207.1000.0835-E15
E28	CBS20001207.1000.0835-E16
E29	CBS20001207.1000.0835-E17
E1	CBS20001207.1000.0835-E18
E30	CBS20001207.1000.0835-E19
E31	CBS20001207.1000.0835-E20
E32	CBS20001207.1000.0835-E21
E33	CBS20001207.1000.0835-E22
E40	CBS20001207.1000.0835-E23
E34	CBS20001207.1000.0835-E24
E3	CBS20001207.1000.0835-E25
E4	CBS20001207.1000.0835-E26
E5	CBS20001207.1000.0835-E27
E6	CBS20001207.1000.0835-E28
E7	CBS20001207.1000.0835-E29
E8	CBS20001207.1000.0835-E30
E10	CBS20001207.1000.0835-E31
E35	CBS20001207.1000.0835-E32
EM1	CBS20001207.1000.0835-E18-1
EM17	CBS20001207.1000.0835-E2-2
EM19	CBS20001207.1000.0835-E29-3
EM20	CBS20001207.1000.0835-E3-4
EM21	CBS20001207.1000.0835-E4-5
EM22	CBS20001207.1000.0835-E26-6
EM24	CBS20001207.1000.0835-E26-7
EM25	CBS20001207.1000.0835-E26-8
EM26	CBS20001207.1000.0835-E5-9
EM27	CBS20001207.1000.0835-E6-10
EM29	CBS20001207.1000.0835-E3-11
EM30	CBS20001207.1000.0835-E18-12
EM31	CBS20001207.1000.0835-E26-13
EM32	CBS20001207.1000.0835-E26-14
EM34	CBS20001207.1000.0835-E25-15
EM36	CBS20001207.1000.0835-E3-16
EM38	CBS20001207.1000.0835-E26-17
EM37	CBS20001207.1000.0835-E7-18
EM41	CBS20001207.1000.0835-E1-19
EM39	CBS20001207.1000.0835-E26-20
EM40	CBS20001207.1000.0835-E26-21
EM42	CBS20001207.1000.0835-E26-22
EM43	CBS20001207.1000.0835-E8-23
EM44	CBS20001207.1000.0835-E9-24
EM45	CBS20001207.1000.0835-E10-25
EM47	CBS20001207.1000.0835-E26-26
EM46	CBS20001207.1000.0835-E11-27
EM48	CBS20001207.1000.0835-E12-28
EM49	CBS20001207.1000.0835-E13-29
EM33	CBS20001207.1000.0835-E14-30
EM18	CBS20001207.1000.0835-E23-31
EM52	CBS20001207.1000.0835-E12-32
EM50	CBS20001207.1000.0835-E15-33
EM51	CBS20001207.1000.0835-E16-34
EM53	CBS20001207.1000.0835-E12-35
EM54	CBS20001207.1000.0835-E3-36
EM55	CBS20001207.1000.0835-E4-37
EM56	CBS20001207.1000.0835-E17-38
EM57	CBS20001207.1000.0835-E25-39
EM58	CBS20001207.1000.0835-E19-40
EM59	CBS20001207.1000.0835-E20-41
EM60	CBS20001207.1000.0835-E18-42
EM62	CBS20001207.1000.0835-E26-43
EM63	CBS20001207.1000.0835-E21-44
EM65	CBS20001207.1000.0835-E21-45
EM64	CBS20001207.1000.0835-E22-46
EM66	CBS20001207.1000.0835-E26-47
EM12	CBS20001207.1000.0835-E27-48
EM35	CBS20001207.1000.0835-E3-49
EM28	CBS20001207.1000.0835-E24-50
EM61	CBS20001207.1000.0835-E32-51
EM2	CBS20001207.1000.0835-E25-52
EM3	CBS20001207.1000.0835-E26-53
EM4	CBS20001207.1000.0835-E26-54
EM5	CBS20001207.1000.0835-E18-55
EM6	CBS20001207.1000.0835-E25-56
EM7	CBS20001207.1000.0835-E27-57
EM8	CBS20001207.1000.0835-E28-58
EM9	CBS20001207.1000.0835-E29-59
EM11	CBS20001207.1000.0835-E29-60
EM10	CBS20001207.1000.0835-E30-61
EM13	CBS20001207.1000.0835-E31-62
EM14	CBS20001207.1000.0835-E26-63
EM15	CBS20001207.1000.0835-E26-64
EM16	CBS20001207.1000.0835-E26-65
EM23	CBS20001207.1000.0835-E1-66
R1	CBS20001207.1000.0835-R1
R2	CBS20001207.1000.0835-R2
R3	CBS20001207.1000.0835-R3
R4	CBS20001207.1000.0835-R4
R6	CBS20001207.1000.0835-R5
R5	CBS20001207.1000.0835-R6
R7	CBS20001207.1000.0835-R7
R9	CBS20001207.1000.0835-R8
R10	CBS20001207.1000.0835-R9
R11	CBS20001207.1000.0835-R10
R12	CBS20001207.1000.0835-R11
R8	CBS20001207.1000.0835-R12
RM1	CBS20001207.1000.0835-R2-1
RM5	CBS20001207.1000.0835-R5-1
RM2	CBS20001207.1000.0835-R2-2
RM3	CBS20001207.1000.0835-R4-1
RM6	CBS20001207.1000.0835-R7-1
RM4	CBS20001207.1000.0835-R6-1
RM7	CBS20001207.1000.0835-R12-1
RM8	CBS20001207.1000.0835-R8-1
RM9	CBS20001207.1000.0835-R9-1
RM10	CBS20001207.1000.0835-R10-1
RM11	CBS20001207.1000.0835-R11-1
V2	CBS20001207.1000.0835-EV1
V3	CBS20001207.1000.0835-EV2
V4	CBS20001207.1000.0835-EV3
VM10	CBS20001207.1000.0835-EV3-1
VM11	CBS20001207.1000.0835-EV3-2
VM7	CBS20001207.1000.0835-EV1-1
VM8	CBS20001207.1000.0835-EV2-1
VM9	CBS20001207.1000.0835-EV3-3
Q18	CBS20001207.1000.0835-V1
Q19	CBS20001207.1000.0835-V2
Q20	CBS20001207.1000.0835-V3
Q1	CBS20001207.1000.0835-T1
Q2	CBS20001207.1000.0835-T2
Q3	CBS20001207.1000.0835-T3
Q4	CBS20001207.1000.0835-T4
Q5	CBS20001207.1000.0835-V4
Q7	CBS20001207.1000.0835-V5
Q8	CBS20001207.1000.0835-V6
Q9	CBS20001207.1000.0835-V7
Q10	CBS20001207.1000.0835-T5
Q11	CBS20001207.1000.0835-T6
Q12	CBS20001207.1000.0835-V8
Q13	CBS20001207.1000.0835-V9
Q14	CBS20001207.1000.0835-V10
Q6	CBS20001207.1000.0835-V11
Q15	CBS20001207.1000.0835-T7
Q16	CBS20001207.1000.0835-T8
Q17	CBS20001207.1000.0835-T9
Q21	CBS20001207.1000.0835-V12
QM18	CBS20001207.1000.0835-V1-1
QM19	CBS20001207.1000.0835-V2-1
QM20	CBS20001207.1000.0835-V3-1
QM6	CBS20001207.1000.0835-V11-1
QM5	CBS20001207.1000.0835-V4-1
QM7	CBS20001207.1000.0835-V5-1
QM8	CBS20001207.1000.0835-V6-1
QM9	CBS20001207.1000.0835-V7-1
QM12	CBS20001207.1000.0835-V8-1
QM13	CBS20001207.1000.0835-V9-1
QM14	CBS20001207.1000.0835-V10-1
QM21	CBS20001207.1000.0835-V12-1
