CE12	CTS20001018.0900.0879-CE1
CE13	CTS20001018.0900.0879-CE2
CE14	CTS20001018.0900.0879-CE3
CE15	CTS20001018.0900.0879-CE4
CE3	CTS20001018.0900.0879-CE5
CE16	CTS20001018.0900.0879-CE6
CE17	CTS20001018.0900.0879-CE7
CE1	CTS20001018.0900.0879-CE8
CE2	CTS20001018.0900.0879-CE9
CE4	CTS20001018.0900.0879-CE10
CE5	CTS20001018.0900.0879-CE11
CE6	CTS20001018.0900.0879-CE12
CE7	CTS20001018.0900.0879-CE13
CE9	CTS20001018.0900.0879-CE14
CE10	CTS20001018.0900.0879-CE15
CE8	CTS20001018.0900.0879-CE16
CE11	CTS20001018.0900.0879-CE17
E14	CTS20001018.0900.0879-E1
E15	CTS20001018.0900.0879-E2
E16	CTS20001018.0900.0879-E3
E17	CTS20001018.0900.0879-E4
E18	CTS20001018.0900.0879-E5
E19	CTS20001018.0900.0879-E6
E20	CTS20001018.0900.0879-E7
E1	CTS20001018.0900.0879-E8
E2	CTS20001018.0900.0879-E9
E3	CTS20001018.0900.0879-E10
E4	CTS20001018.0900.0879-E11
E5	CTS20001018.0900.0879-E12
E6	CTS20001018.0900.0879-E13
E7	CTS20001018.0900.0879-E14
E9	CTS20001018.0900.0879-E15
E10	CTS20001018.0900.0879-E16
E11	CTS20001018.0900.0879-E17
E12	CTS20001018.0900.0879-E18
E13	CTS20001018.0900.0879-E19
EM1	CTS20001018.0900.0879-E8-1
EM20	CTS20001018.0900.0879-E8-2
EM21	CTS20001018.0900.0879-E8-3
EM22	CTS20001018.0900.0879-E1-4
EM23	CTS20001018.0900.0879-E2-5
EM24	CTS20001018.0900.0879-E8-6
EM25	CTS20001018.0900.0879-E3-7
EM26	CTS20001018.0900.0879-E4-8
EM27	CTS20001018.0900.0879-E8-9
EM28	CTS20001018.0900.0879-E8-10
EM29	CTS20001018.0900.0879-E8-11
EM30	CTS20001018.0900.0879-E5-12
EM5	CTS20001018.0900.0879-E5-13
EM31	CTS20001018.0900.0879-E11-14
EM32	CTS20001018.0900.0879-E3-15
EM33	CTS20001018.0900.0879-E8-16
EM34	CTS20001018.0900.0879-E8-17
EM35	CTS20001018.0900.0879-E6-18
EM36	CTS20001018.0900.0879-E7-19
EM12	CTS20001018.0900.0879-E15-20
EM2	CTS20001018.0900.0879-E9-21
EM3	CTS20001018.0900.0879-E8-22
EM4	CTS20001018.0900.0879-E10-23
EM6	CTS20001018.0900.0879-E11-24
EM7	CTS20001018.0900.0879-E8-25
EM8	CTS20001018.0900.0879-E12-26
EM9	CTS20001018.0900.0879-E8-27
EM10	CTS20001018.0900.0879-E13-28
EM11	CTS20001018.0900.0879-E14-29
EM15	CTS20001018.0900.0879-E15-30
EM13	CTS20001018.0900.0879-E16-31
EM16	CTS20001018.0900.0879-E17-32
EM14	CTS20001018.0900.0879-E18-33
EM17	CTS20001018.0900.0879-E19-34
EM18	CTS20001018.0900.0879-E8-35
EM19	CTS20001018.0900.0879-E8-36
R2	CTS20001018.0900.0879-R1
R1	CTS20001018.0900.0879-R2
R3	CTS20001018.0900.0879-R3
RM2	CTS20001018.0900.0879-R1-1
RM1	CTS20001018.0900.0879-R2-1
RM3	CTS20001018.0900.0879-R3-1
V1	CTS20001018.0900.0879-EV1
V2	CTS20001018.0900.0879-EV2
V3	CTS20001018.0900.0879-EV3
VM1	CTS20001018.0900.0879-EV1-1
VM2	CTS20001018.0900.0879-EV2-1
VM3	CTS20001018.0900.0879-EV1-2
VM4	CTS20001018.0900.0879-EV2-2
VM5	CTS20001018.0900.0879-EV3-1
Q1	CTS20001018.0900.0879-T1
Q2	CTS20001018.0900.0879-T2
Q3	CTS20001018.0900.0879-T3
Q4	CTS20001018.0900.0879-T4
Q5	CTS20001018.0900.0879-T5
Q6	CTS20001018.0900.0879-T6
Q7	CTS20001018.0900.0879-T7
