CE4	CTV20001210.1430.1151-CE1
CE6	CTV20001210.1430.1151-CE2
CE7	CTV20001210.1430.1151-CE3
CE8	CTV20001210.1430.1151-CE4
CE9	CTV20001210.1430.1151-CE5
CE10	CTV20001210.1430.1151-CE6
CE11	CTV20001210.1430.1151-CE7
CE21	CTV20001210.1430.1151-CE8
CE13	CTV20001210.1430.1151-CE9
CE14	CTV20001210.1430.1151-CE10
CE15	CTV20001210.1430.1151-CE11
CE16	CTV20001210.1430.1151-CE12
CE18	CTV20001210.1430.1151-CE13
CE19	CTV20001210.1430.1151-CE14
CE20	CTV20001210.1430.1151-CE15
CE22	CTV20001210.1430.1151-CE16
CE3	CTV20001210.1430.1151-CE17
CE12	CTV20001210.1430.1151-CE18
CE23	CTV20001210.1430.1151-CE19
CE24	CTV20001210.1430.1151-CE20
CE1	CTV20001210.1430.1151-CE21
CE2	CTV20001210.1430.1151-CE22
CE5	CTV20001210.1430.1151-CE23
E5	CTV20001210.1430.1151-E1
E6	CTV20001210.1430.1151-E2
E35	CTV20001210.1430.1151-E3
E9	CTV20001210.1430.1151-E4
E10	CTV20001210.1430.1151-E5
E11	CTV20001210.1430.1151-E6
E12	CTV20001210.1430.1151-E7
E13	CTV20001210.1430.1151-E8
E14	CTV20001210.1430.1151-E9
E15	CTV20001210.1430.1151-E10
E16	CTV20001210.1430.1151-E11
E17	CTV20001210.1430.1151-E12
E20	CTV20001210.1430.1151-E13
E21	CTV20001210.1430.1151-E14
E22	CTV20001210.1430.1151-E15
E23	CTV20001210.1430.1151-E16
E25	CTV20001210.1430.1151-E17
E26	CTV20001210.1430.1151-E18
E1	CTV20001210.1430.1151-E19
E27	CTV20001210.1430.1151-E20
E28	CTV20001210.1430.1151-E21
E29	CTV20001210.1430.1151-E22
E30	CTV20001210.1430.1151-E23
E31	CTV20001210.1430.1151-E24
E32	CTV20001210.1430.1151-E25
E33	CTV20001210.1430.1151-E26
E2	CTV20001210.1430.1151-E27
E3	CTV20001210.1430.1151-E28
E4	CTV20001210.1430.1151-E29
EM2	CTV20001210.1430.1151-E19-1
EM12	CTV20001210.1430.1151-E29-2
EM9	CTV20001210.1430.1151-E1-3
EM10	CTV20001210.1430.1151-E28-4
EM15	CTV20001210.1430.1151-E28-5
EM17	CTV20001210.1430.1151-E28-6
EM18	CTV20001210.1430.1151-E19-7
EM6	CTV20001210.1430.1151-E2-8
EM61	CTV20001210.1430.1151-E3-9
EM13	CTV20001210.1430.1151-E4-10
EM14	CTV20001210.1430.1151-E5-11
EM16	CTV20001210.1430.1151-E5-12
EM19	CTV20001210.1430.1151-E6-13
EM21	CTV20001210.1430.1151-E7-14
EM24	CTV20001210.1430.1151-E4-15
EM25	CTV20001210.1430.1151-E8-16
EM31	CTV20001210.1430.1151-E8-17
EM26	CTV20001210.1430.1151-E9-18
EM27	CTV20001210.1430.1151-E10-19
EM28	CTV20001210.1430.1151-E11-20
EM30	CTV20001210.1430.1151-E11-21
EM29	CTV20001210.1430.1151-E12-22
EM32	CTV20001210.1430.1151-E11-23
EM7	CTV20001210.1430.1151-E28-24
EM40	CTV20001210.1430.1151-E13-25
EM37	CTV20001210.1430.1151-E8-26
EM39	CTV20001210.1430.1151-E8-27
EM71	CTV20001210.1430.1151-E3-28
EM42	CTV20001210.1430.1151-E4-29
EM41	CTV20001210.1430.1151-E13-30
EM44	CTV20001210.1430.1151-E4-31
EM45	CTV20001210.1430.1151-E8-32
EM47	CTV20001210.1430.1151-E14-33
EM49	CTV20001210.1430.1151-E15-34
EM50	CTV20001210.1430.1151-E16-35
EM53	CTV20001210.1430.1151-E5-36
EM52	CTV20001210.1430.1151-E28-37
EM55	CTV20001210.1430.1151-E17-38
EM56	CTV20001210.1430.1151-E18-39
EM57	CTV20001210.1430.1151-E28-40
EM59	CTV20001210.1430.1151-E28-41
EM62	CTV20001210.1430.1151-E28-42
EM64	CTV20001210.1430.1151-E28-43
EM60	CTV20001210.1430.1151-E18-44
