CE11	CTS20001105.1300.0613-CE1
CE12	CTS20001105.1300.0613-CE2
CE13	CTS20001105.1300.0613-CE3
CE14	CTS20001105.1300.0613-CE4
CE15	CTS20001105.1300.0613-CE5
CE16	CTS20001105.1300.0613-CE6
CE17	CTS20001105.1300.0613-CE7
CE18	CTS20001105.1300.0613-CE8
CE19	CTS20001105.1300.0613-CE9
CE20	CTS20001105.1300.0613-CE10
CE1	CTS20001105.1300.0613-CE11
CE21	CTS20001105.1300.0613-CE12
CE9	CTS20001105.1300.0613-CE13
CE2	CTS20001105.1300.0613-CE14
CE3	CTS20001105.1300.0613-CE15
CE4	CTS20001105.1300.0613-CE16
CE5	CTS20001105.1300.0613-CE17
CE6	CTS20001105.1300.0613-CE18
CE7	CTS20001105.1300.0613-CE19
CE8	CTS20001105.1300.0613-CE20
CE10	CTS20001105.1300.0613-CE21
E12	CTS20001105.1300.0613-E1
E13	CTS20001105.1300.0613-E2
E14	CTS20001105.1300.0613-E3
E15	CTS20001105.1300.0613-E4
E16	CTS20001105.1300.0613-E5
E18	CTS20001105.1300.0613-E6
E19	CTS20001105.1300.0613-E7
E21	CTS20001105.1300.0613-E8
E22	CTS20001105.1300.0613-E9
E23	CTS20001105.1300.0613-E10
E24	CTS20001105.1300.0613-E11
E25	CTS20001105.1300.0613-E12
E26	CTS20001105.1300.0613-E13
E1	CTS20001105.1300.0613-E14
E28	CTS20001105.1300.0613-E15
E29	CTS20001105.1300.0613-E16
E2	CTS20001105.1300.0613-E17
E3	CTS20001105.1300.0613-E18
E4	CTS20001105.1300.0613-E19
E5	CTS20001105.1300.0613-E20
E6	CTS20001105.1300.0613-E21
E7	CTS20001105.1300.0613-E22
E8	CTS20001105.1300.0613-E23
E9	CTS20001105.1300.0613-E24
E10	CTS20001105.1300.0613-E25
E11	CTS20001105.1300.0613-E26
EM1	CTS20001105.1300.0613-E14-1
EM21	CTS20001105.1300.0613-E1-2
EM22	CTS20001105.1300.0613-E2-3
EM19	CTS20001105.1300.0613-E3-4
EM20	CTS20001105.1300.0613-E18-5
EM25	CTS20001105.1300.0613-E4-6
EM26	CTS20001105.1300.0613-E24-7
EM27	CTS20001105.1300.0613-E5-8
EM28	CTS20001105.1300.0613-E6-9
EM29	CTS20001105.1300.0613-E7-10
EM30	CTS20001105.1300.0613-E18-11
EM32	CTS20001105.1300.0613-E18-12
EM31	CTS20001105.1300.0613-E18-13
EM33	CTS20001105.1300.0613-E18-14
EM34	CTS20001105.1300.0613-E17-15
EM35	CTS20001105.1300.0613-E19-16
EM39	CTS20001105.1300.0613-E8-17
EM36	CTS20001105.1300.0613-E20-18
EM38	CTS20001105.1300.0613-E20-19
EM37	CTS20001105.1300.0613-E9-20
EM40	CTS20001105.1300.0613-E10-21
EM41	CTS20001105.1300.0613-E20-22
EM42	CTS20001105.1300.0613-E23-23
EM43	CTS20001105.1300.0613-E11-24
EM44	CTS20001105.1300.0613-E12-25
EM45	CTS20001105.1300.0613-E13-26
EM46	CTS20001105.1300.0613-E15-27
EM15	CTS20001105.1300.0613-E16-28
EM2	CTS20001105.1300.0613-E17-29
EM3	CTS20001105.1300.0613-E18-30
EM4	CTS20001105.1300.0613-E19-31
EM5	CTS20001105.1300.0613-E20-32
EM7	CTS20001105.1300.0613-E20-33
EM6	CTS20001105.1300.0613-E21-34
EM8	CTS20001105.1300.0613-E22-35
EM9	CTS20001105.1300.0613-E20-36
EM10	CTS20001105.1300.0613-E23-37
EM11	CTS20001105.1300.0613-E24-38
EM14	CTS20001105.1300.0613-E24-39
EM12	CTS20001105.1300.0613-E25-40
EM13	CTS20001105.1300.0613-E18-41
EM17	CTS20001105.1300.0613-E26-42
EM18	CTS20001105.1300.0613-E24-43
EM23	CTS20001105.1300.0613-E24-44
EM24	CTS20001105.1300.0613-E24-45
R9	CTS20001105.1300.0613-R1
R2	CTS20001105.1300.0613-R2
R3	CTS20001105.1300.0613-R3
R10	CTS20001105.1300.0613-R4
R5	CTS20001105.1300.0613-R5
R6	CTS20001105.1300.0613-R6
R1	CTS20001105.1300.0613-R7
R4	CTS20001105.1300.0613-R8
R7	CTS20001105.1300.0613-R9
R8	CTS20001105.1300.0613-R10
RM9	CTS20001105.1300.0613-R1-1
RM2	CTS20001105.1300.0613-R2-1
RM3	CTS20001105.1300.0613-R3-1
RM10	CTS20001105.1300.0613-R4-1
RM5	CTS20001105.1300.0613-R5-1
RM6	CTS20001105.1300.0613-R6-1
RM1	CTS20001105.1300.0613-R7-1
RM4	CTS20001105.1300.0613-R8-1
RM7	CTS20001105.1300.0613-R9-1
RM8	CTS20001105.1300.0613-R2-2
V1	CTS20001105.1300.0613-EV1
V3	CTS20001105.1300.0613-EV2
VM1	CTS20001105.1300.0613-EV1-1
VM3	CTS20001105.1300.0613-EV2-1
VM4	CTS20001105.1300.0613-EV1-2
VM5	CTS20001105.1300.0613-EV1-3
Q10	CTS20001105.1300.0613-T1
Q1	CTS20001105.1300.0613-T2
Q2	CTS20001105.1300.0613-T3
Q3	CTS20001105.1300.0613-T4
Q4	CTS20001105.1300.0613-T5
Q5	CTS20001105.1300.0613-T6
Q6	CTS20001105.1300.0613-T7
Q7	CTS20001105.1300.0613-T8
Q8	CTS20001105.1300.0613-T9
Q9	CTS20001105.1300.0613-T10
