CE9	CTV20001127.1330.0329-CE1
CE10	CTV20001127.1330.0329-CE2
CE11	CTV20001127.1330.0329-CE3
CE12	CTV20001127.1330.0329-CE4
CE13	CTV20001127.1330.0329-CE5
CE14	CTV20001127.1330.0329-CE6
CE16	CTV20001127.1330.0329-CE7
CE15	CTV20001127.1330.0329-CE8
CE17	CTV20001127.1330.0329-CE9
CE18	CTV20001127.1330.0329-CE10
CE19	CTV20001127.1330.0329-CE11
CE20	CTV20001127.1330.0329-CE12
CE21	CTV20001127.1330.0329-CE13
CE23	CTV20001127.1330.0329-CE14
CE22	CTV20001127.1330.0329-CE15
CE24	CTV20001127.1330.0329-CE16
CE1	CTV20001127.1330.0329-CE17
CE3	CTV20001127.1330.0329-CE18
CE2	CTV20001127.1330.0329-CE19
CE4	CTV20001127.1330.0329-CE20
CE6	CTV20001127.1330.0329-CE21
CE5	CTV20001127.1330.0329-CE22
CE8	CTV20001127.1330.0329-CE23
CE7	CTV20001127.1330.0329-CE24
E16	CTV20001127.1330.0329-E1
E17	CTV20001127.1330.0329-E2
E18	CTV20001127.1330.0329-E3
E19	CTV20001127.1330.0329-E4
E20	CTV20001127.1330.0329-E5
E21	CTV20001127.1330.0329-E6
E22	CTV20001127.1330.0329-E7
E25	CTV20001127.1330.0329-E8
E26	CTV20001127.1330.0329-E9
E27	CTV20001127.1330.0329-E10
E28	CTV20001127.1330.0329-E11
E29	CTV20001127.1330.0329-E12
E30	CTV20001127.1330.0329-E13
E31	CTV20001127.1330.0329-E14
E32	CTV20001127.1330.0329-E15
E33	CTV20001127.1330.0329-E16
E34	CTV20001127.1330.0329-E17
E35	CTV20001127.1330.0329-E18
E1	CTV20001127.1330.0329-E19
E37	CTV20001127.1330.0329-E20
E40	CTV20001127.1330.0329-E21
E41	CTV20001127.1330.0329-E22
E42	CTV20001127.1330.0329-E23
E43	CTV20001127.1330.0329-E24
E2	CTV20001127.1330.0329-E25
E3	CTV20001127.1330.0329-E26
E4	CTV20001127.1330.0329-E27
E5	CTV20001127.1330.0329-E28
E6	CTV20001127.1330.0329-E29
E7	CTV20001127.1330.0329-E30
E8	CTV20001127.1330.0329-E31
E9	CTV20001127.1330.0329-E32
E10	CTV20001127.1330.0329-E33
E11	CTV20001127.1330.0329-E34
E13	CTV20001127.1330.0329-E35
E14	CTV20001127.1330.0329-E36
E15	CTV20001127.1330.0329-E37
EM1	CTV20001127.1330.0329-E19-1
EM16	CTV20001127.1330.0329-E1-2
EM19	CTV20001127.1330.0329-E34-3
EM20	CTV20001127.1330.0329-E19-4
EM21	CTV20001127.1330.0329-E19-5
EM22	CTV20001127.1330.0329-E26-6
EM23	CTV20001127.1330.0329-E2-7
EM24	CTV20001127.1330.0329-E3-8
EM25	CTV20001127.1330.0329-E4-9
EM26	CTV20001127.1330.0329-E34-10
EM27	CTV20001127.1330.0329-E5-11
EM28	CTV20001127.1330.0329-E28-12
EM29	CTV20001127.1330.0329-E19-13
EM30	CTV20001127.1330.0329-E6-14
EM31	CTV20001127.1330.0329-E29-15
EM32	CTV20001127.1330.0329-E30-16
EM33	CTV20001127.1330.0329-E19-17
EM34	CTV20001127.1330.0329-E7-18
EM35	CTV20001127.1330.0329-E19-19
EM14	CTV20001127.1330.0329-E33-20
EM36	CTV20001127.1330.0329-E8-21
EM37	CTV20001127.1330.0329-E9-22
EM38	CTV20001127.1330.0329-E34-23
EM39	CTV20001127.1330.0329-E34-24
EM40	CTV20001127.1330.0329-E8-25
EM41	CTV20001127.1330.0329-E29-26
EM42	CTV20001127.1330.0329-E10-27
EM43	CTV20001127.1330.0329-E11-28
EM44	CTV20001127.1330.0329-E29-29
EM45	CTV20001127.1330.0329-E12-30
EM46	CTV20001127.1330.0329-E13-31
EM47	CTV20001127.1330.0329-E14-32
EM48	CTV20001127.1330.0329-E29-33
EM49	CTV20001127.1330.0329-E30-34
EM50	CTV20001127.1330.0329-E15-35
EM51	CTV20001127.1330.0329-E32-36
EM52	CTV20001127.1330.0329-E16-37
EM53	CTV20001127.1330.0329-E17-38
EM54	CTV20001127.1330.0329-E30-39
EM55	CTV20001127.1330.0329-E30-40
EM56	CTV20001127.1330.0329-E30-41
EM57	CTV20001127.1330.0329-E18-42
EM58	CTV20001127.1330.0329-E17-43
EM59	CTV20001127.1330.0329-E20-44
EM60	CTV20001127.1330.0329-E30-45
EM62	CTV20001127.1330.0329-E21-46
EM63	CTV20001127.1330.0329-E22-47
EM64	CTV20001127.1330.0329-E30-48
EM61	CTV20001127.1330.0329-E23-49
EM65	CTV20001127.1330.0329-E6-50
EM66	CTV20001127.1330.0329-E24-51
EM6	CTV20001127.1330.0329-E19-52
EM7	CTV20001127.1330.0329-E19-53
EM4	CTV20001127.1330.0329-E25-54
EM5	CTV20001127.1330.0329-E26-55
