CE14	CNR20001003.1700.1240-CE1
CE9	CNR20001003.1700.1240-CE2
CE12	CNR20001003.1700.1240-CE3
CE13	CNR20001003.1700.1240-CE4
CE2	CNR20001003.1700.1240-CE5
CE1	CNR20001003.1700.1240-CE6
CE11	CNR20001003.1700.1240-CE7
CE3	CNR20001003.1700.1240-CE8
CE4	CNR20001003.1700.1240-CE9
CE5	CNR20001003.1700.1240-CE10
CE8	CNR20001003.1700.1240-CE11
CE6	CNR20001003.1700.1240-CE12
CE7	CNR20001003.1700.1240-CE13
CE10	CNR20001003.1700.1240-CE14
E23	CNR20001003.1700.1240-E1
E16	CNR20001003.1700.1240-E2
E19	CNR20001003.1700.1240-E3
E21	CNR20001003.1700.1240-E4
E22	CNR20001003.1700.1240-E5
E1	CNR20001003.1700.1240-E6
E2	CNR20001003.1700.1240-E7
E4	CNR20001003.1700.1240-E8
E5	CNR20001003.1700.1240-E9
E7	CNR20001003.1700.1240-E10
E10	CNR20001003.1700.1240-E11
E12	CNR20001003.1700.1240-E12
E13	CNR20001003.1700.1240-E13
E14	CNR20001003.1700.1240-E14
EM1	CNR20001003.1700.1240-E6-1
EM11	CNR20001003.1700.1240-E2-2
EM13	CNR20001003.1700.1240-E14-3
EM16	CNR20001003.1700.1240-E14-4
EM23	CNR20001003.1700.1240-E14-5
EM15	CNR20001003.1700.1240-E7-6
EM17	CNR20001003.1700.1240-E3-7
EM18	CNR20001003.1700.1240-E9-8
EM19	CNR20001003.1700.1240-E7-9
EM20	CNR20001003.1700.1240-E7-10
EM22	CNR20001003.1700.1240-E9-11
EM24	CNR20001003.1700.1240-E7-12
EM25	CNR20001003.1700.1240-E7-13
EM21	CNR20001003.1700.1240-E4-14
EM2	CNR20001003.1700.1240-E5-15
EM3	CNR20001003.1700.1240-E5-16
EM4	CNR20001003.1700.1240-E5-17
EM5	CNR20001003.1700.1240-E8-18
EM6	CNR20001003.1700.1240-E9-19
EM14	CNR20001003.1700.1240-E1-20
EM7	CNR20001003.1700.1240-E10-21
EM10	CNR20001003.1700.1240-E11-22
EM8	CNR20001003.1700.1240-E12-23
EM9	CNR20001003.1700.1240-E13-24
EM12	CNR20001003.1700.1240-E14-25
R1	CNR20001003.1700.1240-R1
R5	CNR20001003.1700.1240-R2
R6	CNR20001003.1700.1240-R3
R4	CNR20001003.1700.1240-R4
R2	CNR20001003.1700.1240-R5
R3	CNR20001003.1700.1240-R6
RM1	CNR20001003.1700.1240-R1-1
RM5	CNR20001003.1700.1240-R2-1
RM6	CNR20001003.1700.1240-R3-1
RM4	CNR20001003.1700.1240-R4-1
RM2	CNR20001003.1700.1240-R5-1
RM3	CNR20001003.1700.1240-R6-1
V1	CNR20001003.1700.1240-EV1
VM1	CNR20001003.1700.1240-EV1-1
Q1	CNR20001003.1700.1240-T1
Q2	CNR20001003.1700.1240-T2
Q3	CNR20001003.1700.1240-T3
Q4	CNR20001003.1700.1240-T4
Q5	CNR20001003.1700.1240-T5
