CE12	CNR20001121.1700.1232-CE1
CE11	CNR20001121.1700.1232-CE2
CE14	CNR20001121.1700.1232-CE3
CE17	CNR20001121.1700.1232-CE4
CE15	CNR20001121.1700.1232-CE5
CE16	CNR20001121.1700.1232-CE6
CE18	CNR20001121.1700.1232-CE7
CE19	CNR20001121.1700.1232-CE8
CE20	CNR20001121.1700.1232-CE9
CE21	CNR20001121.1700.1232-CE10
CE22	CNR20001121.1700.1232-CE11
CE24	CNR20001121.1700.1232-CE12
CE23	CNR20001121.1700.1232-CE13
CE25	CNR20001121.1700.1232-CE14
CE27	CNR20001121.1700.1232-CE15
CE28	CNR20001121.1700.1232-CE16
CE29	CNR20001121.1700.1232-CE17
CE32	CNR20001121.1700.1232-CE18
CE31	CNR20001121.1700.1232-CE19
CE33	CNR20001121.1700.1232-CE20
CE34	CNR20001121.1700.1232-CE21
CE36	CNR20001121.1700.1232-CE22
CE37	CNR20001121.1700.1232-CE23
CE30	CNR20001121.1700.1232-CE24
CE35	CNR20001121.1700.1232-CE25
CE38	CNR20001121.1700.1232-CE26
CE39	CNR20001121.1700.1232-CE27
CE41	CNR20001121.1700.1232-CE28
CE1	CNR20001121.1700.1232-CE29
CE42	CNR20001121.1700.1232-CE30
CE44	CNR20001121.1700.1232-CE31
CE43	CNR20001121.1700.1232-CE32
CE45	CNR20001121.1700.1232-CE33
CE46	CNR20001121.1700.1232-CE34
CE26	CNR20001121.1700.1232-CE35
CE3	CNR20001121.1700.1232-CE36
CE2	CNR20001121.1700.1232-CE37
CE4	CNR20001121.1700.1232-CE38
CE5	CNR20001121.1700.1232-CE39
CE7	CNR20001121.1700.1232-CE40
CE6	CNR20001121.1700.1232-CE41
CE8	CNR20001121.1700.1232-CE42
CE9	CNR20001121.1700.1232-CE43
CE10	CNR20001121.1700.1232-CE44
CE13	CNR20001121.1700.1232-CE45
E14	CNR20001121.1700.1232-E1
E15	CNR20001121.1700.1232-E2
E16	CNR20001121.1700.1232-E3
E17	CNR20001121.1700.1232-E4
E18	CNR20001121.1700.1232-E5
E19	CNR20001121.1700.1232-E6
E20	CNR20001121.1700.1232-E7
E21	CNR20001121.1700.1232-E8
E22	CNR20001121.1700.1232-E9
E23	CNR20001121.1700.1232-E10
E24	CNR20001121.1700.1232-E11
E25	CNR20001121.1700.1232-E12
E26	CNR20001121.1700.1232-E13
E27	CNR20001121.1700.1232-E14
E28	CNR20001121.1700.1232-E15
E29	CNR20001121.1700.1232-E16
E30	CNR20001121.1700.1232-E17
E31	CNR20001121.1700.1232-E18
E32	CNR20001121.1700.1232-E19
E33	CNR20001121.1700.1232-E20
E34	CNR20001121.1700.1232-E21
E35	CNR20001121.1700.1232-E22
E36	CNR20001121.1700.1232-E23
E37	CNR20001121.1700.1232-E24
E38	CNR20001121.1700.1232-E25
E39	CNR20001121.1700.1232-E26
E1	CNR20001121.1700.1232-E27
E40	CNR20001121.1700.1232-E28
E41	CNR20001121.1700.1232-E29
E42	CNR20001121.1700.1232-E30
E43	CNR20001121.1700.1232-E31
E44	CNR20001121.1700.1232-E32
E45	CNR20001121.1700.1232-E33
E64	CNR20001121.1700.1232-E34
E47	CNR20001121.1700.1232-E35
E48	CNR20001121.1700.1232-E36
E49	CNR20001121.1700.1232-E37
E50	CNR20001121.1700.1232-E38
E53	CNR20001121.1700.1232-E39
E54	CNR20001121.1700.1232-E40
E65	CNR20001121.1700.1232-E41
E56	CNR20001121.1700.1232-E42
E57	CNR20001121.1700.1232-E43
E58	CNR20001121.1700.1232-E44
E59	CNR20001121.1700.1232-E45
E60	CNR20001121.1700.1232-E46
E61	CNR20001121.1700.1232-E47
E66	CNR20001121.1700.1232-E48
E2	CNR20001121.1700.1232-E49
E3	CNR20001121.1700.1232-E50
E4	CNR20001121.1700.1232-E51
E62	CNR20001121.1700.1232-E52
E6	CNR20001121.1700.1232-E53
E7	CNR20001121.1700.1232-E54
E8	CNR20001121.1700.1232-E55
E10	CNR20001121.1700.1232-E56
E11	CNR20001121.1700.1232-E57
E13	CNR20001121.1700.1232-E58
EM1	CNR20001121.1700.1232-E27-1
EM19	CNR20001121.1700.1232-E3-2
EM23	CNR20001121.1700.1232-E3-3
EM26	CNR20001121.1700.1232-E3-4
EM20	CNR20001121.1700.1232-E4-5
EM24	CNR20001121.1700.1232-E5-6
EM21	CNR20001121.1700.1232-E6-7
EM22	CNR20001121.1700.1232-E7-8
EM27	CNR20001121.1700.1232-E8-9
EM30	CNR20001121.1700.1232-E8-10
EM28	CNR20001121.1700.1232-E9-11
