CE10	CBS20001220.1000.0533-CE1
CE12	CBS20001220.1000.0533-CE2
CE11	CBS20001220.1000.0533-CE3
CE13	CBS20001220.1000.0533-CE4
CE14	CBS20001220.1000.0533-CE5
CE15	CBS20001220.1000.0533-CE6
CE16	CBS20001220.1000.0533-CE7
CE17	CBS20001220.1000.0533-CE8
CE18	CBS20001220.1000.0533-CE9
CE20	CBS20001220.1000.0533-CE10
CE21	CBS20001220.1000.0533-CE11
CE23	CBS20001220.1000.0533-CE12
CE22	CBS20001220.1000.0533-CE13
CE24	CBS20001220.1000.0533-CE14
CE1	CBS20001220.1000.0533-CE15
CE2	CBS20001220.1000.0533-CE16
CE25	CBS20001220.1000.0533-CE17
CE19	CBS20001220.1000.0533-CE18
CE5	CBS20001220.1000.0533-CE19
CE4	CBS20001220.1000.0533-CE20
CE3	CBS20001220.1000.0533-CE21
CE8	CBS20001220.1000.0533-CE22
CE7	CBS20001220.1000.0533-CE23
CE6	CBS20001220.1000.0533-CE24
CE9	CBS20001220.1000.0533-CE25
E15	CBS20001220.1000.0533-E1
E16	CBS20001220.1000.0533-E2
E17	CBS20001220.1000.0533-E3
E18	CBS20001220.1000.0533-E4
E19	CBS20001220.1000.0533-E5
E20	CBS20001220.1000.0533-E6
E21	CBS20001220.1000.0533-E7
E22	CBS20001220.1000.0533-E8
E23	CBS20001220.1000.0533-E9
E24	CBS20001220.1000.0533-E10
E36	CBS20001220.1000.0533-E11
E27	CBS20001220.1000.0533-E12
E28	CBS20001220.1000.0533-E13
E29	CBS20001220.1000.0533-E14
E30	CBS20001220.1000.0533-E15
E31	CBS20001220.1000.0533-E16
E32	CBS20001220.1000.0533-E17
E33	CBS20001220.1000.0533-E18
E1	CBS20001220.1000.0533-E19
E37	CBS20001220.1000.0533-E20
E34	CBS20001220.1000.0533-E21
E35	CBS20001220.1000.0533-E22
E3	CBS20001220.1000.0533-E23
E4	CBS20001220.1000.0533-E24
E5	CBS20001220.1000.0533-E25
E6	CBS20001220.1000.0533-E26
E7	CBS20001220.1000.0533-E27
E8	CBS20001220.1000.0533-E28
E10	CBS20001220.1000.0533-E29
E11	CBS20001220.1000.0533-E30
E13	CBS20001220.1000.0533-E31
E14	CBS20001220.1000.0533-E32
EM1	CBS20001220.1000.0533-E19-1
EM17	CBS20001220.1000.0533-E2-2
EM18	CBS20001220.1000.0533-E3-3
EM19	CBS20001220.1000.0533-E4-4
EM20	CBS20001220.1000.0533-E28-5
EM21	CBS20001220.1000.0533-E23-6
EM22	CBS20001220.1000.0533-E23-7
EM23	CBS20001220.1000.0533-E5-8
EM24	CBS20001220.1000.0533-E6-9
EM26	CBS20001220.1000.0533-E5-10
EM25	CBS20001220.1000.0533-E7-11
EM27	CBS20001220.1000.0533-E5-12
EM28	CBS20001220.1000.0533-E23-13
EM29	CBS20001220.1000.0533-E26-14
EM31	CBS20001220.1000.0533-E8-15
EM32	CBS20001220.1000.0533-E9-16
EM33	CBS20001220.1000.0533-E8-17
EM34	CBS20001220.1000.0533-E23-18
EM36	CBS20001220.1000.0533-E10-19
EM52	CBS20001220.1000.0533-E11-20
EM7	CBS20001220.1000.0533-E20-21
EM39	CBS20001220.1000.0533-E12-22
EM40	CBS20001220.1000.0533-E28-23
EM42	CBS20001220.1000.0533-E13-24
EM45	CBS20001220.1000.0533-E13-25
EM43	CBS20001220.1000.0533-E14-26
EM44	CBS20001220.1000.0533-E15-27
EM47	CBS20001220.1000.0533-E16-28
EM46	CBS20001220.1000.0533-E17-29
EM48	CBS20001220.1000.0533-E23-30
EM49	CBS20001220.1000.0533-E18-31
EM2	CBS20001220.1000.0533-E21-32
EM50	CBS20001220.1000.0533-E22-33
EM30	CBS20001220.1000.0533-E26-34
EM3	CBS20001220.1000.0533-E23-35
EM14	CBS20001220.1000.0533-E23-36
EM4	CBS20001220.1000.0533-E24-37
EM9	CBS20001220.1000.0533-E25-38
EM5	CBS20001220.1000.0533-E26-39
EM8	CBS20001220.1000.0533-E26-40
EM6	CBS20001220.1000.0533-E27-41
EM51	CBS20001220.1000.0533-E22-42
EM10	CBS20001220.1000.0533-E29-43
EM11	CBS20001220.1000.0533-E30-44
EM41	CBS20001220.1000.0533-E22-45
EM12	CBS20001220.1000.0533-E31-46
EM13	CBS20001220.1000.0533-E28-47
EM15	CBS20001220.1000.0533-E32-48
EM16	CBS20001220.1000.0533-E1-49
R2	CBS20001220.1000.0533-R1
R3	CBS20001220.1000.0533-R2
R6	CBS20001220.1000.0533-R3
R13	CBS20001220.1000.0533-R4
R7	CBS20001220.1000.0533-R5
R1	CBS20001220.1000.0533-R6
R4	CBS20001220.1000.0533-R7
R5	CBS20001220.1000.0533-R8
R8	CBS20001220.1000.0533-R9
R9	CBS20001220.1000.0533-R10
R10	CBS20001220.1000.0533-R11
R12	CBS20001220.1000.0533-R12
R14	CBS20001220.1000.0533-R13
R15	CBS20001220.1000.0533-R14
R16	CBS20001220.1000.0533-R15
R17	CBS20001220.1000.0533-R16
R18	CBS20001220.1000.0533-R17
RM2	CBS20001220.1000.0533-R1-1
RM3	CBS20001220.1000.0533-R2-1
RM6	CBS20001220.1000.0533-R3-1
RM13	CBS20001220.1000.0533-R4-1
RM7	CBS20001220.1000.0533-R5-1
RM1	CBS20001220.1000.0533-R6-1
RM5	CBS20001220.1000.0533-R7-1
RM4	CBS20001220.1000.0533-R8-1
RM8	CBS20001220.1000.0533-R9-1
RM9	CBS20001220.1000.0533-R10-1
RM10	CBS20001220.1000.0533-R11-1
RM12	CBS20001220.1000.0533-R12-1
RM14	CBS20001220.1000.0533-R13-1
RM15	CBS20001220.1000.0533-R14-1
RM16	CBS20001220.1000.0533-R15-1
RM17	CBS20001220.1000.0533-R16-1
RM18	CBS20001220.1000.0533-R17-1
V1	CBS20001220.1000.0533-EV1
V3	CBS20001220.1000.0533-EV2
V4	CBS20001220.1000.0533-EV3
V5	CBS20001220.1000.0533-EV4
V6	CBS20001220.1000.0533-EV5
V7	CBS20001220.1000.0533-EV6
VM1	CBS20001220.1000.0533-EV1-1
VM2	CBS20001220.1000.0533-EV1-2
VM3	CBS20001220.1000.0533-EV2-1
VM4	CBS20001220.1000.0533-EV3-1
VM5	CBS20001220.1000.0533-EV4-1
VM6	CBS20001220.1000.0533-EV5-1
VM7	CBS20001220.1000.0533-EV6-1
VM8	CBS20001220.1000.0533-EV1-3
Q1	CBS20001220.1000.0533-T1
Q2	CBS20001220.1000.0533-T2
Q4	CBS20001220.1000.0533-T3
Q12	CBS20001220.1000.0533-T4
Q18	CBS20001220.1000.0533-V1
Q3	CBS20001220.1000.0533-V2
Q5	CBS20001220.1000.0533-V3
Q6	CBS20001220.1000.0533-V4
Q7	CBS20001220.1000.0533-V5
Q8	CBS20001220.1000.0533-V6
Q9	CBS20001220.1000.0533-V7
Q10	CBS20001220.1000.0533-V8
Q11	CBS20001220.1000.0533-V9
Q13	CBS20001220.1000.0533-V10
Q15	CBS20001220.1000.0533-V11
Q16	CBS20001220.1000.0533-V12
Q14	CBS20001220.1000.0533-V13
Q17	CBS20001220.1000.0533-V14
Q19	CBS20001220.1000.0533-V15
QM18	CBS20001220.1000.0533-V1-1
QM3	CBS20001220.1000.0533-V2-1
QM5	CBS20001220.1000.0533-V3-1
QM6	CBS20001220.1000.0533-V4-1
QM7	CBS20001220.1000.0533-V5-1
QM8	CBS20001220.1000.0533-V6-1
QM9	CBS20001220.1000.0533-V7-1
QM10	CBS20001220.1000.0533-V8-1
QM11	CBS20001220.1000.0533-V9-1
QM13	CBS20001220.1000.0533-V10-1
QM15	CBS20001220.1000.0533-V11-1
QM16	CBS20001220.1000.0533-V12-1
QM14	CBS20001220.1000.0533-V13-1
QM17	CBS20001220.1000.0533-V14-1
QM19	CBS20001220.1000.0533-V15-1
