CE16	CTS20001021.1300.1016-CE1
CE17	CTS20001021.1300.1016-CE2
CE18	CTS20001021.1300.1016-CE3
CE2	CTS20001021.1300.1016-CE4
CE10	CTS20001021.1300.1016-CE5
CE13	CTS20001021.1300.1016-CE6
CE15	CTS20001021.1300.1016-CE7
CE1	CTS20001021.1300.1016-CE8
CE4	CTS20001021.1300.1016-CE9
CE6	CTS20001021.1300.1016-CE10
CE5	CTS20001021.1300.1016-CE11
CE7	CTS20001021.1300.1016-CE12
CE8	CTS20001021.1300.1016-CE13
CE9	CTS20001021.1300.1016-CE14
CE12	CTS20001021.1300.1016-CE15
CE11	CTS20001021.1300.1016-CE16
CE19	CTS20001021.1300.1016-CE17
E12	CTS20001021.1300.1016-E1
E13	CTS20001021.1300.1016-E2
E14	CTS20001021.1300.1016-E3
E16	CTS20001021.1300.1016-E4
E17	CTS20001021.1300.1016-E5
E19	CTS20001021.1300.1016-E6
E22	CTS20001021.1300.1016-E7
E1	CTS20001021.1300.1016-E8
E3	CTS20001021.1300.1016-E9
E4	CTS20001021.1300.1016-E10
E5	CTS20001021.1300.1016-E11
E6	CTS20001021.1300.1016-E12
E23	CTS20001021.1300.1016-E13
E7	CTS20001021.1300.1016-E14
E8	CTS20001021.1300.1016-E15
E9	CTS20001021.1300.1016-E16
E10	CTS20001021.1300.1016-E17
EM1	CTS20001021.1300.1016-E8-1
EM26	CTS20001021.1300.1016-E17-2
EM27	CTS20001021.1300.1016-E4-3
EM28	CTS20001021.1300.1016-E1-4
EM29	CTS20001021.1300.1016-E14-5
EM30	CTS20001021.1300.1016-E1-6
EM12	CTS20001021.1300.1016-E11-7
EM31	CTS20001021.1300.1016-E11-8
EM32	CTS20001021.1300.1016-E8-9
EM33	CTS20001021.1300.1016-E15-10
EM34	CTS20001021.1300.1016-E2-11
EM35	CTS20001021.1300.1016-E3-12
EM36	CTS20001021.1300.1016-E8-13
EM3	CTS20001021.1300.1016-E4-14
EM13	CTS20001021.1300.1016-E5-15
EM14	CTS20001021.1300.1016-E8-16
EM20	CTS20001021.1300.1016-E6-17
EM21	CTS20001021.1300.1016-E4-18
EM22	CTS20001021.1300.1016-E6-19
EM19	CTS20001021.1300.1016-E7-20
EM2	CTS20001021.1300.1016-E8-21
EM4	CTS20001021.1300.1016-E4-22
EM37	CTS20001021.1300.1016-E13-23
EM5	CTS20001021.1300.1016-E9-24
EM6	CTS20001021.1300.1016-E8-25
EM7	CTS20001021.1300.1016-E10-26
EM8	CTS20001021.1300.1016-E11-27
EM9	CTS20001021.1300.1016-E12-28
EM10	CTS20001021.1300.1016-E14-29
EM11	CTS20001021.1300.1016-E15-30
EM15	CTS20001021.1300.1016-E8-31
EM16	CTS20001021.1300.1016-E16-32
EM17	CTS20001021.1300.1016-E17-33
EM18	CTS20001021.1300.1016-E11-34
EM23	CTS20001021.1300.1016-E9-35
EM24	CTS20001021.1300.1016-E15-36
EM25	CTS20001021.1300.1016-E8-37
R7	CTS20001021.1300.1016-R1
R1	CTS20001021.1300.1016-R2
R2	CTS20001021.1300.1016-R3
R8	CTS20001021.1300.1016-R4
R3	CTS20001021.1300.1016-R5
R4	CTS20001021.1300.1016-R6
R5	CTS20001021.1300.1016-R7
R6	CTS20001021.1300.1016-R8
RM7	CTS20001021.1300.1016-R1-1
RM1	CTS20001021.1300.1016-R2-1
RM2	CTS20001021.1300.1016-R3-1
RM8	CTS20001021.1300.1016-R2-2
RM3	CTS20001021.1300.1016-R5-1
RM5	CTS20001021.1300.1016-R6-1
RM4	CTS20001021.1300.1016-R7-1
RM6	CTS20001021.1300.1016-R8-1
V1	CTS20001021.1300.1016-EV1
V2	CTS20001021.1300.1016-EV2
VM1	CTS20001021.1300.1016-EV1-1
VM2	CTS20001021.1300.1016-EV2-1
Q2	CTS20001021.1300.1016-T1
Q3	CTS20001021.1300.1016-V1
Q4	CTS20001021.1300.1016-T2
Q5	CTS20001021.1300.1016-T3
Q6	CTS20001021.1300.1016-T4
Q1	CTS20001021.1300.1016-T5
QM3	CTS20001021.1300.1016-V1-1
