CE11	CNR20001004.1700.0727-CE1
CE12	CNR20001004.1700.0727-CE2
CE14	CNR20001004.1700.0727-CE3
CE15	CNR20001004.1700.0727-CE4
CE16	CNR20001004.1700.0727-CE5
CE17	CNR20001004.1700.0727-CE6
CE19	CNR20001004.1700.0727-CE7
CE18	CNR20001004.1700.0727-CE8
CE20	CNR20001004.1700.0727-CE9
CE21	CNR20001004.1700.0727-CE10
CE22	CNR20001004.1700.0727-CE11
CE23	CNR20001004.1700.0727-CE12
CE24	CNR20001004.1700.0727-CE13
CE26	CNR20001004.1700.0727-CE14
CE27	CNR20001004.1700.0727-CE15
CE28	CNR20001004.1700.0727-CE16
CE30	CNR20001004.1700.0727-CE17
CE25	CNR20001004.1700.0727-CE18
CE32	CNR20001004.1700.0727-CE19
CE31	CNR20001004.1700.0727-CE20
CE34	CNR20001004.1700.0727-CE21
CE33	CNR20001004.1700.0727-CE22
CE35	CNR20001004.1700.0727-CE23
CE1	CNR20001004.1700.0727-CE24
CE2	CNR20001004.1700.0727-CE25
CE3	CNR20001004.1700.0727-CE26
CE4	CNR20001004.1700.0727-CE27
CE5	CNR20001004.1700.0727-CE28
CE7	CNR20001004.1700.0727-CE29
CE6	CNR20001004.1700.0727-CE30
CE9	CNR20001004.1700.0727-CE31
CE8	CNR20001004.1700.0727-CE32
CE10	CNR20001004.1700.0727-CE33
CE13	CNR20001004.1700.0727-CE34
CE29	CNR20001004.1700.0727-CE35
E50	CNR20001004.1700.0727-E1
E13	CNR20001004.1700.0727-E2
E14	CNR20001004.1700.0727-E3
E15	CNR20001004.1700.0727-E4
E17	CNR20001004.1700.0727-E5
E18	CNR20001004.1700.0727-E6
E19	CNR20001004.1700.0727-E7
E20	CNR20001004.1700.0727-E8
E21	CNR20001004.1700.0727-E9
E22	CNR20001004.1700.0727-E10
E24	CNR20001004.1700.0727-E11
E25	CNR20001004.1700.0727-E12
E26	CNR20001004.1700.0727-E13
E27	CNR20001004.1700.0727-E14
E28	CNR20001004.1700.0727-E15
E31	CNR20001004.1700.0727-E16
E33	CNR20001004.1700.0727-E17
