CE15	CBS20001226.1000.0161-CE1
CE13	CBS20001226.1000.0161-CE2
CE14	CBS20001226.1000.0161-CE3
CE16	CBS20001226.1000.0161-CE4
CE17	CBS20001226.1000.0161-CE5
CE18	CBS20001226.1000.0161-CE6
CE19	CBS20001226.1000.0161-CE7
CE21	CBS20001226.1000.0161-CE8
CE22	CBS20001226.1000.0161-CE9
CE23	CBS20001226.1000.0161-CE10
CE24	CBS20001226.1000.0161-CE11
CE26	CBS20001226.1000.0161-CE12
CE6	CBS20001226.1000.0161-CE13
CE27	CBS20001226.1000.0161-CE14
CE7	CBS20001226.1000.0161-CE15
CE12	CBS20001226.1000.0161-CE16
CE20	CBS20001226.1000.0161-CE17
CE25	CBS20001226.1000.0161-CE18
CE28	CBS20001226.1000.0161-CE19
CE29	CBS20001226.1000.0161-CE20
CE2	CBS20001226.1000.0161-CE21
CE4	CBS20001226.1000.0161-CE22
CE3	CBS20001226.1000.0161-CE23
CE5	CBS20001226.1000.0161-CE24
CE1	CBS20001226.1000.0161-CE25
CE8	CBS20001226.1000.0161-CE26
CE9	CBS20001226.1000.0161-CE27
CE10	CBS20001226.1000.0161-CE28
CE11	CBS20001226.1000.0161-CE29
E13	CBS20001226.1000.0161-E1
E14	CBS20001226.1000.0161-E2
E15	CBS20001226.1000.0161-E3
E16	CBS20001226.1000.0161-E4
E18	CBS20001226.1000.0161-E5
E19	CBS20001226.1000.0161-E6
E20	CBS20001226.1000.0161-E7
E21	CBS20001226.1000.0161-E8
E23	CBS20001226.1000.0161-E9
E25	CBS20001226.1000.0161-E10
E26	CBS20001226.1000.0161-E11
E27	CBS20001226.1000.0161-E12
E28	CBS20001226.1000.0161-E13
E34	CBS20001226.1000.0161-E14
E30	CBS20001226.1000.0161-E15
E31	CBS20001226.1000.0161-E16
E32	CBS20001226.1000.0161-E17
E33	CBS20001226.1000.0161-E18
E36	CBS20001226.1000.0161-E19
E38	CBS20001226.1000.0161-E20
E39	CBS20001226.1000.0161-E21
E40	CBS20001226.1000.0161-E22
E2	CBS20001226.1000.0161-E23
E3	CBS20001226.1000.0161-E24
E5	CBS20001226.1000.0161-E25
E6	CBS20001226.1000.0161-E26
E7	CBS20001226.1000.0161-E27
E9	CBS20001226.1000.0161-E28
E10	CBS20001226.1000.0161-E29
E11	CBS20001226.1000.0161-E30
E12	CBS20001226.1000.0161-E31
EM1	CBS20001226.1000.0161-E27-1
EM16	CBS20001226.1000.0161-E2-2
EM17	CBS20001226.1000.0161-E3-3
EM20	CBS20001226.1000.0161-E1-4
EM21	CBS20001226.1000.0161-E4-5
EM23	CBS20001226.1000.0161-E5-6
EM24	CBS20001226.1000.0161-E6-7
EM25	CBS20001226.1000.0161-E7-8
EM26	CBS20001226.1000.0161-E1-9
EM22	CBS20001226.1000.0161-E23-10
EM28	CBS20001226.1000.0161-E8-11
EM37	CBS20001226.1000.0161-E12-12
EM29	CBS20001226.1000.0161-E9-13
EM38	CBS20001226.1000.0161-E11-14
EM33	CBS20001226.1000.0161-E9-15
EM30	CBS20001226.1000.0161-E10-16
EM32	CBS20001226.1000.0161-E23-17
EM34	CBS20001226.1000.0161-E11-18
EM35	CBS20001226.1000.0161-E12-19
EM36	CBS20001226.1000.0161-E9-20
EM39	CBS20001226.1000.0161-E11-21
EM41	CBS20001226.1000.0161-E13-22
EM19	CBS20001226.1000.0161-E14-23
EM42	CBS20001226.1000.0161-E15-24
EM44	CBS20001226.1000.0161-E16-25
EM45	CBS20001226.1000.0161-E17-26
EM47	CBS20001226.1000.0161-E16-27
EM48	CBS20001226.1000.0161-E30-28
EM7	CBS20001226.1000.0161-E16-29
EM14	CBS20001226.1000.0161-E18-30
