CE12	CBS20001001.1000.0041-CE1
CE13	CBS20001001.1000.0041-CE2
CE14	CBS20001001.1000.0041-CE3
CE15	CBS20001001.1000.0041-CE4
CE16	CBS20001001.1000.0041-CE5
CE7	CBS20001001.1000.0041-CE6
CE1	CBS20001001.1000.0041-CE7
CE2	CBS20001001.1000.0041-CE8
CE3	CBS20001001.1000.0041-CE9
CE4	CBS20001001.1000.0041-CE10
CE5	CBS20001001.1000.0041-CE11
CE6	CBS20001001.1000.0041-CE12
CE8	CBS20001001.1000.0041-CE13
CE9	CBS20001001.1000.0041-CE14
CE11	CBS20001001.1000.0041-CE15
CE10	CBS20001001.1000.0041-CE16
E13	CBS20001001.1000.0041-E1
E14	CBS20001001.1000.0041-E2
E15	CBS20001001.1000.0041-E3
E16	CBS20001001.1000.0041-E4
E18	CBS20001001.1000.0041-E5
E19	CBS20001001.1000.0041-E6
E1	CBS20001001.1000.0041-E7
E2	CBS20001001.1000.0041-E8
E3	CBS20001001.1000.0041-E9
E4	CBS20001001.1000.0041-E10
E5	CBS20001001.1000.0041-E11
E6	CBS20001001.1000.0041-E12
E7	CBS20001001.1000.0041-E13
E8	CBS20001001.1000.0041-E14
E9	CBS20001001.1000.0041-E15
E10	CBS20001001.1000.0041-E16
E11	CBS20001001.1000.0041-E17
E12	CBS20001001.1000.0041-E18
EM20	CBS20001001.1000.0041-E7-1
EM21	CBS20001001.1000.0041-E2-2
EM22	CBS20001001.1000.0041-E3-3
EM23	CBS20001001.1000.0041-E4-4
EM24	CBS20001001.1000.0041-E11-5
EM25	CBS20001001.1000.0041-E2-6
EM26	CBS20001001.1000.0041-E5-7
EM13	CBS20001001.1000.0041-E6-8
EM1	CBS20001001.1000.0041-E7-9
EM2	CBS20001001.1000.0041-E8-10
EM3	CBS20001001.1000.0041-E7-11
EM4	CBS20001001.1000.0041-E9-12
EM7	CBS20001001.1000.0041-E9-13
EM5	CBS20001001.1000.0041-E10-14
EM6	CBS20001001.1000.0041-E7-15
EM8	CBS20001001.1000.0041-E11-16
EM10	CBS20001001.1000.0041-E11-17
EM9	CBS20001001.1000.0041-E12-18
EM11	CBS20001001.1000.0041-E13-19
EM12	CBS20001001.1000.0041-E14-20
EM14	CBS20001001.1000.0041-E15-21
EM15	CBS20001001.1000.0041-E16-22
EM17	CBS20001001.1000.0041-E17-23
EM16	CBS20001001.1000.0041-E18-24
EM18	CBS20001001.1000.0041-E7-25
EM19	CBS20001001.1000.0041-E1-26
R3	CBS20001001.1000.0041-R1
R4	CBS20001001.1000.0041-R2
R7	CBS20001001.1000.0041-R3
R1	CBS20001001.1000.0041-R4
R2	CBS20001001.1000.0041-R5
R5	CBS20001001.1000.0041-R6
R6	CBS20001001.1000.0041-R7
RM3	CBS20001001.1000.0041-R1-1
RM4	CBS20001001.1000.0041-R2-1
RM7	CBS20001001.1000.0041-R3-1
RM1	CBS20001001.1000.0041-R4-1
RM2	CBS20001001.1000.0041-R5-1
RM5	CBS20001001.1000.0041-R6-1
RM6	CBS20001001.1000.0041-R7-1
Q2	CBS20001001.1000.0041-T1
Q3	CBS20001001.1000.0041-T2
Q5	CBS20001001.1000.0041-T3
Q7	CBS20001001.1000.0041-T4
Q9	CBS20001001.1000.0041-T5
Q1	CBS20001001.1000.0041-T6
Q4	CBS20001001.1000.0041-T7
Q6	CBS20001001.1000.0041-T8
Q8	CBS20001001.1000.0041-T9
