CE13	CTS20001202.1300.0849-CE1
CE15	CTS20001202.1300.0849-CE2
CE16	CTS20001202.1300.0849-CE3
CE8	CTS20001202.1300.0849-CE4
CE14	CTS20001202.1300.0849-CE5
CE17	CTS20001202.1300.0849-CE6
CE18	CTS20001202.1300.0849-CE7
CE19	CTS20001202.1300.0849-CE8
CE20	CTS20001202.1300.0849-CE9
CE22	CTS20001202.1300.0849-CE10
CE23	CTS20001202.1300.0849-CE11
CE24	CTS20001202.1300.0849-CE12
CE25	CTS20001202.1300.0849-CE13
CE26	CTS20001202.1300.0849-CE14
CE27	CTS20001202.1300.0849-CE15
CE28	CTS20001202.1300.0849-CE16
CE30	CTS20001202.1300.0849-CE17
CE29	CTS20001202.1300.0849-CE18
CE31	CTS20001202.1300.0849-CE19
CE34	CTS20001202.1300.0849-CE20
CE33	CTS20001202.1300.0849-CE21
CE21	CTS20001202.1300.0849-CE22
CE4	CTS20001202.1300.0849-CE23
CE32	CTS20001202.1300.0849-CE24
CE1	CTS20001202.1300.0849-CE25
CE5	CTS20001202.1300.0849-CE26
CE3	CTS20001202.1300.0849-CE27
CE2	CTS20001202.1300.0849-CE28
CE6	CTS20001202.1300.0849-CE29
CE7	CTS20001202.1300.0849-CE30
CE10	CTS20001202.1300.0849-CE31
CE9	CTS20001202.1300.0849-CE32
CE11	CTS20001202.1300.0849-CE33
CE12	CTS20001202.1300.0849-CE34
E13	CTS20001202.1300.0849-E1
E15	CTS20001202.1300.0849-E2
E16	CTS20001202.1300.0849-E3
E36	CTS20001202.1300.0849-E4
E37	CTS20001202.1300.0849-E5
E19	CTS20001202.1300.0849-E6
E20	CTS20001202.1300.0849-E7
E21	CTS20001202.1300.0849-E8
E22	CTS20001202.1300.0849-E9
E38	CTS20001202.1300.0849-E10
E23	CTS20001202.1300.0849-E11
E24	CTS20001202.1300.0849-E12
E25	CTS20001202.1300.0849-E13
E26	CTS20001202.1300.0849-E14
E27	CTS20001202.1300.0849-E15
E28	CTS20001202.1300.0849-E16
E29	CTS20001202.1300.0849-E17
E30	CTS20001202.1300.0849-E18
E31	CTS20001202.1300.0849-E19
E32	CTS20001202.1300.0849-E20
E33	CTS20001202.1300.0849-E21
E34	CTS20001202.1300.0849-E22
E35	CTS20001202.1300.0849-E23
E1	CTS20001202.1300.0849-E24
E39	CTS20001202.1300.0849-E25
E40	CTS20001202.1300.0849-E26
E2	CTS20001202.1300.0849-E27
E3	CTS20001202.1300.0849-E28
E4	CTS20001202.1300.0849-E29
E5	CTS20001202.1300.0849-E30
E6	CTS20001202.1300.0849-E31
E7	CTS20001202.1300.0849-E32
E8	CTS20001202.1300.0849-E33
E9	CTS20001202.1300.0849-E34
E10	CTS20001202.1300.0849-E35
E12	CTS20001202.1300.0849-E36
EM4	CTS20001202.1300.0849-E24-1
EM19	CTS20001202.1300.0849-E31-2
EM18	CTS20001202.1300.0849-E1-3
EM20	CTS20001202.1300.0849-E2-4
EM22	CTS20001202.1300.0849-E3-5
EM21	CTS20001202.1300.0849-E5-6
EM28	CTS20001202.1300.0849-E10-7
EM23	CTS20001202.1300.0849-E6-8
EM24	CTS20001202.1300.0849-E7-9
EM25	CTS20001202.1300.0849-E8-10
EM26	CTS20001202.1300.0849-E9-11
EM27	CTS20001202.1300.0849-E11-12
EM29	CTS20001202.1300.0849-E12-13
EM30	CTS20001202.1300.0849-E13-14
EM32	CTS20001202.1300.0849-E14-15
EM33	CTS20001202.1300.0849-E13-16
EM34	CTS20001202.1300.0849-E15-17
EM35	CTS20001202.1300.0849-E16-18
EM36	CTS20001202.1300.0849-E17-19
EM37	CTS20001202.1300.0849-E31-20
EM38	CTS20001202.1300.0849-E18-21
EM40	CTS20001202.1300.0849-E19-22
EM39	CTS20001202.1300.0849-E20-23
EM41	CTS20001202.1300.0849-E16-24
EM42	CTS20001202.1300.0849-E21-25
EM43	CTS20001202.1300.0849-E20-26
EM44	CTS20001202.1300.0849-E20-27
EM46	CTS20001202.1300.0849-E22-28
EM47	CTS20001202.1300.0849-E23-29
EM48	CTS20001202.1300.0849-E24-30
EM49	CTS20001202.1300.0849-E31-31
EM31	CTS20001202.1300.0849-E25-32
EM45	CTS20001202.1300.0849-E26-33
EM50	CTS20001202.1300.0849-E33-34
EM51	CTS20001202.1300.0849-E9-35
EM1	CTS20001202.1300.0849-E27-36
EM5	CTS20001202.1300.0849-E28-37
EM2	CTS20001202.1300.0849-E29-38
EM3	CTS20001202.1300.0849-E30-39
EM6	CTS20001202.1300.0849-E31-40
EM7	CTS20001202.1300.0849-E32-41
EM11	CTS20001202.1300.0849-E4-42
EM8	CTS20001202.1300.0849-E28-43
EM10	CTS20001202.1300.0849-E24-44
EM9	CTS20001202.1300.0849-E32-45
EM12	CTS20001202.1300.0849-E28-46
EM13	CTS20001202.1300.0849-E33-47
EM14	CTS20001202.1300.0849-E34-48
EM15	CTS20001202.1300.0849-E35-49
EM16	CTS20001202.1300.0849-E36-50
EM17	CTS20001202.1300.0849-E31-51
R1	CTS20001202.1300.0849-R1
R7	CTS20001202.1300.0849-R2
R6	CTS20001202.1300.0849-R3
R9	CTS20001202.1300.0849-R4
R19	CTS20001202.1300.0849-R5
R20	CTS20001202.1300.0849-R6
R10	CTS20001202.1300.0849-R7
R12	CTS20001202.1300.0849-R8
R11	CTS20001202.1300.0849-R9
R21	CTS20001202.1300.0849-R10
R13	CTS20001202.1300.0849-R11
R14	CTS20001202.1300.0849-R12
R22	CTS20001202.1300.0849-R13
R15	CTS20001202.1300.0849-R14
R17	CTS20001202.1300.0849-R15
R16	CTS20001202.1300.0849-R16
R23	CTS20001202.1300.0849-R17
R24	CTS20001202.1300.0849-R18
R25	CTS20001202.1300.0849-R19
R26	CTS20001202.1300.0849-R20
R2	CTS20001202.1300.0849-R21
R3	CTS20001202.1300.0849-R22
R4	CTS20001202.1300.0849-R23
R27	CTS20001202.1300.0849-R24
R8	CTS20001202.1300.0849-R25
R30	CTS20001202.1300.0849-R26
R31	CTS20001202.1300.0849-R27
R32	CTS20001202.1300.0849-R28
R33	CTS20001202.1300.0849-R29
RM1	CTS20001202.1300.0849-R1-1
RM7	CTS20001202.1300.0849-R2-1
RM6	CTS20001202.1300.0849-R3-1
RM9	CTS20001202.1300.0849-R4-1
RM19	CTS20001202.1300.0849-R5-1
RM20	CTS20001202.1300.0849-R3-2
RM10	CTS20001202.1300.0849-R7-1
RM12	CTS20001202.1300.0849-R8-1
RM11	CTS20001202.1300.0849-R9-1
RM21	CTS20001202.1300.0849-R10-1
RM14	CTS20001202.1300.0849-R11-1
RM13	CTS20001202.1300.0849-R12-1
RM22	CTS20001202.1300.0849-R13-1
RM15	CTS20001202.1300.0849-R14-1
RM17	CTS20001202.1300.0849-R15-1
RM16	CTS20001202.1300.0849-R16-1
RM23	CTS20001202.1300.0849-R17-1
RM24	CTS20001202.1300.0849-R18-1
RM25	CTS20001202.1300.0849-R19-1
RM26	CTS20001202.1300.0849-R20-1
RM2	CTS20001202.1300.0849-R21-1
RM27	CTS20001202.1300.0849-R24-1
RM3	CTS20001202.1300.0849-R22-1
RM4	CTS20001202.1300.0849-R23-1
RM8	CTS20001202.1300.0849-R25-1
RM30	CTS20001202.1300.0849-R26-1
RM31	CTS20001202.1300.0849-R27-1
RM32	CTS20001202.1300.0849-R28-1
RM33	CTS20001202.1300.0849-R29-1
V5	CTS20001202.1300.0849-EV1
V6	CTS20001202.1300.0849-EV2
V7	CTS20001202.1300.0849-EV3
V8	CTS20001202.1300.0849-EV4
V9	CTS20001202.1300.0849-EV5
V10	CTS20001202.1300.0849-EV6
V1	CTS20001202.1300.0849-EV7
V2	CTS20001202.1300.0849-EV8
V3	CTS20001202.1300.0849-EV9
V4	CTS20001202.1300.0849-EV10
V12	CTS20001202.1300.0849-EV11
V13	CTS20001202.1300.0849-EV12
VM5	CTS20001202.1300.0849-EV10-1
VM6	CTS20001202.1300.0849-EV2-1
VM7	CTS20001202.1300.0849-EV3-1
VM9	CTS20001202.1300.0849-EV4-1
VM10	CTS20001202.1300.0849-EV5-1
VM11	CTS20001202.1300.0849-EV6-1
VM1	CTS20001202.1300.0849-EV7-1
VM2	CTS20001202.1300.0849-EV8-1
VM3	CTS20001202.1300.0849-EV9-1
VM4	CTS20001202.1300.0849-EV10-2
VM13	CTS20001202.1300.0849-EV11-1
VM14	CTS20001202.1300.0849-EV12-1
VM8	CTS20001202.1300.0849-EV1-1
Q1	CTS20001202.1300.0849-T1
Q2	CTS20001202.1300.0849-T2
Q3	CTS20001202.1300.0849-T3
Q4	CTS20001202.1300.0849-T4
Q5	CTS20001202.1300.0849-T5
Q6	CTS20001202.1300.0849-T6
