CE8	CTV20001026.1530.0802-CE1
CE14	CTV20001026.1530.0802-CE2
CE15	CTV20001026.1530.0802-CE3
CE10	CTV20001026.1530.0802-CE4
CE11	CTV20001026.1530.0802-CE5
CE9	CTV20001026.1530.0802-CE6
CE13	CTV20001026.1530.0802-CE7
CE12	CTV20001026.1530.0802-CE8
CE17	CTV20001026.1530.0802-CE9
CE16	CTV20001026.1530.0802-CE10
CE19	CTV20001026.1530.0802-CE11
CE18	CTV20001026.1530.0802-CE12
CE20	CTV20001026.1530.0802-CE13
CE21	CTV20001026.1530.0802-CE14
CE22	CTV20001026.1530.0802-CE15
CE23	CTV20001026.1530.0802-CE16
CE24	CTV20001026.1530.0802-CE17
CE1	CTV20001026.1530.0802-CE18
CE4	CTV20001026.1530.0802-CE19
CE3	CTV20001026.1530.0802-CE20
CE2	CTV20001026.1530.0802-CE21
CE5	CTV20001026.1530.0802-CE22
CE6	CTV20001026.1530.0802-CE23
CE7	CTV20001026.1530.0802-CE24
E11	CTV20001026.1530.0802-E1
E12	CTV20001026.1530.0802-E2
E13	CTV20001026.1530.0802-E3
E14	CTV20001026.1530.0802-E4
E29	CTV20001026.1530.0802-E5
E30	CTV20001026.1530.0802-E6
E31	CTV20001026.1530.0802-E7
E32	CTV20001026.1530.0802-E8
E33	CTV20001026.1530.0802-E9
E34	CTV20001026.1530.0802-E10
E21	CTV20001026.1530.0802-E11
E22	CTV20001026.1530.0802-E12
E23	CTV20001026.1530.0802-E13
E24	CTV20001026.1530.0802-E14
E25	CTV20001026.1530.0802-E15
E26	CTV20001026.1530.0802-E16
E27	CTV20001026.1530.0802-E17
E1	CTV20001026.1530.0802-E18
E28	CTV20001026.1530.0802-E19
E2	CTV20001026.1530.0802-E20
E4	CTV20001026.1530.0802-E21
E5	CTV20001026.1530.0802-E22
E6	CTV20001026.1530.0802-E23
E7	CTV20001026.1530.0802-E24
E8	CTV20001026.1530.0802-E25
E9	CTV20001026.1530.0802-E26
E10	CTV20001026.1530.0802-E27
EM1	CTV20001026.1530.0802-E18-1
EM22	CTV20001026.1530.0802-E23-2
EM23	CTV20001026.1530.0802-E18-3
EM24	CTV20001026.1530.0802-E20-4
EM27	CTV20001026.1530.0802-E20-5
EM25	CTV20001026.1530.0802-E1-6
EM26	CTV20001026.1530.0802-E22-7
EM28	CTV20001026.1530.0802-E18-8
EM29	CTV20001026.1530.0802-E18-9
EM30	CTV20001026.1530.0802-E23-10
EM31	CTV20001026.1530.0802-E20-11
EM32	CTV20001026.1530.0802-E23-12
EM33	CTV20001026.1530.0802-E25-13
EM34	CTV20001026.1530.0802-E2-14
EM35	CTV20001026.1530.0802-E25-15
EM39	CTV20001026.1530.0802-E3-16
EM42	CTV20001026.1530.0802-E4-17
EM36	CTV20001026.1530.0802-E6-18
EM37	CTV20001026.1530.0802-E7-19
EM40	CTV20001026.1530.0802-E8-20
EM41	CTV20001026.1530.0802-E9-21
EM50	CTV20001026.1530.0802-E10-22
EM44	CTV20001026.1530.0802-E27-23
EM43	CTV20001026.1530.0802-E11-24
EM55	CTV20001026.1530.0802-E27-25
EM45	CTV20001026.1530.0802-E18-26
EM46	CTV20001026.1530.0802-E3-27
EM47	CTV20001026.1530.0802-E23-28
EM48	CTV20001026.1530.0802-E18-29
EM49	CTV20001026.1530.0802-E18-30
EM51	CTV20001026.1530.0802-E25-31
EM52	CTV20001026.1530.0802-E18-32
EM53	CTV20001026.1530.0802-E13-33
EM54	CTV20001026.1530.0802-E12-34
EM57	CTV20001026.1530.0802-E13-35
EM56	CTV20001026.1530.0802-E18-36
EM58	CTV20001026.1530.0802-E13-37
EM59	CTV20001026.1530.0802-E15-38
EM60	CTV20001026.1530.0802-E14-39
EM61	CTV20001026.1530.0802-E16-40
EM62	CTV20001026.1530.0802-E14-41
EM63	CTV20001026.1530.0802-E17-42
EM64	CTV20001026.1530.0802-E19-43
EM2	CTV20001026.1530.0802-E20-44
EM6	CTV20001026.1530.0802-E20-45
EM38	CTV20001026.1530.0802-E5-46
EM3	CTV20001026.1530.0802-E21-47
EM4	CTV20001026.1530.0802-E22-48
EM5	CTV20001026.1530.0802-E23-49
EM7	CTV20001026.1530.0802-E23-50
EM8	CTV20001026.1530.0802-E18-51
EM9	CTV20001026.1530.0802-E24-52
EM10	CTV20001026.1530.0802-E25-53
EM11	CTV20001026.1530.0802-E20-54
EM15	CTV20001026.1530.0802-E20-55
EM12	CTV20001026.1530.0802-E26-56
EM13	CTV20001026.1530.0802-E22-57
EM14	CTV20001026.1530.0802-E23-58
EM16	CTV20001026.1530.0802-E27-59
EM17	CTV20001026.1530.0802-E23-60
EM18	CTV20001026.1530.0802-E18-61
EM19	CTV20001026.1530.0802-E23-62
EM20	CTV20001026.1530.0802-E18-63
EM21	CTV20001026.1530.0802-E18-64
R1	CTV20001026.1530.0802-R1
R2	CTV20001026.1530.0802-R2
R3	CTV20001026.1530.0802-R3
R4	CTV20001026.1530.0802-R4
R5	CTV20001026.1530.0802-R5
R8	CTV20001026.1530.0802-R6
R9	CTV20001026.1530.0802-R7
R10	CTV20001026.1530.0802-R8
R11	CTV20001026.1530.0802-R9
R12	CTV20001026.1530.0802-R10
R13	CTV20001026.1530.0802-R11
R6	CTV20001026.1530.0802-R12
R7	CTV20001026.1530.0802-R13
R19	CTV20001026.1530.0802-R14
R20	CTV20001026.1530.0802-R15
R22	CTV20001026.1530.0802-R16
R15	CTV20001026.1530.0802-R17
R16	CTV20001026.1530.0802-R18
R17	CTV20001026.1530.0802-R19
R18	CTV20001026.1530.0802-R20
R23	CTV20001026.1530.0802-R21
R24	CTV20001026.1530.0802-R22
RM1	CTV20001026.1530.0802-R1-1
RM2	CTV20001026.1530.0802-R2-1
RM3	CTV20001026.1530.0802-R3-1
RM4	CTV20001026.1530.0802-R1-2
RM5	CTV20001026.1530.0802-R5-1
RM8	CTV20001026.1530.0802-R6-1
RM9	CTV20001026.1530.0802-R7-1
RM10	CTV20001026.1530.0802-R8-1
RM11	CTV20001026.1530.0802-R9-1
RM12	CTV20001026.1530.0802-R10-1
RM13	CTV20001026.1530.0802-R11-1
RM6	CTV20001026.1530.0802-R12-1
RM7	CTV20001026.1530.0802-R13-1
RM15	CTV20001026.1530.0802-R17-1
RM19	CTV20001026.1530.0802-R14-1
RM20	CTV20001026.1530.0802-R15-1
RM22	CTV20001026.1530.0802-R16-1
RM16	CTV20001026.1530.0802-R18-1
RM17	CTV20001026.1530.0802-R19-1
RM18	CTV20001026.1530.0802-R20-1
RM23	CTV20001026.1530.0802-R18-2
RM24	CTV20001026.1530.0802-R22-1
Q1	CTV20001026.1530.0802-T1
Q2	CTV20001026.1530.0802-T2
Q4	CTV20001026.1530.0802-T3
Q5	CTV20001026.1530.0802-T4
Q6	CTV20001026.1530.0802-T5
Q7	CTV20001026.1530.0802-T6
Q3	CTV20001026.1530.0802-T7
