CE11	CTS20001015.1300.1065-CE1
CE12	CTS20001015.1300.1065-CE2
CE13	CTS20001015.1300.1065-CE3
CE14	CTS20001015.1300.1065-CE4
CE15	CTS20001015.1300.1065-CE5
CE16	CTS20001015.1300.1065-CE6
CE17	CTS20001015.1300.1065-CE7
CE4	CTS20001015.1300.1065-CE8
CE8	CTS20001015.1300.1065-CE9
CE19	CTS20001015.1300.1065-CE10
CE1	CTS20001015.1300.1065-CE11
CE2	CTS20001015.1300.1065-CE12
CE3	CTS20001015.1300.1065-CE13
CE5	CTS20001015.1300.1065-CE14
CE6	CTS20001015.1300.1065-CE15
CE7	CTS20001015.1300.1065-CE16
CE9	CTS20001015.1300.1065-CE17
CE10	CTS20001015.1300.1065-CE18
E13	CTS20001015.1300.1065-E1
E14	CTS20001015.1300.1065-E2
E15	CTS20001015.1300.1065-E3
E16	CTS20001015.1300.1065-E4
E17	CTS20001015.1300.1065-E5
E18	CTS20001015.1300.1065-E6
E19	CTS20001015.1300.1065-E7
E20	CTS20001015.1300.1065-E8
E21	CTS20001015.1300.1065-E9
E22	CTS20001015.1300.1065-E10
E23	CTS20001015.1300.1065-E11
E25	CTS20001015.1300.1065-E12
E1	CTS20001015.1300.1065-E13
E26	CTS20001015.1300.1065-E14
E28	CTS20001015.1300.1065-E15
E3	CTS20001015.1300.1065-E16
E4	CTS20001015.1300.1065-E17
E5	CTS20001015.1300.1065-E18
E7	CTS20001015.1300.1065-E19
E8	CTS20001015.1300.1065-E20
E10	CTS20001015.1300.1065-E21
E11	CTS20001015.1300.1065-E22
E12	CTS20001015.1300.1065-E23
EM1	CTS20001015.1300.1065-E13-1
EM25	CTS20001015.1300.1065-E13-2
EM22	CTS20001015.1300.1065-E1-3
EM23	CTS20001015.1300.1065-E2-4
EM4	CTS20001015.1300.1065-E12-5
EM27	CTS20001015.1300.1065-E16-6
EM28	CTS20001015.1300.1065-E3-7
EM29	CTS20001015.1300.1065-E13-8
EM30	CTS20001015.1300.1065-E2-9
EM31	CTS20001015.1300.1065-E4-10
EM33	CTS20001015.1300.1065-E16-11
EM34	CTS20001015.1300.1065-E5-12
EM35	CTS20001015.1300.1065-E13-13
EM36	CTS20001015.1300.1065-E6-14
EM37	CTS20001015.1300.1065-E7-15
EM38	CTS20001015.1300.1065-E8-16
EM40	CTS20001015.1300.1065-E16-17
EM39	CTS20001015.1300.1065-E7-18
EM41	CTS20001015.1300.1065-E13-19
EM42	CTS20001015.1300.1065-E9-20
EM45	CTS20001015.1300.1065-E9-21
EM43	CTS20001015.1300.1065-E10-22
EM44	CTS20001015.1300.1065-E11-23
EM46	CTS20001015.1300.1065-E16-24
EM47	CTS20001015.1300.1065-E16-25
EM5	CTS20001015.1300.1065-E13-26
EM15	CTS20001015.1300.1065-E14-27
EM24	CTS20001015.1300.1065-E13-28
EM12	CTS20001015.1300.1065-E20-29
EM26	CTS20001015.1300.1065-E16-30
EM32	CTS20001015.1300.1065-E16-31
EM49	CTS20001015.1300.1065-E15-32
EM2	CTS20001015.1300.1065-E16-33
EM3	CTS20001015.1300.1065-E17-34
EM6	CTS20001015.1300.1065-E18-35
EM7	CTS20001015.1300.1065-E16-36
EM8	CTS20001015.1300.1065-E16-37
EM9	CTS20001015.1300.1065-E13-38
EM10	CTS20001015.1300.1065-E19-39
EM11	CTS20001015.1300.1065-E13-40
EM13	CTS20001015.1300.1065-E20-41
EM14	CTS20001015.1300.1065-E13-42
EM50	CTS20001015.1300.1065-E16-43
EM16	CTS20001015.1300.1065-E18-44
EM17	CTS20001015.1300.1065-E21-45
EM18	CTS20001015.1300.1065-E22-46
EM19	CTS20001015.1300.1065-E23-47
EM20	CTS20001015.1300.1065-E22-48
EM21	CTS20001015.1300.1065-E18-49
R1	CTS20001015.1300.1065-R1
R2	CTS20001015.1300.1065-R2
R3	CTS20001015.1300.1065-R3
R4	CTS20001015.1300.1065-R4
R5	CTS20001015.1300.1065-R5
R7	CTS20001015.1300.1065-R6
R6	CTS20001015.1300.1065-R7
R10	CTS20001015.1300.1065-R8
R8	CTS20001015.1300.1065-R9
R9	CTS20001015.1300.1065-R10
RM1	CTS20001015.1300.1065-R1-1
RM2	CTS20001015.1300.1065-R2-1
RM3	CTS20001015.1300.1065-R3-1
RM4	CTS20001015.1300.1065-R3-2
RM5	CTS20001015.1300.1065-R5-1
RM7	CTS20001015.1300.1065-R6-1
RM6	CTS20001015.1300.1065-R7-1
RM10	CTS20001015.1300.1065-R8-1
RM8	CTS20001015.1300.1065-R9-1
RM9	CTS20001015.1300.1065-R10-1
V2	CTS20001015.1300.1065-EV1
V1	CTS20001015.1300.1065-EV2
VM5	CTS20001015.1300.1065-EV2-1
VM6	CTS20001015.1300.1065-EV2-2
VM7	CTS20001015.1300.1065-EV2-3
VM2	CTS20001015.1300.1065-EV2-4
VM3	CTS20001015.1300.1065-EV2-5
VM4	CTS20001015.1300.1065-EV2-6
VM1	CTS20001015.1300.1065-EV1-1
Q1	CTS20001015.1300.1065-T1
Q2	CTS20001015.1300.1065-T2
Q3	CTS20001015.1300.1065-T3
Q5	CTS20001015.1300.1065-T4
Q6	CTS20001015.1300.1065-T5
Q4	CTS20001015.1300.1065-T6
