CE11	CTS20001213.1300.0503-CE1
CE12	CTS20001213.1300.0503-CE2
CE9	CTS20001213.1300.0503-CE3
CE13	CTS20001213.1300.0503-CE4
CE15	CTS20001213.1300.0503-CE5
CE14	CTS20001213.1300.0503-CE6
CE2	CTS20001213.1300.0503-CE7
CE1	CTS20001213.1300.0503-CE8
CE3	CTS20001213.1300.0503-CE9
CE4	CTS20001213.1300.0503-CE10
CE10	CTS20001213.1300.0503-CE11
CE6	CTS20001213.1300.0503-CE12
CE7	CTS20001213.1300.0503-CE13
CE8	CTS20001213.1300.0503-CE14
E12	CTS20001213.1300.0503-E1
E13	CTS20001213.1300.0503-E2
E14	CTS20001213.1300.0503-E3
E15	CTS20001213.1300.0503-E4
E16	CTS20001213.1300.0503-E5
E19	CTS20001213.1300.0503-E6
E18	CTS20001213.1300.0503-E7
E1	CTS20001213.1300.0503-E8
E2	CTS20001213.1300.0503-E9
E3	CTS20001213.1300.0503-E10
E4	CTS20001213.1300.0503-E11
E5	CTS20001213.1300.0503-E12
E6	CTS20001213.1300.0503-E13
E8	CTS20001213.1300.0503-E14
E9	CTS20001213.1300.0503-E15
E10	CTS20001213.1300.0503-E16
E11	CTS20001213.1300.0503-E17
EM1	CTS20001213.1300.0503-E8-1
EM21	CTS20001213.1300.0503-E16-2
EM18	CTS20001213.1300.0503-E8-3
EM22	CTS20001213.1300.0503-E10-4
EM24	CTS20001213.1300.0503-E10-5
EM25	CTS20001213.1300.0503-E9-6
EM26	CTS20001213.1300.0503-E9-7
EM27	CTS20001213.1300.0503-E12-8
EM28	CTS20001213.1300.0503-E10-9
EM29	CTS20001213.1300.0503-E11-10
EM30	CTS20001213.1300.0503-E11-11
EM31	CTS20001213.1300.0503-E1-12
EM32	CTS20001213.1300.0503-E10-13
EM33	CTS20001213.1300.0503-E1-14
EM35	CTS20001213.1300.0503-E2-15
EM36	CTS20001213.1300.0503-E2-16
EM37	CTS20001213.1300.0503-E15-17
EM23	CTS20001213.1300.0503-E3-18
EM38	CTS20001213.1300.0503-E2-19
EM39	CTS20001213.1300.0503-E4-20
EM40	CTS20001213.1300.0503-E11-21
EM41	CTS20001213.1300.0503-E5-22
EM42	CTS20001213.1300.0503-E9-23
EM43	CTS20001213.1300.0503-E10-24
EM58	CTS20001213.1300.0503-E6-25
EM45	CTS20001213.1300.0503-E9-26
EM46	CTS20001213.1300.0503-E9-27
EM47	CTS20001213.1300.0503-E10-28
EM48	CTS20001213.1300.0503-E10-29
EM49	CTS20001213.1300.0503-E9-30
EM50	CTS20001213.1300.0503-E11-31
EM51	CTS20001213.1300.0503-E7-32
EM52	CTS20001213.1300.0503-E11-33
EM53	CTS20001213.1300.0503-E15-34
EM54	CTS20001213.1300.0503-E10-35
EM55	CTS20001213.1300.0503-E9-36
EM56	CTS20001213.1300.0503-E14-37
EM2	CTS20001213.1300.0503-E9-38
EM3	CTS20001213.1300.0503-E10-39
EM4	CTS20001213.1300.0503-E11-40
EM5	CTS20001213.1300.0503-E10-41
EM6	CTS20001213.1300.0503-E9-42
EM34	CTS20001213.1300.0503-E15-43
EM8	CTS20001213.1300.0503-E8-44
EM9	CTS20001213.1300.0503-E9-45
EM10	CTS20001213.1300.0503-E10-46
EM11	CTS20001213.1300.0503-E13-47
EM12	CTS20001213.1300.0503-E14-48
EM13	CTS20001213.1300.0503-E11-49
EM14	CTS20001213.1300.0503-E11-50
EM15	CTS20001213.1300.0503-E10-51
EM16	CTS20001213.1300.0503-E10-52
EM17	CTS20001213.1300.0503-E15-53
EM19	CTS20001213.1300.0503-E16-54
EM57	CTS20001213.1300.0503-E6-55
EM20	CTS20001213.1300.0503-E17-56
R16	CTS20001213.1300.0503-R1
R1	CTS20001213.1300.0503-R2
R2	CTS20001213.1300.0503-R3
R3	CTS20001213.1300.0503-R4
R4	CTS20001213.1300.0503-R5
R5	CTS20001213.1300.0503-R6
R6	CTS20001213.1300.0503-R7
R7	CTS20001213.1300.0503-R8
R8	CTS20001213.1300.0503-R9
R9	CTS20001213.1300.0503-R10
R10	CTS20001213.1300.0503-R11
R11	CTS20001213.1300.0503-R12
R12	CTS20001213.1300.0503-R13
R13	CTS20001213.1300.0503-R14
R14	CTS20001213.1300.0503-R15
R15	CTS20001213.1300.0503-R16
R17	CTS20001213.1300.0503-R17
R18	CTS20001213.1300.0503-R18
R19	CTS20001213.1300.0503-R19
R22	CTS20001213.1300.0503-R20
R21	CTS20001213.1300.0503-R21
R20	CTS20001213.1300.0503-R22
RM1	CTS20001213.1300.0503-R2-1
RM2	CTS20001213.1300.0503-R3-1
RM3	CTS20001213.1300.0503-R4-1
RM4	CTS20001213.1300.0503-R5-1
RM5	CTS20001213.1300.0503-R3-2
RM6	CTS20001213.1300.0503-R7-1
RM7	CTS20001213.1300.0503-R2-2
RM11	CTS20001213.1300.0503-R9-1
RM8	CTS20001213.1300.0503-R5-2
RM9	CTS20001213.1300.0503-R11-1
RM10	CTS20001213.1300.0503-R12-1
RM12	CTS20001213.1300.0503-R13-1
RM13	CTS20001213.1300.0503-R14-1
RM14	CTS20001213.1300.0503-R3-3
RM15	CTS20001213.1300.0503-R16-1
RM17	CTS20001213.1300.0503-R17-1
RM18	CTS20001213.1300.0503-R18-1
RM19	CTS20001213.1300.0503-R19-1
RM22	CTS20001213.1300.0503-R20-1
RM21	CTS20001213.1300.0503-R21-1
RM20	CTS20001213.1300.0503-R4-2
RM16	CTS20001213.1300.0503-R1-1
V2	CTS20001213.1300.0503-EV1
V1	CTS20001213.1300.0503-EV2
V3	CTS20001213.1300.0503-EV3
VM2	CTS20001213.1300.0503-EV1-1
VM1	CTS20001213.1300.0503-EV2-1
VM3	CTS20001213.1300.0503-EV2-2
VM4	CTS20001213.1300.0503-EV2-3
VM5	CTS20001213.1300.0503-EV2-4
VM6	CTS20001213.1300.0503-EV3-1
Q1	CTS20001213.1300.0503-T1
Q2	CTS20001213.1300.0503-T2
Q3	CTS20001213.1300.0503-T3
Q4	CTS20001213.1300.0503-V1
Q5	CTS20001213.1300.0503-T4
Q6	CTS20001213.1300.0503-T5
QM4	CTS20001213.1300.0503-V1-1
