CE7	CTV20001030.1330.1412-CE1
CE8	CTV20001030.1330.1412-CE2
CE9	CTV20001030.1330.1412-CE3
CE10	CTV20001030.1330.1412-CE4
CE11	CTV20001030.1330.1412-CE5
CE12	CTV20001030.1330.1412-CE6
CE13	CTV20001030.1330.1412-CE7
CE1	CTV20001030.1330.1412-CE8
CE2	CTV20001030.1330.1412-CE9
CE3	CTV20001030.1330.1412-CE10
CE4	CTV20001030.1330.1412-CE11
CE5	CTV20001030.1330.1412-CE12
CE6	CTV20001030.1330.1412-CE13
E11	CTV20001030.1330.1412-E1
E12	CTV20001030.1330.1412-E2
E13	CTV20001030.1330.1412-E3
E14	CTV20001030.1330.1412-E4
E15	CTV20001030.1330.1412-E5
E16	CTV20001030.1330.1412-E6
E17	CTV20001030.1330.1412-E7
E18	CTV20001030.1330.1412-E8
E1	CTV20001030.1330.1412-E9
E2	CTV20001030.1330.1412-E10
E3	CTV20001030.1330.1412-E11
E4	CTV20001030.1330.1412-E12
E5	CTV20001030.1330.1412-E13
E6	CTV20001030.1330.1412-E14
E7	CTV20001030.1330.1412-E15
E8	CTV20001030.1330.1412-E16
E9	CTV20001030.1330.1412-E17
E10	CTV20001030.1330.1412-E18
EM1	CTV20001030.1330.1412-E9-1
EM20	CTV20001030.1330.1412-E1-2
EM21	CTV20001030.1330.1412-E2-3
EM24	CTV20001030.1330.1412-E3-4
EM26	CTV20001030.1330.1412-E11-5
EM25	CTV20001030.1330.1412-E2-6
EM27	CTV20001030.1330.1412-E4-7
EM28	CTV20001030.1330.1412-E5-8
EM29	CTV20001030.1330.1412-E11-9
EM30	CTV20001030.1330.1412-E6-10
EM31	CTV20001030.1330.1412-E7-11
EM32	CTV20001030.1330.1412-E2-12
EM33	CTV20001030.1330.1412-E3-13
EM34	CTV20001030.1330.1412-E8-14
EM4	CTV20001030.1330.1412-E9-15
EM2	CTV20001030.1330.1412-E10-16
EM3	CTV20001030.1330.1412-E11-17
EM5	CTV20001030.1330.1412-E12-18
EM8	CTV20001030.1330.1412-E12-19
EM6	CTV20001030.1330.1412-E13-20
EM7	CTV20001030.1330.1412-E14-21
EM9	CTV20001030.1330.1412-E9-22
EM10	CTV20001030.1330.1412-E15-23
EM11	CTV20001030.1330.1412-E14-24
EM12	CTV20001030.1330.1412-E16-25
EM15	CTV20001030.1330.1412-E16-26
EM13	CTV20001030.1330.1412-E17-27
EM14	CTV20001030.1330.1412-E14-28
EM16	CTV20001030.1330.1412-E18-29
EM17	CTV20001030.1330.1412-E9-30
EM18	CTV20001030.1330.1412-E9-31
EM19	CTV20001030.1330.1412-E12-32
EM22	CTV20001030.1330.1412-E14-33
EM23	CTV20001030.1330.1412-E14-34
R11	CTV20001030.1330.1412-R1
R1	CTV20001030.1330.1412-R2
R3	CTV20001030.1330.1412-R3
R2	CTV20001030.1330.1412-R4
R4	CTV20001030.1330.1412-R5
R5	CTV20001030.1330.1412-R6
R6	CTV20001030.1330.1412-R7
R7	CTV20001030.1330.1412-R8
R8	CTV20001030.1330.1412-R9
R12	CTV20001030.1330.1412-R10
R9	CTV20001030.1330.1412-R11
R10	CTV20001030.1330.1412-R12
RM2	CTV20001030.1330.1412-R2-1
RM3	CTV20001030.1330.1412-R3-1
RM9	CTV20001030.1330.1412-R11-1
RM6	CTV20001030.1330.1412-R5-1
RM4	CTV20001030.1330.1412-R6-1
RM5	CTV20001030.1330.1412-R7-1
RM7	CTV20001030.1330.1412-R8-1
RM8	CTV20001030.1330.1412-R9-1
RM12	CTV20001030.1330.1412-R10-1
RM10	CTV20001030.1330.1412-R12-1
RM1	CTV20001030.1330.1412-R8-2
RM11	CTV20001030.1330.1412-R1-1
V1	CTV20001030.1330.1412-EV1
V3	CTV20001030.1330.1412-EV2
V4	CTV20001030.1330.1412-EV3
V2	CTV20001030.1330.1412-EV4
VM1	CTV20001030.1330.1412-EV1-1
VM4	CTV20001030.1330.1412-EV2-1
VM5	CTV20001030.1330.1412-EV3-1
VM2	CTV20001030.1330.1412-EV1-2
VM3	CTV20001030.1330.1412-EV4-1
Q1	CTV20001030.1330.1412-T1
Q2	CTV20001030.1330.1412-T2
Q4	CTV20001030.1330.1412-T3
Q3	CTV20001030.1330.1412-V1
QM3	CTV20001030.1330.1412-V1-1
