CE8	CTS20001010.1300.0217-CE1
CE9	CTS20001010.1300.0217-CE2
CE10	CTS20001010.1300.0217-CE3
CE11	CTS20001010.1300.0217-CE4
CE12	CTS20001010.1300.0217-CE5
CE13	CTS20001010.1300.0217-CE6
CE1	CTS20001010.1300.0217-CE7
CE2	CTS20001010.1300.0217-CE8
CE3	CTS20001010.1300.0217-CE9
CE4	CTS20001010.1300.0217-CE10
CE5	CTS20001010.1300.0217-CE11
CE6	CTS20001010.1300.0217-CE12
CE7	CTS20001010.1300.0217-CE13
E9	CTS20001010.1300.0217-E1
E11	CTS20001010.1300.0217-E2
E12	CTS20001010.1300.0217-E3
E13	CTS20001010.1300.0217-E4
E14	CTS20001010.1300.0217-E5
E15	CTS20001010.1300.0217-E6
E1	CTS20001010.1300.0217-E7
E2	CTS20001010.1300.0217-E8
E3	CTS20001010.1300.0217-E9
E4	CTS20001010.1300.0217-E10
E5	CTS20001010.1300.0217-E11
E6	CTS20001010.1300.0217-E12
E7	CTS20001010.1300.0217-E13
EM1	CTS20001010.1300.0217-E7-1
EM23	CTS20001010.1300.0217-E1-2
EM19	CTS20001010.1300.0217-E1-3
EM24	CTS20001010.1300.0217-E2-4
EM25	CTS20001010.1300.0217-E8-5
EM26	CTS20001010.1300.0217-E3-6
EM27	CTS20001010.1300.0217-E4-7
EM28	CTS20001010.1300.0217-E12-8
EM29	CTS20001010.1300.0217-E9-9
EM30	CTS20001010.1300.0217-E5-10
EM31	CTS20001010.1300.0217-E6-11
EM2	CTS20001010.1300.0217-E8-12
EM3	CTS20001010.1300.0217-E9-13
EM4	CTS20001010.1300.0217-E9-14
EM5	CTS20001010.1300.0217-E10-15
EM6	CTS20001010.1300.0217-E11-16
EM7	CTS20001010.1300.0217-E9-17
EM9	CTS20001010.1300.0217-E10-18
EM10	CTS20001010.1300.0217-E9-19
EM11	CTS20001010.1300.0217-E12-20
EM8	CTS20001010.1300.0217-E9-21
EM12	CTS20001010.1300.0217-E9-22
EM13	CTS20001010.1300.0217-E9-23
EM14	CTS20001010.1300.0217-E13-24
EM15	CTS20001010.1300.0217-E12-25
EM18	CTS20001010.1300.0217-E9-26
EM16	CTS20001010.1300.0217-E10-27
EM17	CTS20001010.1300.0217-E11-28
EM20	CTS20001010.1300.0217-E8-29
EM21	CTS20001010.1300.0217-E8-30
EM22	CTS20001010.1300.0217-E8-31
R1	CTS20001010.1300.0217-R1
R2	CTS20001010.1300.0217-R2
R3	CTS20001010.1300.0217-R3
R4	CTS20001010.1300.0217-R4
R6	CTS20001010.1300.0217-R5
R5	CTS20001010.1300.0217-R6
RM1	CTS20001010.1300.0217-R1-1
RM2	CTS20001010.1300.0217-R2-1
RM3	CTS20001010.1300.0217-R1-2
RM4	CTS20001010.1300.0217-R4-1
RM6	CTS20001010.1300.0217-R2-2
RM5	CTS20001010.1300.0217-R6-1
V1	CTS20001010.1300.0217-EV1
V2	CTS20001010.1300.0217-EV2
VM1	CTS20001010.1300.0217-EV2-1
VM2	CTS20001010.1300.0217-EV1-1
Q1	CTS20001010.1300.0217-T1
Q3	CTS20001010.1300.0217-T2
Q2	CTS20001010.1300.0217-T3
