CE11	CNR20001218.1700.1337-CE1
CE12	CNR20001218.1700.1337-CE2
CE13	CNR20001218.1700.1337-CE3
CE14	CNR20001218.1700.1337-CE4
CE16	CNR20001218.1700.1337-CE5
CE15	CNR20001218.1700.1337-CE6
CE17	CNR20001218.1700.1337-CE7
CE18	CNR20001218.1700.1337-CE8
CE20	CNR20001218.1700.1337-CE9
CE19	CNR20001218.1700.1337-CE10
CE21	CNR20001218.1700.1337-CE11
CE22	CNR20001218.1700.1337-CE12
CE23	CNR20001218.1700.1337-CE13
CE24	CNR20001218.1700.1337-CE14
CE25	CNR20001218.1700.1337-CE15
CE28	CNR20001218.1700.1337-CE16
CE27	CNR20001218.1700.1337-CE17
CE26	CNR20001218.1700.1337-CE18
CE29	CNR20001218.1700.1337-CE19
CE31	CNR20001218.1700.1337-CE20
CE30	CNR20001218.1700.1337-CE21
CE32	CNR20001218.1700.1337-CE22
CE33	CNR20001218.1700.1337-CE23
CE34	CNR20001218.1700.1337-CE24
CE35	CNR20001218.1700.1337-CE25
CE1	CNR20001218.1700.1337-CE26
CE37	CNR20001218.1700.1337-CE27
CE38	CNR20001218.1700.1337-CE28
CE39	CNR20001218.1700.1337-CE29
CE40	CNR20001218.1700.1337-CE30
CE41	CNR20001218.1700.1337-CE31
CE42	CNR20001218.1700.1337-CE32
CE46	CNR20001218.1700.1337-CE33
CE45	CNR20001218.1700.1337-CE34
CE47	CNR20001218.1700.1337-CE35
CE43	CNR20001218.1700.1337-CE36
CE2	CNR20001218.1700.1337-CE37
CE44	CNR20001218.1700.1337-CE38
CE3	CNR20001218.1700.1337-CE39
CE4	CNR20001218.1700.1337-CE40
CE5	CNR20001218.1700.1337-CE41
CE6	CNR20001218.1700.1337-CE42
CE8	CNR20001218.1700.1337-CE43
CE7	CNR20001218.1700.1337-CE44
CE9	CNR20001218.1700.1337-CE45
CE10	CNR20001218.1700.1337-CE46
E14	CNR20001218.1700.1337-E1
E15	CNR20001218.1700.1337-E2
E16	CNR20001218.1700.1337-E3
E17	CNR20001218.1700.1337-E4
E18	CNR20001218.1700.1337-E5
E19	CNR20001218.1700.1337-E6
E20	CNR20001218.1700.1337-E7
E21	CNR20001218.1700.1337-E8
E22	CNR20001218.1700.1337-E9
E23	CNR20001218.1700.1337-E10
E25	CNR20001218.1700.1337-E11
E26	CNR20001218.1700.1337-E12
E27	CNR20001218.1700.1337-E13
E28	CNR20001218.1700.1337-E14
E29	CNR20001218.1700.1337-E15
E30	CNR20001218.1700.1337-E16
E31	CNR20001218.1700.1337-E17
E32	CNR20001218.1700.1337-E18
E33	CNR20001218.1700.1337-E19
E34	CNR20001218.1700.1337-E20
E35	CNR20001218.1700.1337-E21
E37	CNR20001218.1700.1337-E22
E1	CNR20001218.1700.1337-E23
E38	CNR20001218.1700.1337-E24
E41	CNR20001218.1700.1337-E25
E42	CNR20001218.1700.1337-E26
E43	CNR20001218.1700.1337-E27
E44	CNR20001218.1700.1337-E28
E45	CNR20001218.1700.1337-E29
E46	CNR20001218.1700.1337-E30
E48	CNR20001218.1700.1337-E31
E49	CNR20001218.1700.1337-E32
E51	CNR20001218.1700.1337-E33
E52	CNR20001218.1700.1337-E34
E53	CNR20001218.1700.1337-E35
E54	CNR20001218.1700.1337-E36
E63	CNR20001218.1700.1337-E37
E57	CNR20001218.1700.1337-E38
E58	CNR20001218.1700.1337-E39
E60	CNR20001218.1700.1337-E40
E64	CNR20001218.1700.1337-E41
E2	CNR20001218.1700.1337-E42
E61	CNR20001218.1700.1337-E43
E62	CNR20001218.1700.1337-E44
E65	CNR20001218.1700.1337-E45
E3	CNR20001218.1700.1337-E46
E4	CNR20001218.1700.1337-E47
E5	CNR20001218.1700.1337-E48
E6	CNR20001218.1700.1337-E49
E7	CNR20001218.1700.1337-E50
E8	CNR20001218.1700.1337-E51
E9	CNR20001218.1700.1337-E52
E10	CNR20001218.1700.1337-E53
E11	CNR20001218.1700.1337-E54
E12	CNR20001218.1700.1337-E55
E13	CNR20001218.1700.1337-E56
EM1	CNR20001218.1700.1337-E23-1
EM18	CNR20001218.1700.1337-E53-2
EM19	CNR20001218.1700.1337-E1-3
EM21	CNR20001218.1700.1337-E2-4
EM20	CNR20001218.1700.1337-E48-5
EM22	CNR20001218.1700.1337-E53-6
EM23	CNR20001218.1700.1337-E3-7
EM24	CNR20001218.1700.1337-E4-8
EM26	CNR20001218.1700.1337-E3-9
EM25	CNR20001218.1700.1337-E5-10
EM27	CNR20001218.1700.1337-E6-11
EM30	CNR20001218.1700.1337-E6-12
EM28	CNR20001218.1700.1337-E7-13
EM29	CNR20001218.1700.1337-E8-14
EM31	CNR20001218.1700.1337-E9-15
EM32	CNR20001218.1700.1337-E10-16
EM33	CNR20001218.1700.1337-E8-17
EM34	CNR20001218.1700.1337-E11-18
EM35	CNR20001218.1700.1337-E5-19
EM36	CNR20001218.1700.1337-E12-20
EM37	CNR20001218.1700.1337-E13-21
EM38	CNR20001218.1700.1337-E14-22
EM39	CNR20001218.1700.1337-E14-23
EM40	CNR20001218.1700.1337-E15-24
EM41	CNR20001218.1700.1337-E14-25
EM42	CNR20001218.1700.1337-E15-26
EM43	CNR20001218.1700.1337-E16-27
EM44	CNR20001218.1700.1337-E17-28
EM45	CNR20001218.1700.1337-E18-29
EM46	CNR20001218.1700.1337-E15-30
EM47	CNR20001218.1700.1337-E14-31
EM48	CNR20001218.1700.1337-E15-32
EM49	CNR20001218.1700.1337-E19-33
EM54	CNR20001218.1700.1337-E19-34
EM50	CNR20001218.1700.1337-E20-35
EM98	CNR20001218.1700.1337-E43-36
EM109	CNR20001218.1700.1337-E15-37
EM52	CNR20001218.1700.1337-E22-38
EM55	CNR20001218.1700.1337-E24-39
EM57	CNR20001218.1700.1337-E19-40
EM58	CNR20001218.1700.1337-E24-41
EM59	CNR20001218.1700.1337-E24-42
EM60	CNR20001218.1700.1337-E24-43
EM61	CNR20001218.1700.1337-E19-44
EM62	CNR20001218.1700.1337-E19-45
EM63	CNR20001218.1700.1337-E22-46
EM64	CNR20001218.1700.1337-E24-47
EM65	CNR20001218.1700.1337-E25-48
EM66	CNR20001218.1700.1337-E26-49
EM67	CNR20001218.1700.1337-E27-50
EM68	CNR20001218.1700.1337-E28-51
EM69	CNR20001218.1700.1337-E48-52
EM70	CNR20001218.1700.1337-E29-53
EM71	CNR20001218.1700.1337-E30-54
EM72	CNR20001218.1700.1337-E26-55
EM73	CNR20001218.1700.1337-E26-56
EM74	CNR20001218.1700.1337-E26-57
EM75	CNR20001218.1700.1337-E28-58
EM77	CNR20001218.1700.1337-E28-59
EM78	CNR20001218.1700.1337-E26-60
EM79	CNR20001218.1700.1337-E31-61
EM80	CNR20001218.1700.1337-E32-62
EM100	CNR20001218.1700.1337-E44-63
EM81	CNR20001218.1700.1337-E15-64
EM82	CNR20001218.1700.1337-E48-65
EM83	CNR20001218.1700.1337-E33-66
EM85	CNR20001218.1700.1337-E34-67
EM86	CNR20001218.1700.1337-E48-68
EM87	CNR20001218.1700.1337-E35-69
EM88	CNR20001218.1700.1337-E36-70
EM91	CNR20001218.1700.1337-E33-71
EM92	CNR20001218.1700.1337-E34-72
EM93	CNR20001218.1700.1337-E48-73
EM90	CNR20001218.1700.1337-E15-74
EM89	CNR20001218.1700.1337-E48-75
EM96	CNR20001218.1700.1337-E34-76
EM2	CNR20001218.1700.1337-E42-77
EM97	CNR20001218.1700.1337-E48-78
EM16	CNR20001218.1700.1337-E37-79
EM53	CNR20001218.1700.1337-E21-80
EM101	CNR20001218.1700.1337-E34-81
EM102	CNR20001218.1700.1337-E48-82
EM103	CNR20001218.1700.1337-E38-83
EM104	CNR20001218.1700.1337-E39-84
EM105	CNR20001218.1700.1337-E48-85
EM51	CNR20001218.1700.1337-E41-86
EM106	CNR20001218.1700.1337-E39-87
EM107	CNR20001218.1700.1337-E40-88
EM95	CNR20001218.1700.1337-E43-89
EM56	CNR20001218.1700.1337-E45-90
EM94	CNR20001218.1700.1337-E36-91
EM99	CNR20001218.1700.1337-E44-92
EM3	CNR20001218.1700.1337-E46-93
EM6	CNR20001218.1700.1337-E46-94
EM4	CNR20001218.1700.1337-E47-95
EM5	CNR20001218.1700.1337-E48-96
EM7	CNR20001218.1700.1337-E49-97
EM8	CNR20001218.1700.1337-E50-98
EM11	CNR20001218.1700.1337-E51-99
EM9	CNR20001218.1700.1337-E52-100
EM10	CNR20001218.1700.1337-E46-101
EM12	CNR20001218.1700.1337-E53-102
EM13	CNR20001218.1700.1337-E54-103
EM15	CNR20001218.1700.1337-E53-104
EM14	CNR20001218.1700.1337-E55-105
EM108	CNR20001218.1700.1337-E21-106
EM17	CNR20001218.1700.1337-E56-107
R29	CNR20001218.1700.1337-R1
R1	CNR20001218.1700.1337-R2
R30	CNR20001218.1700.1337-R3
R2	CNR20001218.1700.1337-R4
R3	CNR20001218.1700.1337-R5
R4	CNR20001218.1700.1337-R6
R5	CNR20001218.1700.1337-R7
R31	CNR20001218.1700.1337-R8
R6	CNR20001218.1700.1337-R9
R9	CNR20001218.1700.1337-R10
R7	CNR20001218.1700.1337-R11
R8	CNR20001218.1700.1337-R12
R10	CNR20001218.1700.1337-R13
R13	CNR20001218.1700.1337-R14
R15	CNR20001218.1700.1337-R15
R16	CNR20001218.1700.1337-R16
R18	CNR20001218.1700.1337-R17
R19	CNR20001218.1700.1337-R18
R20	CNR20001218.1700.1337-R19
R22	CNR20001218.1700.1337-R20
R23	CNR20001218.1700.1337-R21
R21	CNR20001218.1700.1337-R22
R24	CNR20001218.1700.1337-R23
R25	CNR20001218.1700.1337-R24
R26	CNR20001218.1700.1337-R25
