CE11	CTV20001031.1330.0894-CE1
CE14	CTV20001031.1330.0894-CE2
CE15	CTV20001031.1330.0894-CE3
CE16	CTV20001031.1330.0894-CE4
CE17	CTV20001031.1330.0894-CE5
CE18	CTV20001031.1330.0894-CE6
CE19	CTV20001031.1330.0894-CE7
CE20	CTV20001031.1330.0894-CE8
CE21	CTV20001031.1330.0894-CE9
CE22	CTV20001031.1330.0894-CE10
CE24	CTV20001031.1330.0894-CE11
CE25	CTV20001031.1330.0894-CE12
CE26	CTV20001031.1330.0894-CE13
CE28	CTV20001031.1330.0894-CE14
CE29	CTV20001031.1330.0894-CE15
CE30	CTV20001031.1330.0894-CE16
CE31	CTV20001031.1330.0894-CE17
CE32	CTV20001031.1330.0894-CE18
CE33	CTV20001031.1330.0894-CE19
CE2	CTV20001031.1330.0894-CE20
CE27	CTV20001031.1330.0894-CE21
CE23	CTV20001031.1330.0894-CE22
CE3	CTV20001031.1330.0894-CE23
CE1	CTV20001031.1330.0894-CE24
CE4	CTV20001031.1330.0894-CE25
CE6	CTV20001031.1330.0894-CE26
CE7	CTV20001031.1330.0894-CE27
CE10	CTV20001031.1330.0894-CE28
CE9	CTV20001031.1330.0894-CE29
CE13	CTV20001031.1330.0894-CE30
CE12	CTV20001031.1330.0894-CE31
E14	CTV20001031.1330.0894-E1
E15	CTV20001031.1330.0894-E2
E16	CTV20001031.1330.0894-E3
E17	CTV20001031.1330.0894-E4
E18	CTV20001031.1330.0894-E5
E19	CTV20001031.1330.0894-E6
E20	CTV20001031.1330.0894-E7
E21	CTV20001031.1330.0894-E8
E22	CTV20001031.1330.0894-E9
E23	CTV20001031.1330.0894-E10
E24	CTV20001031.1330.0894-E11
E25	CTV20001031.1330.0894-E12
E27	CTV20001031.1330.0894-E13
E28	CTV20001031.1330.0894-E14
E29	CTV20001031.1330.0894-E15
E31	CTV20001031.1330.0894-E16
E1	CTV20001031.1330.0894-E17
E32	CTV20001031.1330.0894-E18
E33	CTV20001031.1330.0894-E19
E44	CTV20001031.1330.0894-E20
E45	CTV20001031.1330.0894-E21
E2	CTV20001031.1330.0894-E22
E35	CTV20001031.1330.0894-E23
E5	CTV20001031.1330.0894-E24
E6	CTV20001031.1330.0894-E25
E7	CTV20001031.1330.0894-E26
E8	CTV20001031.1330.0894-E27
E9	CTV20001031.1330.0894-E28
E11	CTV20001031.1330.0894-E29
E12	CTV20001031.1330.0894-E30
E13	CTV20001031.1330.0894-E31
EM1	CTV20001031.1330.0894-E17-1
EM19	CTV20001031.1330.0894-E1-2
EM20	CTV20001031.1330.0894-E2-3
EM21	CTV20001031.1330.0894-E3-4
EM22	CTV20001031.1330.0894-E4-5
EM23	CTV20001031.1330.0894-E5-6
EM24	CTV20001031.1330.0894-E6-7
EM25	CTV20001031.1330.0894-E7-8
EM26	CTV20001031.1330.0894-E8-9
EM27	CTV20001031.1330.0894-E9-10
EM28	CTV20001031.1330.0894-E25-11
EM29	CTV20001031.1330.0894-E25-12
EM30	CTV20001031.1330.0894-E25-13
EM31	CTV20001031.1330.0894-E25-14
EM33	CTV20001031.1330.0894-E10-15
EM34	CTV20001031.1330.0894-E11-16
EM35	CTV20001031.1330.0894-E25-17
EM36	CTV20001031.1330.0894-E25-18
EM37	CTV20001031.1330.0894-E25-19
EM38	CTV20001031.1330.0894-E11-20
EM39	CTV20001031.1330.0894-E12-21
EM40	CTV20001031.1330.0894-E12-22
EM41	CTV20001031.1330.0894-E12-23
EM42	CTV20001031.1330.0894-E12-24
EM43	CTV20001031.1330.0894-E17-25
EM47	CTV20001031.1330.0894-E10-26
EM48	CTV20001031.1330.0894-E26-27
EM49	CTV20001031.1330.0894-E17-28
EM50	CTV20001031.1330.0894-E25-29
EM52	CTV20001031.1330.0894-E17-30
EM55	CTV20001031.1330.0894-E25-31
EM57	CTV20001031.1330.0894-E13-32
EM58	CTV20001031.1330.0894-E14-33
EM59	CTV20001031.1330.0894-E15-34
EM60	CTV20001031.1330.0894-E17-35
EM61	CTV20001031.1330.0894-E25-36
EM62	CTV20001031.1330.0894-E16-37
EM63	CTV20001031.1330.0894-E17-38
EM65	CTV20001031.1330.0894-E18-39
EM66	CTV20001031.1330.0894-E19-40
EM67	CTV20001031.1330.0894-E31-41
EM45	CTV20001031.1330.0894-E25-42
EM15	CTV20001031.1330.0894-E25-43
EM44	CTV20001031.1330.0894-E10-44
EM51	CTV20001031.1330.0894-E10-45
EM56	CTV20001031.1330.0894-E10-46
EM46	CTV20001031.1330.0894-E20-47
EM2	CTV20001031.1330.0894-E22-48
EM32	CTV20001031.1330.0894-E21-49
EM3	CTV20001031.1330.0894-E23-50
EM4	CTV20001031.1330.0894-E24-51
EM5	CTV20001031.1330.0894-E25-52
EM7	CTV20001031.1330.0894-E26-53
EM8	CTV20001031.1330.0894-E17-54
EM9	CTV20001031.1330.0894-E17-55
EM11	CTV20001031.1330.0894-E27-56
EM12	CTV20001031.1330.0894-E28-57
EM13	CTV20001031.1330.0894-E17-58
EM14	CTV20001031.1330.0894-E25-59
