CE4	CTS20001008.1300.1160-CE1
CE3	CTS20001008.1300.1160-CE2
CE2	CTS20001008.1300.1160-CE3
CE1	CTS20001008.1300.1160-CE4
CE6	CTS20001008.1300.1160-CE5
CE5	CTS20001008.1300.1160-CE6
CE7	CTS20001008.1300.1160-CE7
CE8	CTS20001008.1300.1160-CE8
CE9	CTS20001008.1300.1160-CE9
CE10	CTS20001008.1300.1160-CE10
CE11	CTS20001008.1300.1160-CE11
CE12	CTS20001008.1300.1160-CE12
E13	CTS20001008.1300.1160-E1
E14	CTS20001008.1300.1160-E2
E2	CTS20001008.1300.1160-E3
E4	CTS20001008.1300.1160-E4
E5	CTS20001008.1300.1160-E5
E6	CTS20001008.1300.1160-E6
E7	CTS20001008.1300.1160-E7
E8	CTS20001008.1300.1160-E8
E9	CTS20001008.1300.1160-E9
E10	CTS20001008.1300.1160-E10
E11	CTS20001008.1300.1160-E11
E12	CTS20001008.1300.1160-E12
EM1	CTS20001008.1300.1160-E4-1
EM4	CTS20001008.1300.1160-E1-2
EM5	CTS20001008.1300.1160-E2-3
EM2	CTS20001008.1300.1160-E3-4
EM3	CTS20001008.1300.1160-E3-5
EM6	CTS20001008.1300.1160-E3-6
EM7	CTS20001008.1300.1160-E4-7
EM8	CTS20001008.1300.1160-E5-8
EM9	CTS20001008.1300.1160-E6-9
EM10	CTS20001008.1300.1160-E7-10
EM11	CTS20001008.1300.1160-E8-11
EM12	CTS20001008.1300.1160-E9-12
EM13	CTS20001008.1300.1160-E10-13
EM14	CTS20001008.1300.1160-E11-14
EM15	CTS20001008.1300.1160-E12-15
R1	CTS20001008.1300.1160-R1
R2	CTS20001008.1300.1160-R2
R3	CTS20001008.1300.1160-R3
R7	CTS20001008.1300.1160-R4
R4	CTS20001008.1300.1160-R5
R5	CTS20001008.1300.1160-R6
R6	CTS20001008.1300.1160-R7
RM1	CTS20001008.1300.1160-R1-1
RM2	CTS20001008.1300.1160-R2-1
RM3	CTS20001008.1300.1160-R3-1
RM7	CTS20001008.1300.1160-R4-1
RM4	CTS20001008.1300.1160-R5-1
RM5	CTS20001008.1300.1160-R6-1
RM6	CTS20001008.1300.1160-R1-2
V1	CTS20001008.1300.1160-EV1
VM1	CTS20001008.1300.1160-EV1-1
Q3	CTS20001008.1300.1160-T1
Q4	CTS20001008.1300.1160-T2
Q5	CTS20001008.1300.1160-T3
Q6	CTS20001008.1300.1160-T4
Q1	CTS20001008.1300.1160-T5
Q2	CTS20001008.1300.1160-T6
