CE12	CBS20001118.1000.0154-CE1
CE13	CBS20001118.1000.0154-CE2
CE14	CBS20001118.1000.0154-CE3
CE15	CBS20001118.1000.0154-CE4
CE1	CBS20001118.1000.0154-CE5
CE2	CBS20001118.1000.0154-CE6
CE16	CBS20001118.1000.0154-CE7
CE17	CBS20001118.1000.0154-CE8
CE19	CBS20001118.1000.0154-CE9
CE18	CBS20001118.1000.0154-CE10
CE20	CBS20001118.1000.0154-CE11
CE23	CBS20001118.1000.0154-CE12
CE22	CBS20001118.1000.0154-CE13
CE21	CBS20001118.1000.0154-CE14
CE3	CBS20001118.1000.0154-CE15
CE4	CBS20001118.1000.0154-CE16
CE5	CBS20001118.1000.0154-CE17
CE6	CBS20001118.1000.0154-CE18
CE7	CBS20001118.1000.0154-CE19
CE8	CBS20001118.1000.0154-CE20
CE9	CBS20001118.1000.0154-CE21
CE10	CBS20001118.1000.0154-CE22
CE11	CBS20001118.1000.0154-CE23
E14	CBS20001118.1000.0154-E1
E15	CBS20001118.1000.0154-E2
E16	CBS20001118.1000.0154-E3
E17	CBS20001118.1000.0154-E4
E18	CBS20001118.1000.0154-E5
E37	CBS20001118.1000.0154-E6
E21	CBS20001118.1000.0154-E7
E23	CBS20001118.1000.0154-E8
E24	CBS20001118.1000.0154-E9
E25	CBS20001118.1000.0154-E10
E26	CBS20001118.1000.0154-E11
E27	CBS20001118.1000.0154-E12
E28	CBS20001118.1000.0154-E13
E29	CBS20001118.1000.0154-E14
E30	CBS20001118.1000.0154-E15
E31	CBS20001118.1000.0154-E16
E32	CBS20001118.1000.0154-E17
E33	CBS20001118.1000.0154-E18
E34	CBS20001118.1000.0154-E19
E35	CBS20001118.1000.0154-E20
E39	CBS20001118.1000.0154-E21
E2	CBS20001118.1000.0154-E22
E3	CBS20001118.1000.0154-E23
E4	CBS20001118.1000.0154-E24
E6	CBS20001118.1000.0154-E25
E7	CBS20001118.1000.0154-E26
E8	CBS20001118.1000.0154-E27
E9	CBS20001118.1000.0154-E28
E10	CBS20001118.1000.0154-E29
E11	CBS20001118.1000.0154-E30
E12	CBS20001118.1000.0154-E31
E13	CBS20001118.1000.0154-E32
EM19	CBS20001118.1000.0154-E2-1
EM22	CBS20001118.1000.0154-E1-2
EM20	CBS20001118.1000.0154-E3-3
EM23	CBS20001118.1000.0154-E4-4
EM24	CBS20001118.1000.0154-E30-5
EM25	CBS20001118.1000.0154-E5-6
EM1	CBS20001118.1000.0154-E6-7
EM26	CBS20001118.1000.0154-E7-8
EM27	CBS20001118.1000.0154-E8-9
EM28	CBS20001118.1000.0154-E9-10
EM29	CBS20001118.1000.0154-E25-11
EM30	CBS20001118.1000.0154-E25-12
EM31	CBS20001118.1000.0154-E30-13
EM32	CBS20001118.1000.0154-E28-14
