CE11	CTV20001129.1330.1511-CE1
CE12	CTV20001129.1330.1511-CE2
CE13	CTV20001129.1330.1511-CE3
CE14	CTV20001129.1330.1511-CE4
CE15	CTV20001129.1330.1511-CE5
CE16	CTV20001129.1330.1511-CE6
CE17	CTV20001129.1330.1511-CE7
CE9	CTV20001129.1330.1511-CE8
CE2	CTV20001129.1330.1511-CE9
CE1	CTV20001129.1330.1511-CE10
CE3	CTV20001129.1330.1511-CE11
CE4	CTV20001129.1330.1511-CE12
CE5	CTV20001129.1330.1511-CE13
CE6	CTV20001129.1330.1511-CE14
CE7	CTV20001129.1330.1511-CE15
CE8	CTV20001129.1330.1511-CE16
CE10	CTV20001129.1330.1511-CE17
E14	CTV20001129.1330.1511-E1
E15	CTV20001129.1330.1511-E2
E17	CTV20001129.1330.1511-E3
E18	CTV20001129.1330.1511-E4
E19	CTV20001129.1330.1511-E5
E1	CTV20001129.1330.1511-E6
E22	CTV20001129.1330.1511-E7
E23	CTV20001129.1330.1511-E8
E24	CTV20001129.1330.1511-E9
E2	CTV20001129.1330.1511-E10
E3	CTV20001129.1330.1511-E11
E5	CTV20001129.1330.1511-E12
E6	CTV20001129.1330.1511-E13
E7	CTV20001129.1330.1511-E14
E8	CTV20001129.1330.1511-E15
E9	CTV20001129.1330.1511-E16
E10	CTV20001129.1330.1511-E17
E11	CTV20001129.1330.1511-E18
E12	CTV20001129.1330.1511-E19
E13	CTV20001129.1330.1511-E20
EM1	CTV20001129.1330.1511-E6-1
EM18	CTV20001129.1330.1511-E20-2
EM16	CTV20001129.1330.1511-E1-3
EM19	CTV20001129.1330.1511-E2-4
EM20	CTV20001129.1330.1511-E12-5
EM21	CTV20001129.1330.1511-E13-6
EM22	CTV20001129.1330.1511-E14-7
EM23	CTV20001129.1330.1511-E3-8
EM24	CTV20001129.1330.1511-E4-9
EM25	CTV20001129.1330.1511-E4-10
EM26	CTV20001129.1330.1511-E20-11
EM27	CTV20001129.1330.1511-E6-12
EM28	CTV20001129.1330.1511-E11-13
EM29	CTV20001129.1330.1511-E20-14
EM30	CTV20001129.1330.1511-E5-15
EM31	CTV20001129.1330.1511-E10-16
EM33	CTV20001129.1330.1511-E6-17
EM35	CTV20001129.1330.1511-E2-18
EM36	CTV20001129.1330.1511-E12-19
EM37	CTV20001129.1330.1511-E13-20
EM38	CTV20001129.1330.1511-E14-21
EM7	CTV20001129.1330.1511-E14-22
EM5	CTV20001129.1330.1511-E13-23
EM39	CTV20001129.1330.1511-E11-24
EM32	CTV20001129.1330.1511-E11-25
EM40	CTV20001129.1330.1511-E7-26
EM41	CTV20001129.1330.1511-E8-27
EM13	CTV20001129.1330.1511-E9-28
EM42	CTV20001129.1330.1511-E9-29
EM2	CTV20001129.1330.1511-E10-30
EM3	CTV20001129.1330.1511-E11-31
EM34	CTV20001129.1330.1511-E11-32
EM6	CTV20001129.1330.1511-E12-33
EM4	CTV20001129.1330.1511-E10-34
EM8	CTV20001129.1330.1511-E15-35
EM14	CTV20001129.1330.1511-E15-36
EM9	CTV20001129.1330.1511-E16-37
EM11	CTV20001129.1330.1511-E17-38
EM10	CTV20001129.1330.1511-E6-39
EM12	CTV20001129.1330.1511-E18-40
EM15	CTV20001129.1330.1511-E19-41
EM17	CTV20001129.1330.1511-E20-42
R10	CTV20001129.1330.1511-R1
R1	CTV20001129.1330.1511-R2
R2	CTV20001129.1330.1511-R3
R3	CTV20001129.1330.1511-R4
R4	CTV20001129.1330.1511-R5
R5	CTV20001129.1330.1511-R6
R8	CTV20001129.1330.1511-R7
R9	CTV20001129.1330.1511-R8
R11	CTV20001129.1330.1511-R9
R12	CTV20001129.1330.1511-R10
R6	CTV20001129.1330.1511-R11
R7	CTV20001129.1330.1511-R12
R13	CTV20001129.1330.1511-R13
R14	CTV20001129.1330.1511-R14
RM10	CTV20001129.1330.1511-R1-1
RM1	CTV20001129.1330.1511-R2-1
RM2	CTV20001129.1330.1511-R3-1
RM3	CTV20001129.1330.1511-R4-1
RM4	CTV20001129.1330.1511-R5-1
RM5	CTV20001129.1330.1511-R6-1
RM9	CTV20001129.1330.1511-R7-1
RM8	CTV20001129.1330.1511-R8-1
RM12	CTV20001129.1330.1511-R7-2
RM11	CTV20001129.1330.1511-R8-2
RM6	CTV20001129.1330.1511-R11-1
RM7	CTV20001129.1330.1511-R12-1
RM13	CTV20001129.1330.1511-R13-1
RM14	CTV20001129.1330.1511-R14-1
Q1	CTV20001129.1330.1511-T1
Q2	CTV20001129.1330.1511-T2
Q3	CTV20001129.1330.1511-T3
Q4	CTV20001129.1330.1511-T4
Q7	CTV20001129.1330.1511-T5
Q9	CTV20001129.1330.1511-T6
Q11	CTV20001129.1330.1511-T7
Q12	CTV20001129.1330.1511-T8
Q13	CTV20001129.1330.1511-T9
Q14	CTV20001129.1330.1511-T10
Q5	CTV20001129.1330.1511-T11
Q6	CTV20001129.1330.1511-T12
Q8	CTV20001129.1330.1511-T13
Q10	CTV20001129.1330.1511-V1
QM10	CTV20001129.1330.1511-V1-1
