CE12	CBS20001030.1000.0617-CE1
CE11	CBS20001030.1000.0617-CE2
CE13	CBS20001030.1000.0617-CE3
CE14	CBS20001030.1000.0617-CE4
CE15	CBS20001030.1000.0617-CE5
CE16	CBS20001030.1000.0617-CE6
CE17	CBS20001030.1000.0617-CE7
CE18	CBS20001030.1000.0617-CE8
CE19	CBS20001030.1000.0617-CE9
CE23	CBS20001030.1000.0617-CE10
CE21	CBS20001030.1000.0617-CE11
CE22	CBS20001030.1000.0617-CE12
CE24	CBS20001030.1000.0617-CE13
CE25	CBS20001030.1000.0617-CE14
CE2	CBS20001030.1000.0617-CE15
CE1	CBS20001030.1000.0617-CE16
CE6	CBS20001030.1000.0617-CE17
CE5	CBS20001030.1000.0617-CE18
CE4	CBS20001030.1000.0617-CE19
CE9	CBS20001030.1000.0617-CE20
CE8	CBS20001030.1000.0617-CE21
CE3	CBS20001030.1000.0617-CE22
CE20	CBS20001030.1000.0617-CE23
CE10	CBS20001030.1000.0617-CE24
CE7	CBS20001030.1000.0617-CE25
E14	CBS20001030.1000.0617-E1
E15	CBS20001030.1000.0617-E2
E16	CBS20001030.1000.0617-E3
E17	CBS20001030.1000.0617-E4
E18	CBS20001030.1000.0617-E5
E19	CBS20001030.1000.0617-E6
E20	CBS20001030.1000.0617-E7
E21	CBS20001030.1000.0617-E8
E22	CBS20001030.1000.0617-E9
E23	CBS20001030.1000.0617-E10
E24	CBS20001030.1000.0617-E11
E31	CBS20001030.1000.0617-E12
E25	CBS20001030.1000.0617-E13
E26	CBS20001030.1000.0617-E14
E27	CBS20001030.1000.0617-E15
E28	CBS20001030.1000.0617-E16
E1	CBS20001030.1000.0617-E17
E2	CBS20001030.1000.0617-E18
E3	CBS20001030.1000.0617-E19
E4	CBS20001030.1000.0617-E20
E5	CBS20001030.1000.0617-E21
E6	CBS20001030.1000.0617-E22
E9	CBS20001030.1000.0617-E23
E29	CBS20001030.1000.0617-E24
E30	CBS20001030.1000.0617-E25
E12	CBS20001030.1000.0617-E26
E13	CBS20001030.1000.0617-E27
EM1	CBS20001030.1000.0617-E17-1
EM16	CBS20001030.1000.0617-E27-2
EM39	CBS20001030.1000.0617-E12-3
EM17	CBS20001030.1000.0617-E1-4
EM19	CBS20001030.1000.0617-E26-5
EM15	CBS20001030.1000.0617-E2-6
EM12	CBS20001030.1000.0617-E3-7
EM20	CBS20001030.1000.0617-E3-8
EM13	CBS20001030.1000.0617-E4-9
EM21	CBS20001030.1000.0617-E20-10
EM22	CBS20001030.1000.0617-E3-11
EM23	CBS20001030.1000.0617-E5-12
EM25	CBS20001030.1000.0617-E27-13
EM24	CBS20001030.1000.0617-E6-14
EM26	CBS20001030.1000.0617-E7-15
EM27	CBS20001030.1000.0617-E8-16
EM28	CBS20001030.1000.0617-E9-17
EM29	CBS20001030.1000.0617-E10-18
EM30	CBS20001030.1000.0617-E11-19
EM32	CBS20001030.1000.0617-E22-20
EM33	CBS20001030.1000.0617-E19-21
EM34	CBS20001030.1000.0617-E20-22
EM35	CBS20001030.1000.0617-E13-23
EM36	CBS20001030.1000.0617-E20-24
EM37	CBS20001030.1000.0617-E14-25
EM38	CBS20001030.1000.0617-E27-26
EM40	CBS20001030.1000.0617-E26-27
EM41	CBS20001030.1000.0617-E15-28
EM42	CBS20001030.1000.0617-E16-29
EM43	CBS20001030.1000.0617-E19-30
EM2	CBS20001030.1000.0617-E18-31
EM5	CBS20001030.1000.0617-E19-32
EM6	CBS20001030.1000.0617-E20-33
EM3	CBS20001030.1000.0617-E21-34
EM4	CBS20001030.1000.0617-E24-35
EM8	CBS20001030.1000.0617-E23-36
EM9	CBS20001030.1000.0617-E23-37
EM10	CBS20001030.1000.0617-E20-38
EM31	CBS20001030.1000.0617-E25-39
EM11	CBS20001030.1000.0617-E22-40
EM14	CBS20001030.1000.0617-E26-41
EM18	CBS20001030.1000.0617-E26-42
EM7	CBS20001030.1000.0617-E27-43
R8	CBS20001030.1000.0617-R1
R1	CBS20001030.1000.0617-R2
R2	CBS20001030.1000.0617-R3
R4	CBS20001030.1000.0617-R4
R3	CBS20001030.1000.0617-R5
R5	CBS20001030.1000.0617-R6
R7	CBS20001030.1000.0617-R7
R6	CBS20001030.1000.0617-R8
R9	CBS20001030.1000.0617-R9
R10	CBS20001030.1000.0617-R10
R12	CBS20001030.1000.0617-R11
RM8	CBS20001030.1000.0617-R1-1
RM1	CBS20001030.1000.0617-R2-1
RM2	CBS20001030.1000.0617-R3-1
RM4	CBS20001030.1000.0617-R4-1
RM3	CBS20001030.1000.0617-R5-1
RM5	CBS20001030.1000.0617-R6-1
RM7	CBS20001030.1000.0617-R7-1
RM6	CBS20001030.1000.0617-R8-1
RM9	CBS20001030.1000.0617-R9-1
RM10	CBS20001030.1000.0617-R4-2
RM12	CBS20001030.1000.0617-R11-1
V1	CBS20001030.1000.0617-EV1
V2	CBS20001030.1000.0617-EV2
V3	CBS20001030.1000.0617-EV3
V4	CBS20001030.1000.0617-EV4
VM1	CBS20001030.1000.0617-EV3-1
VM2	CBS20001030.1000.0617-EV1-1
VM3	CBS20001030.1000.0617-EV2-1
VM4	CBS20001030.1000.0617-EV3-2
VM5	CBS20001030.1000.0617-EV1-2
VM6	CBS20001030.1000.0617-EV2-2
VM7	CBS20001030.1000.0617-EV3-3
VM8	CBS20001030.1000.0617-EV4-1
VM9	CBS20001030.1000.0617-EV3-4
Q2	CBS20001030.1000.0617-T1
Q3	CBS20001030.1000.0617-T2
Q5	CBS20001030.1000.0617-T3
Q6	CBS20001030.1000.0617-T4
Q7	CBS20001030.1000.0617-T5
Q8	CBS20001030.1000.0617-T6
Q4	CBS20001030.1000.0617-V1
Q9	CBS20001030.1000.0617-T7
Q10	CBS20001030.1000.0617-V2
Q1	CBS20001030.1000.0617-T8
QM4	CBS20001030.1000.0617-V1-1
QM10	CBS20001030.1000.0617-V2-1
