CE1	CTV20001210.1430.0951-CE1
CE2	CTV20001210.1430.0951-CE2
CE3	CTV20001210.1430.0951-CE3
CE4	CTV20001210.1430.0951-CE4
CE5	CTV20001210.1430.0951-CE5
CE6	CTV20001210.1430.0951-CE6
CE7	CTV20001210.1430.0951-CE7
CE8	CTV20001210.1430.0951-CE8
E1	CTV20001210.1430.0951-E1
E2	CTV20001210.1430.0951-E2
E4	CTV20001210.1430.0951-E3
E5	CTV20001210.1430.0951-E4
E6	CTV20001210.1430.0951-E5
E8	CTV20001210.1430.0951-E6
E9	CTV20001210.1430.0951-E7
E10	CTV20001210.1430.0951-E8
E11	CTV20001210.1430.0951-E9
EM1	CTV20001210.1430.0951-E1-1
EM2	CTV20001210.1430.0951-E2-2
EM3	CTV20001210.1430.0951-E3-3
EM4	CTV20001210.1430.0951-E4-4
EM5	CTV20001210.1430.0951-E5-5
EM6	CTV20001210.1430.0951-E2-6
EM13	CTV20001210.1430.0951-E3-7
EM7	CTV20001210.1430.0951-E2-8
EM8	CTV20001210.1430.0951-E6-9
EM9	CTV20001210.1430.0951-E7-10
EM10	CTV20001210.1430.0951-E8-11
EM11	CTV20001210.1430.0951-E2-12
EM12	CTV20001210.1430.0951-E9-13
R1	CTV20001210.1430.0951-R1
R2	CTV20001210.1430.0951-R2
RM2	CTV20001210.1430.0951-R2-1
RM1	CTV20001210.1430.0951-R1-1
Q1	CTV20001210.1430.0951-T1
Q2	CTV20001210.1430.0951-T2
Q3	CTV20001210.1430.0951-T3
Q4	CTV20001210.1430.0951-T4
