CE13	CTV20001208.1330.1585-CE1
CE14	CTV20001208.1330.1585-CE2
CE15	CTV20001208.1330.1585-CE3
CE16	CTV20001208.1330.1585-CE4
CE17	CTV20001208.1330.1585-CE5
CE18	CTV20001208.1330.1585-CE6
CE19	CTV20001208.1330.1585-CE7
CE20	CTV20001208.1330.1585-CE8
CE21	CTV20001208.1330.1585-CE9
CE22	CTV20001208.1330.1585-CE10
CE24	CTV20001208.1330.1585-CE11
CE25	CTV20001208.1330.1585-CE12
CE26	CTV20001208.1330.1585-CE13
CE8	CTV20001208.1330.1585-CE14
CE4	CTV20001208.1330.1585-CE15
CE3	CTV20001208.1330.1585-CE16
CE2	CTV20001208.1330.1585-CE17
CE1	CTV20001208.1330.1585-CE18
CE5	CTV20001208.1330.1585-CE19
CE7	CTV20001208.1330.1585-CE20
CE6	CTV20001208.1330.1585-CE21
CE9	CTV20001208.1330.1585-CE22
CE10	CTV20001208.1330.1585-CE23
CE11	CTV20001208.1330.1585-CE24
CE12	CTV20001208.1330.1585-CE25
CE23	CTV20001208.1330.1585-CE26
E13	CTV20001208.1330.1585-E1
E14	CTV20001208.1330.1585-E2
E15	CTV20001208.1330.1585-E3
E16	CTV20001208.1330.1585-E4
E17	CTV20001208.1330.1585-E5
E18	CTV20001208.1330.1585-E6
E19	CTV20001208.1330.1585-E7
E20	CTV20001208.1330.1585-E8
E21	CTV20001208.1330.1585-E9
E22	CTV20001208.1330.1585-E10
E27	CTV20001208.1330.1585-E11
E23	CTV20001208.1330.1585-E12
E24	CTV20001208.1330.1585-E13
E25	CTV20001208.1330.1585-E14
E1	CTV20001208.1330.1585-E15
E2	CTV20001208.1330.1585-E16
E3	CTV20001208.1330.1585-E17
E4	CTV20001208.1330.1585-E18
E5	CTV20001208.1330.1585-E19
E26	CTV20001208.1330.1585-E20
E6	CTV20001208.1330.1585-E21
E7	CTV20001208.1330.1585-E22
E8	CTV20001208.1330.1585-E23
E9	CTV20001208.1330.1585-E24
E10	CTV20001208.1330.1585-E25
E11	CTV20001208.1330.1585-E26
E12	CTV20001208.1330.1585-E27
EM1	CTV20001208.1330.1585-E15-1
EM17	CTV20001208.1330.1585-E15-2
EM34	CTV20001208.1330.1585-E21-3
EM18	CTV20001208.1330.1585-E1-4
EM19	CTV20001208.1330.1585-E2-5
EM20	CTV20001208.1330.1585-E3-6
EM21	CTV20001208.1330.1585-E22-7
EM22	CTV20001208.1330.1585-E23-8
EM23	CTV20001208.1330.1585-E15-9
EM24	CTV20001208.1330.1585-E4-10
EM25	CTV20001208.1330.1585-E22-11
EM27	CTV20001208.1330.1585-E23-12
EM26	CTV20001208.1330.1585-E5-13
EM28	CTV20001208.1330.1585-E6-14
EM29	CTV20001208.1330.1585-E7-15
EM30	CTV20001208.1330.1585-E21-16
EM31	CTV20001208.1330.1585-E8-17
EM32	CTV20001208.1330.1585-E9-18
EM33	CTV20001208.1330.1585-E10-19
EM10	CTV20001208.1330.1585-E11-20
EM35	CTV20001208.1330.1585-E2-21
EM37	CTV20001208.1330.1585-E12-22
EM38	CTV20001208.1330.1585-E13-23
EM39	CTV20001208.1330.1585-E14-24
EM36	CTV20001208.1330.1585-E20-25
EM2	CTV20001208.1330.1585-E16-26
EM6	CTV20001208.1330.1585-E16-27
EM3	CTV20001208.1330.1585-E17-28
EM4	CTV20001208.1330.1585-E18-29
EM5	CTV20001208.1330.1585-E19-30
EM7	CTV20001208.1330.1585-E21-31
EM8	CTV20001208.1330.1585-E22-32
EM9	CTV20001208.1330.1585-E23-33
EM11	CTV20001208.1330.1585-E21-34
EM12	CTV20001208.1330.1585-E24-35
EM13	CTV20001208.1330.1585-E25-36
EM14	CTV20001208.1330.1585-E26-37
EM15	CTV20001208.1330.1585-E23-38
EM16	CTV20001208.1330.1585-E27-39
R1	CTV20001208.1330.1585-R1
R2	CTV20001208.1330.1585-R2
R3	CTV20001208.1330.1585-R3
R4	CTV20001208.1330.1585-R4
R5	CTV20001208.1330.1585-R5
R6	CTV20001208.1330.1585-R6
R7	CTV20001208.1330.1585-R7
R9	CTV20001208.1330.1585-R8
R8	CTV20001208.1330.1585-R9
R10	CTV20001208.1330.1585-R10
R12	CTV20001208.1330.1585-R11
R11	CTV20001208.1330.1585-R12
RM3	CTV20001208.1330.1585-R1-1
RM1	CTV20001208.1330.1585-R2-1
RM2	CTV20001208.1330.1585-R3-1
RM4	CTV20001208.1330.1585-R4-1
RM5	CTV20001208.1330.1585-R5-1
RM6	CTV20001208.1330.1585-R6-1
RM7	CTV20001208.1330.1585-R7-1
RM9	CTV20001208.1330.1585-R4-2
RM8	CTV20001208.1330.1585-R9-1
RM10	CTV20001208.1330.1585-R4-3
RM12	CTV20001208.1330.1585-R11-1
RM11	CTV20001208.1330.1585-R12-1
V1	CTV20001208.1330.1585-EV1
V2	CTV20001208.1330.1585-EV2
V3	CTV20001208.1330.1585-EV3
V4	CTV20001208.1330.1585-EV4
V5	CTV20001208.1330.1585-EV5
VM1	CTV20001208.1330.1585-EV1-1
VM2	CTV20001208.1330.1585-EV1-2
VM3	CTV20001208.1330.1585-EV2-1
VM4	CTV20001208.1330.1585-EV3-1
VM5	CTV20001208.1330.1585-EV4-1
VM6	CTV20001208.1330.1585-EV5-1
Q1	CTV20001208.1330.1585-T1
Q2	CTV20001208.1330.1585-T2
Q3	CTV20001208.1330.1585-T3
