CE12	CBS20001006.1000.0074-CE1
CE13	CBS20001006.1000.0074-CE2
CE14	CBS20001006.1000.0074-CE3
CE15	CBS20001006.1000.0074-CE4
CE16	CBS20001006.1000.0074-CE5
CE17	CBS20001006.1000.0074-CE6
CE18	CBS20001006.1000.0074-CE7
CE19	CBS20001006.1000.0074-CE8
CE20	CBS20001006.1000.0074-CE9
CE21	CBS20001006.1000.0074-CE10
CE22	CBS20001006.1000.0074-CE11
CE23	CBS20001006.1000.0074-CE12
CE24	CBS20001006.1000.0074-CE13
CE25	CBS20001006.1000.0074-CE14
CE27	CBS20001006.1000.0074-CE15
CE28	CBS20001006.1000.0074-CE16
CE3	CBS20001006.1000.0074-CE17
CE29	CBS20001006.1000.0074-CE18
CE30	CBS20001006.1000.0074-CE19
CE11	CBS20001006.1000.0074-CE20
CE1	CBS20001006.1000.0074-CE21
CE2	CBS20001006.1000.0074-CE22
CE26	CBS20001006.1000.0074-CE23
CE4	CBS20001006.1000.0074-CE24
CE5	CBS20001006.1000.0074-CE25
CE6	CBS20001006.1000.0074-CE26
CE7	CBS20001006.1000.0074-CE27
CE8	CBS20001006.1000.0074-CE28
CE9	CBS20001006.1000.0074-CE29
CE10	CBS20001006.1000.0074-CE30
E13	CBS20001006.1000.0074-E1
E15	CBS20001006.1000.0074-E2
E17	CBS20001006.1000.0074-E3
E18	CBS20001006.1000.0074-E4
E19	CBS20001006.1000.0074-E5
E20	CBS20001006.1000.0074-E6
E21	CBS20001006.1000.0074-E7
E22	CBS20001006.1000.0074-E8
E23	CBS20001006.1000.0074-E9
E24	CBS20001006.1000.0074-E10
E26	CBS20001006.1000.0074-E11
E28	CBS20001006.1000.0074-E12
E29	CBS20001006.1000.0074-E13
E30	CBS20001006.1000.0074-E14
E32	CBS20001006.1000.0074-E15
E33	CBS20001006.1000.0074-E16
E34	CBS20001006.1000.0074-E17
E35	CBS20001006.1000.0074-E18
E36	CBS20001006.1000.0074-E19
E37	CBS20001006.1000.0074-E20
E1	CBS20001006.1000.0074-E21
E38	CBS20001006.1000.0074-E22
E39	CBS20001006.1000.0074-E23
E40	CBS20001006.1000.0074-E24
E42	CBS20001006.1000.0074-E25
E44	CBS20001006.1000.0074-E26
E46	CBS20001006.1000.0074-E27
E47	CBS20001006.1000.0074-E28
E50	CBS20001006.1000.0074-E29
E56	CBS20001006.1000.0074-E30
E58	CBS20001006.1000.0074-E31
E59	CBS20001006.1000.0074-E32
E2	CBS20001006.1000.0074-E33
E3	CBS20001006.1000.0074-E34
E4	CBS20001006.1000.0074-E35
E5	CBS20001006.1000.0074-E36
E6	CBS20001006.1000.0074-E37
E7	CBS20001006.1000.0074-E38
E8	CBS20001006.1000.0074-E39
E9	CBS20001006.1000.0074-E40
E10	CBS20001006.1000.0074-E41
E11	CBS20001006.1000.0074-E42
EM1	CBS20001006.1000.0074-E21-1
EM19	CBS20001006.1000.0074-E21-2
EM21	CBS20001006.1000.0074-E21-3
EM20	CBS20001006.1000.0074-E1-4
EM22	CBS20001006.1000.0074-E38-5
EM23	CBS20001006.1000.0074-E21-6
EM24	CBS20001006.1000.0074-E35-7
EM25	CBS20001006.1000.0074-E37-8
EM27	CBS20001006.1000.0074-E2-9
EM28	CBS20001006.1000.0074-E38-10
