CE12	CBS20001103.1000.0823-CE1
CE13	CBS20001103.1000.0823-CE2
CE15	CBS20001103.1000.0823-CE3
CE16	CBS20001103.1000.0823-CE4
CE17	CBS20001103.1000.0823-CE5
CE5	CBS20001103.1000.0823-CE6
CE11	CBS20001103.1000.0823-CE7
CE7	CBS20001103.1000.0823-CE8
CE2	CBS20001103.1000.0823-CE9
CE1	CBS20001103.1000.0823-CE10
CE3	CBS20001103.1000.0823-CE11
CE4	CBS20001103.1000.0823-CE12
CE6	CBS20001103.1000.0823-CE13
CE14	CBS20001103.1000.0823-CE14
CE8	CBS20001103.1000.0823-CE15
CE9	CBS20001103.1000.0823-CE16
CE10	CBS20001103.1000.0823-CE17
E12	CBS20001103.1000.0823-E1
E13	CBS20001103.1000.0823-E2
E14	CBS20001103.1000.0823-E3
E16	CBS20001103.1000.0823-E4
E17	CBS20001103.1000.0823-E5
E18	CBS20001103.1000.0823-E6
E19	CBS20001103.1000.0823-E7
E22	CBS20001103.1000.0823-E8
E23	CBS20001103.1000.0823-E9
E1	CBS20001103.1000.0823-E10
E25	CBS20001103.1000.0823-E11
E26	CBS20001103.1000.0823-E12
E2	CBS20001103.1000.0823-E13
E3	CBS20001103.1000.0823-E14
E4	CBS20001103.1000.0823-E15
E5	CBS20001103.1000.0823-E16
E6	CBS20001103.1000.0823-E17
E7	CBS20001103.1000.0823-E18
E9	CBS20001103.1000.0823-E19
E10	CBS20001103.1000.0823-E20
E11	CBS20001103.1000.0823-E21
EM1	CBS20001103.1000.0823-E10-1
EM21	CBS20001103.1000.0823-E2-2
EM22	CBS20001103.1000.0823-E13-3
EM24	CBS20001103.1000.0823-E1-4
EM25	CBS20001103.1000.0823-E3-5
EM26	CBS20001103.1000.0823-E18-6
EM15	CBS20001103.1000.0823-E18-7
EM27	CBS20001103.1000.0823-E19-8
EM28	CBS20001103.1000.0823-E17-9
EM29	CBS20001103.1000.0823-E4-10
EM30	CBS20001103.1000.0823-E5-11
EM31	CBS20001103.1000.0823-E14-12
EM32	CBS20001103.1000.0823-E6-13
EM33	CBS20001103.1000.0823-E13-14
EM34	CBS20001103.1000.0823-E14-15
EM35	CBS20001103.1000.0823-E21-16
EM36	CBS20001103.1000.0823-E1-17
EM38	CBS20001103.1000.0823-E14-18
EM39	CBS20001103.1000.0823-E7-19
EM5	CBS20001103.1000.0823-E8-20
EM18	CBS20001103.1000.0823-E9-21
EM20	CBS20001103.1000.0823-E8-22
EM37	CBS20001103.1000.0823-E8-23
EM8	CBS20001103.1000.0823-E11-24
EM10	CBS20001103.1000.0823-E12-25
EM2	CBS20001103.1000.0823-E13-26
EM3	CBS20001103.1000.0823-E14-27
EM4	CBS20001103.1000.0823-E15-28
EM6	CBS20001103.1000.0823-E14-29
EM7	CBS20001103.1000.0823-E16-30
EM9	CBS20001103.1000.0823-E13-31
EM11	CBS20001103.1000.0823-E18-32
EM12	CBS20001103.1000.0823-E19-33
EM13	CBS20001103.1000.0823-E13-34
EM14	CBS20001103.1000.0823-E20-35
EM16	CBS20001103.1000.0823-E10-36
EM17	CBS20001103.1000.0823-E21-37
EM19	CBS20001103.1000.0823-E14-38
EM23	CBS20001103.1000.0823-E1-39
R1	CBS20001103.1000.0823-R1
R2	CBS20001103.1000.0823-R2
R3	CBS20001103.1000.0823-R3
R4	CBS20001103.1000.0823-R4
R5	CBS20001103.1000.0823-R5
R6	CBS20001103.1000.0823-R6
R7	CBS20001103.1000.0823-R7
R9	CBS20001103.1000.0823-R8
R8	CBS20001103.1000.0823-R9
R11	CBS20001103.1000.0823-R10
RM1	CBS20001103.1000.0823-R1-1
RM2	CBS20001103.1000.0823-R2-1
RM3	CBS20001103.1000.0823-R3-1
RM4	CBS20001103.1000.0823-R4-1
RM5	CBS20001103.1000.0823-R5-1
RM6	CBS20001103.1000.0823-R6-1
RM7	CBS20001103.1000.0823-R7-1
RM9	CBS20001103.1000.0823-R8-1
RM8	CBS20001103.1000.0823-R9-1
RM11	CBS20001103.1000.0823-R10-1
V1	CBS20001103.1000.0823-EV1
V2	CBS20001103.1000.0823-EV2
V3	CBS20001103.1000.0823-EV3
V4	CBS20001103.1000.0823-EV4
VM1	CBS20001103.1000.0823-EV1-1
VM4	CBS20001103.1000.0823-EV2-1
VM6	CBS20001103.1000.0823-EV3-1
VM7	CBS20001103.1000.0823-EV1-2
VM2	CBS20001103.1000.0823-EV1-3
VM3	CBS20001103.1000.0823-EV1-4
VM5	CBS20001103.1000.0823-EV1-5
VM8	CBS20001103.1000.0823-EV4-1
Q1	CBS20001103.1000.0823-T1
Q2	CBS20001103.1000.0823-T2
Q3	CBS20001103.1000.0823-T3
Q4	CBS20001103.1000.0823-T4
Q5	CBS20001103.1000.0823-T5
Q6	CBS20001103.1000.0823-T6
Q7	CBS20001103.1000.0823-T7
