CE15	CTS20001213.1300.0281-CE1
CE16	CTS20001213.1300.0281-CE2
CE17	CTS20001213.1300.0281-CE3
CE19	CTS20001213.1300.0281-CE4
CE20	CTS20001213.1300.0281-CE5
CE22	CTS20001213.1300.0281-CE6
CE21	CTS20001213.1300.0281-CE7
CE23	CTS20001213.1300.0281-CE8
CE24	CTS20001213.1300.0281-CE9
CE25	CTS20001213.1300.0281-CE10
CE26	CTS20001213.1300.0281-CE11
CE18	CTS20001213.1300.0281-CE12
CE27	CTS20001213.1300.0281-CE13
CE28	CTS20001213.1300.0281-CE14
CE1	CTS20001213.1300.0281-CE15
CE9	CTS20001213.1300.0281-CE16
CE2	CTS20001213.1300.0281-CE17
CE3	CTS20001213.1300.0281-CE18
CE10	CTS20001213.1300.0281-CE19
CE29	CTS20001213.1300.0281-CE20
CE4	CTS20001213.1300.0281-CE21
CE8	CTS20001213.1300.0281-CE22
CE11	CTS20001213.1300.0281-CE23
CE13	CTS20001213.1300.0281-CE24
CE12	CTS20001213.1300.0281-CE25
CE14	CTS20001213.1300.0281-CE26
E13	CTS20001213.1300.0281-E1
E14	CTS20001213.1300.0281-E2
E16	CTS20001213.1300.0281-E3
E17	CTS20001213.1300.0281-E4
E19	CTS20001213.1300.0281-E5
E20	CTS20001213.1300.0281-E6
E22	CTS20001213.1300.0281-E7
E23	CTS20001213.1300.0281-E8
E24	CTS20001213.1300.0281-E9
E25	CTS20001213.1300.0281-E10
E26	CTS20001213.1300.0281-E11
E27	CTS20001213.1300.0281-E12
E28	CTS20001213.1300.0281-E13
E1	CTS20001213.1300.0281-E14
E31	CTS20001213.1300.0281-E15
E34	CTS20001213.1300.0281-E16
E35	CTS20001213.1300.0281-E17
E38	CTS20001213.1300.0281-E18
E39	CTS20001213.1300.0281-E19
E40	CTS20001213.1300.0281-E20
E2	CTS20001213.1300.0281-E21
E41	CTS20001213.1300.0281-E22
E3	CTS20001213.1300.0281-E23
E7	CTS20001213.1300.0281-E24
E9	CTS20001213.1300.0281-E25
E10	CTS20001213.1300.0281-E26
E11	CTS20001213.1300.0281-E27
E12	CTS20001213.1300.0281-E28
EM2	CTS20001213.1300.0281-E14-1
EM20	CTS20001213.1300.0281-E21-2
EM23	CTS20001213.1300.0281-E25-3
EM21	CTS20001213.1300.0281-E1-4
EM22	CTS20001213.1300.0281-E2-5
EM24	CTS20001213.1300.0281-E21-6
EM25	CTS20001213.1300.0281-E25-7
EM26	CTS20001213.1300.0281-E3-8
EM28	CTS20001213.1300.0281-E4-9
EM29	CTS20001213.1300.0281-E26-10
EM30	CTS20001213.1300.0281-E27-11
EM33	CTS20001213.1300.0281-E5-12
EM34	CTS20001213.1300.0281-E6-13
EM35	CTS20001213.1300.0281-E7-14
EM36	CTS20001213.1300.0281-E4-15
EM37	CTS20001213.1300.0281-E8-16
