CE11	CTV20001114.1330.0505-CE1
CE12	CTV20001114.1330.0505-CE2
CE13	CTV20001114.1330.0505-CE3
CE14	CTV20001114.1330.0505-CE4
CE15	CTV20001114.1330.0505-CE5
CE16	CTV20001114.1330.0505-CE6
CE17	CTV20001114.1330.0505-CE7
CE18	CTV20001114.1330.0505-CE8
CE19	CTV20001114.1330.0505-CE9
CE20	CTV20001114.1330.0505-CE10
CE21	CTV20001114.1330.0505-CE11
CE22	CTV20001114.1330.0505-CE12
CE23	CTV20001114.1330.0505-CE13
CE24	CTV20001114.1330.0505-CE14
CE26	CTV20001114.1330.0505-CE15
CE25	CTV20001114.1330.0505-CE16
CE28	CTV20001114.1330.0505-CE17
CE29	CTV20001114.1330.0505-CE18
CE9	CTV20001114.1330.0505-CE19
CE2	CTV20001114.1330.0505-CE20
CE10	CTV20001114.1330.0505-CE21
CE27	CTV20001114.1330.0505-CE22
CE30	CTV20001114.1330.0505-CE23
CE1	CTV20001114.1330.0505-CE24
CE4	CTV20001114.1330.0505-CE25
CE3	CTV20001114.1330.0505-CE26
CE5	CTV20001114.1330.0505-CE27
CE6	CTV20001114.1330.0505-CE28
CE8	CTV20001114.1330.0505-CE29
E10	CTV20001114.1330.0505-E1
E11	CTV20001114.1330.0505-E2
E12	CTV20001114.1330.0505-E3
E13	CTV20001114.1330.0505-E4
E14	CTV20001114.1330.0505-E5
E15	CTV20001114.1330.0505-E6
E16	CTV20001114.1330.0505-E7
E17	CTV20001114.1330.0505-E8
E18	CTV20001114.1330.0505-E9
E29	CTV20001114.1330.0505-E10
E19	CTV20001114.1330.0505-E11
E20	CTV20001114.1330.0505-E12
E21	CTV20001114.1330.0505-E13
E23	CTV20001114.1330.0505-E14
E24	CTV20001114.1330.0505-E15
E25	CTV20001114.1330.0505-E16
E26	CTV20001114.1330.0505-E17
E1	CTV20001114.1330.0505-E18
E27	CTV20001114.1330.0505-E19
E28	CTV20001114.1330.0505-E20
E30	CTV20001114.1330.0505-E21
E31	CTV20001114.1330.0505-E22
E33	CTV20001114.1330.0505-E23
E2	CTV20001114.1330.0505-E24
E3	CTV20001114.1330.0505-E25
E4	CTV20001114.1330.0505-E26
E5	CTV20001114.1330.0505-E27
E6	CTV20001114.1330.0505-E28
E7	CTV20001114.1330.0505-E29
E32	CTV20001114.1330.0505-E30
E9	CTV20001114.1330.0505-E31
EM1	CTV20001114.1330.0505-E18-1
EM22	CTV20001114.1330.0505-E18-2
EM23	CTV20001114.1330.0505-E28-3
EM24	CTV20001114.1330.0505-E18-4
EM25	CTV20001114.1330.0505-E28-5
EM26	CTV20001114.1330.0505-E28-6
EM29	CTV20001114.1330.0505-E18-7
EM31	CTV20001114.1330.0505-E28-8
EM30	CTV20001114.1330.0505-E1-9
EM32	CTV20001114.1330.0505-E2-10
EM33	CTV20001114.1330.0505-E1-11
EM34	CTV20001114.1330.0505-E3-12
EM35	CTV20001114.1330.0505-E4-13
EM36	CTV20001114.1330.0505-E5-14
EM37	CTV20001114.1330.0505-E6-15
EM38	CTV20001114.1330.0505-E7-16
EM39	CTV20001114.1330.0505-E8-17
EM40	CTV20001114.1330.0505-E9-18
EM41	CTV20001114.1330.0505-E18-19
EM42	CTV20001114.1330.0505-E28-20
EM43	CTV20001114.1330.0505-E11-21
EM71	CTV20001114.1330.0505-E30-22
EM44	CTV20001114.1330.0505-E2-23
EM45	CTV20001114.1330.0505-E18-24
EM46	CTV20001114.1330.0505-E12-25
EM47	CTV20001114.1330.0505-E2-26
