CE11	CTV20001207.1330.0642-CE1
CE14	CTV20001207.1330.0642-CE2
CE15	CTV20001207.1330.0642-CE3
CE13	CTV20001207.1330.0642-CE4
CE16	CTV20001207.1330.0642-CE5
CE17	CTV20001207.1330.0642-CE6
CE18	CTV20001207.1330.0642-CE7
CE19	CTV20001207.1330.0642-CE8
CE20	CTV20001207.1330.0642-CE9
CE6	CTV20001207.1330.0642-CE10
CE21	CTV20001207.1330.0642-CE11
CE23	CTV20001207.1330.0642-CE12
CE24	CTV20001207.1330.0642-CE13
CE26	CTV20001207.1330.0642-CE14
CE27	CTV20001207.1330.0642-CE15
CE28	CTV20001207.1330.0642-CE16
CE29	CTV20001207.1330.0642-CE17
CE30	CTV20001207.1330.0642-CE18
CE3	CTV20001207.1330.0642-CE19
CE31	CTV20001207.1330.0642-CE20
CE32	CTV20001207.1330.0642-CE21
CE33	CTV20001207.1330.0642-CE22
CE25	CTV20001207.1330.0642-CE23
CE22	CTV20001207.1330.0642-CE24
CE2	CTV20001207.1330.0642-CE25
CE1	CTV20001207.1330.0642-CE26
CE4	CTV20001207.1330.0642-CE27
CE7	CTV20001207.1330.0642-CE28
CE8	CTV20001207.1330.0642-CE29
CE9	CTV20001207.1330.0642-CE30
CE10	CTV20001207.1330.0642-CE31
CE5	CTV20001207.1330.0642-CE32
CE12	CTV20001207.1330.0642-CE33
E13	CTV20001207.1330.0642-E1
E14	CTV20001207.1330.0642-E2
E15	CTV20001207.1330.0642-E3
E16	CTV20001207.1330.0642-E4
E17	CTV20001207.1330.0642-E5
E18	CTV20001207.1330.0642-E6
E19	CTV20001207.1330.0642-E7
E20	CTV20001207.1330.0642-E8
E21	CTV20001207.1330.0642-E9
E34	CTV20001207.1330.0642-E10
E22	CTV20001207.1330.0642-E11
E23	CTV20001207.1330.0642-E12
E24	CTV20001207.1330.0642-E13
E25	CTV20001207.1330.0642-E14
E1	CTV20001207.1330.0642-E15
E26	CTV20001207.1330.0642-E16
E27	CTV20001207.1330.0642-E17
E28	CTV20001207.1330.0642-E18
E29	CTV20001207.1330.0642-E19
E30	CTV20001207.1330.0642-E20
E31	CTV20001207.1330.0642-E21
E32	CTV20001207.1330.0642-E22
E33	CTV20001207.1330.0642-E23
E38	CTV20001207.1330.0642-E24
E40	CTV20001207.1330.0642-E25
E2	CTV20001207.1330.0642-E26
E3	CTV20001207.1330.0642-E27
E4	CTV20001207.1330.0642-E28
E6	CTV20001207.1330.0642-E29
E7	CTV20001207.1330.0642-E30
E8	CTV20001207.1330.0642-E31
E9	CTV20001207.1330.0642-E32
E11	CTV20001207.1330.0642-E33
E12	CTV20001207.1330.0642-E34
EM1	CTV20001207.1330.0642-E15-1
EM14	CTV20001207.1330.0642-E1-2
EM16	CTV20001207.1330.0642-E2-3
EM18	CTV20001207.1330.0642-E3-4
EM17	CTV20001207.1330.0642-E4-5
EM20	CTV20001207.1330.0642-E1-6
EM19	CTV20001207.1330.0642-E28-7
EM21	CTV20001207.1330.0642-E5-8
EM22	CTV20001207.1330.0642-E6-9
EM23	CTV20001207.1330.0642-E7-10
EM24	CTV20001207.1330.0642-E28-11
EM25	CTV20001207.1330.0642-E4-12
EM26	CTV20001207.1330.0642-E15-13
EM27	CTV20001207.1330.0642-E8-14
EM29	CTV20001207.1330.0642-E9-15
EM30	CTV20001207.1330.0642-E15-16
EM31	CTV20001207.1330.0642-E28-17
EM33	CTV20001207.1330.0642-E5-18
EM35	CTV20001207.1330.0642-E28-19
EM37	CTV20001207.1330.0642-E28-20
EM38	CTV20001207.1330.0642-E28-21
EM39	CTV20001207.1330.0642-E11-22
EM34	CTV20001207.1330.0642-E11-23
EM41	CTV20001207.1330.0642-E15-24
EM40	CTV20001207.1330.0642-E33-25
EM42	CTV20001207.1330.0642-E33-26
EM32	CTV20001207.1330.0642-E33-27
EM44	CTV20001207.1330.0642-E28-28
EM45	CTV20001207.1330.0642-E27-29
EM46	CTV20001207.1330.0642-E1-30
EM47	CTV20001207.1330.0642-E28-31
EM48	CTV20001207.1330.0642-E27-32
EM49	CTV20001207.1330.0642-E33-33
EM50	CTV20001207.1330.0642-E28-34
EM51	CTV20001207.1330.0642-E12-35
EM54	CTV20001207.1330.0642-E12-36
EM52	CTV20001207.1330.0642-E13-37
EM53	CTV20001207.1330.0642-E14-38
