CE10	CNR20001018.1700.0676-CE1
CE12	CNR20001018.1700.0676-CE2
CE14	CNR20001018.1700.0676-CE3
CE15	CNR20001018.1700.0676-CE4
CE13	CNR20001018.1700.0676-CE5
CE16	CNR20001018.1700.0676-CE6
CE11	CNR20001018.1700.0676-CE7
CE17	CNR20001018.1700.0676-CE8
CE1	CNR20001018.1700.0676-CE9
CE2	CNR20001018.1700.0676-CE10
CE3	CNR20001018.1700.0676-CE11
CE4	CNR20001018.1700.0676-CE12
CE5	CNR20001018.1700.0676-CE13
CE6	CNR20001018.1700.0676-CE14
CE8	CNR20001018.1700.0676-CE15
CE9	CNR20001018.1700.0676-CE16
CE7	CNR20001018.1700.0676-CE17
E14	CNR20001018.1700.0676-E1
E16	CNR20001018.1700.0676-E2
E36	CNR20001018.1700.0676-E3
E18	CNR20001018.1700.0676-E4
E21	CNR20001018.1700.0676-E5
E23	CNR20001018.1700.0676-E6
E24	CNR20001018.1700.0676-E7
E25	CNR20001018.1700.0676-E8
E37	CNR20001018.1700.0676-E9
E26	CNR20001018.1700.0676-E10
E27	CNR20001018.1700.0676-E11
E1	CNR20001018.1700.0676-E12
E31	CNR20001018.1700.0676-E13
E35	CNR20001018.1700.0676-E14
E2	CNR20001018.1700.0676-E15
E4	CNR20001018.1700.0676-E16
E5	CNR20001018.1700.0676-E17
E6	CNR20001018.1700.0676-E18
E7	CNR20001018.1700.0676-E19
E8	CNR20001018.1700.0676-E20
E9	CNR20001018.1700.0676-E21
E10	CNR20001018.1700.0676-E22
E11	CNR20001018.1700.0676-E23
E12	CNR20001018.1700.0676-E24
E13	CNR20001018.1700.0676-E25
EM1	CNR20001018.1700.0676-E12-1
EM17	CNR20001018.1700.0676-E24-2
EM19	CNR20001018.1700.0676-E15-3
EM20	CNR20001018.1700.0676-E18-4
EM21	CNR20001018.1700.0676-E1-5
EM51	CNR20001018.1700.0676-E2-6
EM50	CNR20001018.1700.0676-E2-7
EM48	CNR20001018.1700.0676-E3-8
EM24	CNR20001018.1700.0676-E18-9
EM25	CNR20001018.1700.0676-E22-10
EM26	CNR20001018.1700.0676-E15-11
EM27	CNR20001018.1700.0676-E15-12
EM28	CNR20001018.1700.0676-E2-13
EM30	CNR20001018.1700.0676-E15-14
EM31	CNR20001018.1700.0676-E15-15
EM32	CNR20001018.1700.0676-E22-16
EM33	CNR20001018.1700.0676-E2-17
EM34	CNR20001018.1700.0676-E15-18
EM29	CNR20001018.1700.0676-E15-19
EM35	CNR20001018.1700.0676-E22-20
EM37	CNR20001018.1700.0676-E22-21
EM38	CNR20001018.1700.0676-E2-22
EM41	CNR20001018.1700.0676-E2-23
EM39	CNR20001018.1700.0676-E4-24
EM40	CNR20001018.1700.0676-E15-25
EM42	CNR20001018.1700.0676-E24-26
EM43	CNR20001018.1700.0676-E25-27
EM45	CNR20001018.1700.0676-E2-28
EM47	CNR20001018.1700.0676-E15-29
EM65	CNR20001018.1700.0676-E20-30
EM49	CNR20001018.1700.0676-E15-31
EM52	CNR20001018.1700.0676-E21-32
EM53	CNR20001018.1700.0676-E5-33
EM54	CNR20001018.1700.0676-E15-34
EM36	CNR20001018.1700.0676-E24-35
EM22	CNR20001018.1700.0676-E24-36
EM55	CNR20001018.1700.0676-E6-37
EM56	CNR20001018.1700.0676-E7-38
EM57	CNR20001018.1700.0676-E24-39
EM58	CNR20001018.1700.0676-E2-40
EM59	CNR20001018.1700.0676-E15-41
EM23	CNR20001018.1700.0676-E9-42
EM44	CNR20001018.1700.0676-E8-43
EM62	CNR20001018.1700.0676-E15-44
EM63	CNR20001018.1700.0676-E10-45
EM64	CNR20001018.1700.0676-E7-46
EM68	CNR20001018.1700.0676-E21-47
EM66	CNR20001018.1700.0676-E20-48
EM67	CNR20001018.1700.0676-E11-49
EM69	CNR20001018.1700.0676-E15-50
EM70	CNR20001018.1700.0676-E15-51
EM71	CNR20001018.1700.0676-E20-52
EM72	CNR20001018.1700.0676-E19-53
EM73	CNR20001018.1700.0676-E15-54
EM74	CNR20001018.1700.0676-E13-55
EM75	CNR20001018.1700.0676-E19-56
EM46	CNR20001018.1700.0676-E15-57
EM76	CNR20001018.1700.0676-E14-58
EM2	CNR20001018.1700.0676-E15-59
EM60	CNR20001018.1700.0676-E8-60
EM61	CNR20001018.1700.0676-E24-61
EM3	CNR20001018.1700.0676-E16-62
EM5	CNR20001018.1700.0676-E17-63
EM4	CNR20001018.1700.0676-E18-64
EM6	CNR20001018.1700.0676-E19-65
EM8	CNR20001018.1700.0676-E20-66
EM9	CNR20001018.1700.0676-E21-67
EM10	CNR20001018.1700.0676-E15-68
EM7	CNR20001018.1700.0676-E15-69
EM11	CNR20001018.1700.0676-E22-70
EM15	CNR20001018.1700.0676-E22-71
EM12	CNR20001018.1700.0676-E23-72
EM13	CNR20001018.1700.0676-E24-73
EM14	CNR20001018.1700.0676-E25-74
EM16	CNR20001018.1700.0676-E15-75
EM18	CNR20001018.1700.0676-E22-76
R1	CNR20001018.1700.0676-R1
R2	CNR20001018.1700.0676-R2
R6	CNR20001018.1700.0676-R3
R9	CNR20001018.1700.0676-R4
R11	CNR20001018.1700.0676-R5
R3	CNR20001018.1700.0676-R6
R4	CNR20001018.1700.0676-R7
R5	CNR20001018.1700.0676-R8
R7	CNR20001018.1700.0676-R9
R8	CNR20001018.1700.0676-R10
R12	CNR20001018.1700.0676-R11
R13	CNR20001018.1700.0676-R12
R14	CNR20001018.1700.0676-R13
R15	CNR20001018.1700.0676-R14
R19	CNR20001018.1700.0676-R15
R20	CNR20001018.1700.0676-R16
R21	CNR20001018.1700.0676-R17
R22	CNR20001018.1700.0676-R18
R10	CNR20001018.1700.0676-R19
R16	CNR20001018.1700.0676-R20
R17	CNR20001018.1700.0676-R21
R18	CNR20001018.1700.0676-R22
RM1	CNR20001018.1700.0676-R1-1
RM2	CNR20001018.1700.0676-R2-1
RM6	CNR20001018.1700.0676-R3-1
RM9	CNR20001018.1700.0676-R4-1
RM11	CNR20001018.1700.0676-R5-1
RM4	CNR20001018.1700.0676-R6-1
RM3	CNR20001018.1700.0676-R7-1
RM5	CNR20001018.1700.0676-R4-2
RM7	CNR20001018.1700.0676-R9-1
RM8	CNR20001018.1700.0676-R9-2
RM12	CNR20001018.1700.0676-R11-1
RM13	CNR20001018.1700.0676-R7-2
RM14	CNR20001018.1700.0676-R13-1
RM15	CNR20001018.1700.0676-R14-1
RM19	CNR20001018.1700.0676-R9-3
RM20	CNR20001018.1700.0676-R5-2
RM21	CNR20001018.1700.0676-R17-1
RM22	CNR20001018.1700.0676-R18-1
RM10	CNR20001018.1700.0676-R19-1
RM16	CNR20001018.1700.0676-R20-1
RM17	CNR20001018.1700.0676-R21-1
RM18	CNR20001018.1700.0676-R22-1
V1	CNR20001018.1700.0676-EV1
V2	CNR20001018.1700.0676-EV2
VM1	CNR20001018.1700.0676-EV1-1
VM2	CNR20001018.1700.0676-EV2-1
Q1	CNR20001018.1700.0676-T1
Q3	CNR20001018.1700.0676-T2
Q4	CNR20001018.1700.0676-T3
Q5	CNR20001018.1700.0676-T4
Q6	CNR20001018.1700.0676-V1
Q7	CNR20001018.1700.0676-V2
Q2	CNR20001018.1700.0676-T5
QM6	CNR20001018.1700.0676-V1-1
QM7	CNR20001018.1700.0676-V2-1
