CE14	CTS20001107.0900.1029-CE1
CE13	CTS20001107.0900.1029-CE2
CE15	CTS20001107.0900.1029-CE3
CE16	CTS20001107.0900.1029-CE4
CE17	CTS20001107.0900.1029-CE5
CE18	CTS20001107.0900.1029-CE6
CE1	CTS20001107.0900.1029-CE7
CE2	CTS20001107.0900.1029-CE8
CE3	CTS20001107.0900.1029-CE9
CE4	CTS20001107.0900.1029-CE10
CE5	CTS20001107.0900.1029-CE11
CE6	CTS20001107.0900.1029-CE12
CE7	CTS20001107.0900.1029-CE13
CE8	CTS20001107.0900.1029-CE14
CE9	CTS20001107.0900.1029-CE15
CE10	CTS20001107.0900.1029-CE16
CE11	CTS20001107.0900.1029-CE17
CE12	CTS20001107.0900.1029-CE18
E13	CTS20001107.0900.1029-E1
E14	CTS20001107.0900.1029-E2
E15	CTS20001107.0900.1029-E3
E16	CTS20001107.0900.1029-E4
E17	CTS20001107.0900.1029-E5
E18	CTS20001107.0900.1029-E6
E19	CTS20001107.0900.1029-E7
E20	CTS20001107.0900.1029-E8
E21	CTS20001107.0900.1029-E9
E1	CTS20001107.0900.1029-E10
E2	CTS20001107.0900.1029-E11
E3	CTS20001107.0900.1029-E12
E4	CTS20001107.0900.1029-E13
E5	CTS20001107.0900.1029-E14
E6	CTS20001107.0900.1029-E15
E7	CTS20001107.0900.1029-E16
E8	CTS20001107.0900.1029-E17
E9	CTS20001107.0900.1029-E18
E10	CTS20001107.0900.1029-E19
E11	CTS20001107.0900.1029-E20
E12	CTS20001107.0900.1029-E21
EM20	CTS20001107.0900.1029-E1-1
EM17	CTS20001107.0900.1029-E2-2
EM18	CTS20001107.0900.1029-E3-3
EM21	CTS20001107.0900.1029-E4-4
EM24	CTS20001107.0900.1029-E4-5
EM22	CTS20001107.0900.1029-E5-6
EM23	CTS20001107.0900.1029-E10-7
EM25	CTS20001107.0900.1029-E6-8
EM26	CTS20001107.0900.1029-E7-9
EM27	CTS20001107.0900.1029-E20-10
EM28	CTS20001107.0900.1029-E6-11
EM29	CTS20001107.0900.1029-E8-12
EM30	CTS20001107.0900.1029-E1-13
EM31	CTS20001107.0900.1029-E9-14
EM1	CTS20001107.0900.1029-E10-15
EM2	CTS20001107.0900.1029-E11-16
EM3	CTS20001107.0900.1029-E12-17
EM4	CTS20001107.0900.1029-E13-18
EM5	CTS20001107.0900.1029-E11-19
EM6	CTS20001107.0900.1029-E14-20
EM7	CTS20001107.0900.1029-E15-21
EM8	CTS20001107.0900.1029-E10-22
EM9	CTS20001107.0900.1029-E15-23
EM10	CTS20001107.0900.1029-E10-24
EM11	CTS20001107.0900.1029-E16-25
EM12	CTS20001107.0900.1029-E17-26
EM13	CTS20001107.0900.1029-E18-27
EM14	CTS20001107.0900.1029-E19-28
EM15	CTS20001107.0900.1029-E20-29
EM16	CTS20001107.0900.1029-E21-30
EM19	CTS20001107.0900.1029-E1-31
R5	CTS20001107.0900.1029-R1
R6	CTS20001107.0900.1029-R2
R7	CTS20001107.0900.1029-R3
R8	CTS20001107.0900.1029-R4
R12	CTS20001107.0900.1029-R5
R13	CTS20001107.0900.1029-R6
R1	CTS20001107.0900.1029-R7
R2	CTS20001107.0900.1029-R8
R3	CTS20001107.0900.1029-R9
R4	CTS20001107.0900.1029-R10
R9	CTS20001107.0900.1029-R11
R10	CTS20001107.0900.1029-R12
R11	CTS20001107.0900.1029-R13
RM5	CTS20001107.0900.1029-R1-1
RM6	CTS20001107.0900.1029-R1-2
RM7	CTS20001107.0900.1029-R3-1
RM8	CTS20001107.0900.1029-R4-1
RM12	CTS20001107.0900.1029-R5-1
RM13	CTS20001107.0900.1029-R6-1
RM1	CTS20001107.0900.1029-R7-1
RM2	CTS20001107.0900.1029-R8-1
RM3	CTS20001107.0900.1029-R9-1
RM4	CTS20001107.0900.1029-R10-1
RM9	CTS20001107.0900.1029-R11-1
RM10	CTS20001107.0900.1029-R12-1
RM11	CTS20001107.0900.1029-R13-1
V1	CTS20001107.0900.1029-EV1
V2	CTS20001107.0900.1029-EV2
V3	CTS20001107.0900.1029-EV3
V4	CTS20001107.0900.1029-EV4
V5	CTS20001107.0900.1029-EV5
V7	CTS20001107.0900.1029-EV6
V6	CTS20001107.0900.1029-EV7
VM1	CTS20001107.0900.1029-EV1-1
VM2	CTS20001107.0900.1029-EV2-1
VM3	CTS20001107.0900.1029-EV3-1
VM4	CTS20001107.0900.1029-EV4-1
VM5	CTS20001107.0900.1029-EV5-1
VM7	CTS20001107.0900.1029-EV6-1
VM6	CTS20001107.0900.1029-EV7-1
VM9	CTS20001107.0900.1029-EV1-2
Q2	CTS20001107.0900.1029-T1
Q3	CTS20001107.0900.1029-T2
Q4	CTS20001107.0900.1029-T3
Q1	CTS20001107.0900.1029-T4
