CE11	CTV20001024.1330.1118-CE1
CE1	CTV20001024.1330.1118-CE2
CE13	CTV20001024.1330.1118-CE3
CE14	CTV20001024.1330.1118-CE4
CE12	CTV20001024.1330.1118-CE5
CE8	CTV20001024.1330.1118-CE6
CE3	CTV20001024.1330.1118-CE7
CE2	CTV20001024.1330.1118-CE8
CE4	CTV20001024.1330.1118-CE9
CE5	CTV20001024.1330.1118-CE10
CE6	CTV20001024.1330.1118-CE11
CE7	CTV20001024.1330.1118-CE12
CE9	CTV20001024.1330.1118-CE13
E13	CTV20001024.1330.1118-E1
E14	CTV20001024.1330.1118-E2
E16	CTV20001024.1330.1118-E3
E17	CTV20001024.1330.1118-E4
E18	CTV20001024.1330.1118-E5
E19	CTV20001024.1330.1118-E6
E23	CTV20001024.1330.1118-E7
E24	CTV20001024.1330.1118-E8
E3	CTV20001024.1330.1118-E9
E4	CTV20001024.1330.1118-E10
E5	CTV20001024.1330.1118-E11
E6	CTV20001024.1330.1118-E12
E7	CTV20001024.1330.1118-E13
E8	CTV20001024.1330.1118-E14
E25	CTV20001024.1330.1118-E15
E26	CTV20001024.1330.1118-E16
E11	CTV20001024.1330.1118-E17
EM1	CTV20001024.1330.1118-E2-1
EM21	CTV20001024.1330.1118-E11-2
EM22	CTV20001024.1330.1118-E1-3
EM17	CTV20001024.1330.1118-E11-4
EM26	CTV20001024.1330.1118-E11-5
EM27	CTV20001024.1330.1118-E3-6
EM30	CTV20001024.1330.1118-E3-7
EM28	CTV20001024.1330.1118-E4-8
EM29	CTV20001024.1330.1118-E9-9
EM31	CTV20001024.1330.1118-E5-10
EM23	CTV20001024.1330.1118-E6-11
EM16	CTV20001024.1330.1118-E7-12
EM3	CTV20001024.1330.1118-E2-13
EM4	CTV20001024.1330.1118-E8-14
EM6	CTV20001024.1330.1118-E2-15
EM5	CTV20001024.1330.1118-E9-16
EM2	CTV20001024.1330.1118-E10-17
EM7	CTV20001024.1330.1118-E11-18
EM8	CTV20001024.1330.1118-E12-19
EM9	CTV20001024.1330.1118-E9-20
EM10	CTV20001024.1330.1118-E13-21
EM25	CTV20001024.1330.1118-E15-22
EM12	CTV20001024.1330.1118-E14-23
EM14	CTV20001024.1330.1118-E16-24
EM11	CTV20001024.1330.1118-E2-25
EM13	CTV20001024.1330.1118-E2-26
EM15	CTV20001024.1330.1118-E9-27
EM18	CTV20001024.1330.1118-E11-28
EM24	CTV20001024.1330.1118-E2-29
EM19	CTV20001024.1330.1118-E17-30
R3	CTV20001024.1330.1118-R1
R1	CTV20001024.1330.1118-R2
R4	CTV20001024.1330.1118-R3
R2	CTV20001024.1330.1118-R4
R5	CTV20001024.1330.1118-R5
R6	CTV20001024.1330.1118-R6
R7	CTV20001024.1330.1118-R7
RM3	CTV20001024.1330.1118-R3-1
RM1	CTV20001024.1330.1118-R2-1
RM2	CTV20001024.1330.1118-R4-1
RM4	CTV20001024.1330.1118-R5-1
RM6	CTV20001024.1330.1118-R6-1
RM7	CTV20001024.1330.1118-R7-1
RM5	CTV20001024.1330.1118-R1-1
Q1	CTV20001024.1330.1118-T1
Q2	CTV20001024.1330.1118-T2
Q3	CTV20001024.1330.1118-T3
Q5	CTV20001024.1330.1118-T4
Q4	CTV20001024.1330.1118-T5
Q6	CTV20001024.1330.1118-T6
Q7	CTV20001024.1330.1118-T7
