CE9	CTS20001117.1300.0048-CE1
CE10	CTS20001117.1300.0048-CE2
CE11	CTS20001117.1300.0048-CE3
CE18	CTS20001117.1300.0048-CE4
CE19	CTS20001117.1300.0048-CE5
CE13	CTS20001117.1300.0048-CE6
CE15	CTS20001117.1300.0048-CE7
CE14	CTS20001117.1300.0048-CE8
CE16	CTS20001117.1300.0048-CE9
CE17	CTS20001117.1300.0048-CE10
CE2	CTS20001117.1300.0048-CE11
CE21	CTS20001117.1300.0048-CE12
CE20	CTS20001117.1300.0048-CE13
CE1	CTS20001117.1300.0048-CE14
CE3	CTS20001117.1300.0048-CE15
CE12	CTS20001117.1300.0048-CE16
CE4	CTS20001117.1300.0048-CE17
CE5	CTS20001117.1300.0048-CE18
CE6	CTS20001117.1300.0048-CE19
CE7	CTS20001117.1300.0048-CE20
CE8	CTS20001117.1300.0048-CE21
E12	CTS20001117.1300.0048-E1
E13	CTS20001117.1300.0048-E2
E19	CTS20001117.1300.0048-E3
E34	CTS20001117.1300.0048-E4
E18	CTS20001117.1300.0048-E5
E21	CTS20001117.1300.0048-E6
E22	CTS20001117.1300.0048-E7
E23	CTS20001117.1300.0048-E8
E24	CTS20001117.1300.0048-E9
E25	CTS20001117.1300.0048-E10
E26	CTS20001117.1300.0048-E11
E28	CTS20001117.1300.0048-E12
E1	CTS20001117.1300.0048-E13
E29	CTS20001117.1300.0048-E14
E35	CTS20001117.1300.0048-E15
E40	CTS20001117.1300.0048-E16
E41	CTS20001117.1300.0048-E17
E5	CTS20001117.1300.0048-E18
E6	CTS20001117.1300.0048-E19
E7	CTS20001117.1300.0048-E20
E8	CTS20001117.1300.0048-E21
E9	CTS20001117.1300.0048-E22
E10	CTS20001117.1300.0048-E23
E11	CTS20001117.1300.0048-E24
EM2	CTS20001117.1300.0048-E13-1
EM22	CTS20001117.1300.0048-E2-2
EM4	CTS20001117.1300.0048-E15-3
EM28	CTS20001117.1300.0048-E3-4
EM3	CTS20001117.1300.0048-E4-5
EM29	CTS20001117.1300.0048-E20-6
EM24	CTS20001117.1300.0048-E2-7
EM25	CTS20001117.1300.0048-E15-8
EM26	CTS20001117.1300.0048-E15-9
EM52	CTS20001117.1300.0048-E13-10
EM30	CTS20001117.1300.0048-E3-11
EM33	CTS20001117.1300.0048-E20-12
EM34	CTS20001117.1300.0048-E3-13
EM38	CTS20001117.1300.0048-E8-14
EM37	CTS20001117.1300.0048-E9-15
EM35	CTS20001117.1300.0048-E7-16
EM39	CTS20001117.1300.0048-E10-17
EM40	CTS20001117.1300.0048-E10-18
EM41	CTS20001117.1300.0048-E11-19
EM42	CTS20001117.1300.0048-E15-20
EM43	CTS20001117.1300.0048-E15-21
EM44	CTS20001117.1300.0048-E15-22
EM45	CTS20001117.1300.0048-E20-23
EM46	CTS20001117.1300.0048-E20-24
EM1	CTS20001117.1300.0048-E15-25
EM47	CTS20001117.1300.0048-E20-26
EM48	CTS20001117.1300.0048-E20-27
EM49	CTS20001117.1300.0048-E20-28
EM50	CTS20001117.1300.0048-E5-29
EM51	CTS20001117.1300.0048-E13-30
EM54	CTS20001117.1300.0048-E6-31
EM55	CTS20001117.1300.0048-E19-32
EM56	CTS20001117.1300.0048-E5-33
EM57	CTS20001117.1300.0048-E13-34
EM58	CTS20001117.1300.0048-E12-35
EM59	CTS20001117.1300.0048-E14-36
EM60	CTS20001117.1300.0048-E14-37
EM61	CTS20001117.1300.0048-E15-38
EM23	CTS20001117.1300.0048-E21-39
EM13	CTS20001117.1300.0048-E13-40
EM27	CTS20001117.1300.0048-E13-41
EM32	CTS20001117.1300.0048-E13-42
EM5	CTS20001117.1300.0048-E16-43
EM53	CTS20001117.1300.0048-E5-44
EM36	CTS20001117.1300.0048-E7-45
EM31	CTS20001117.1300.0048-E17-46
EM6	CTS20001117.1300.0048-E15-47
EM7	CTS20001117.1300.0048-E18-48
EM8	CTS20001117.1300.0048-E15-49
EM9	CTS20001117.1300.0048-E19-50
EM10	CTS20001117.1300.0048-E15-51
EM11	CTS20001117.1300.0048-E20-52
EM12	CTS20001117.1300.0048-E20-53
EM14	CTS20001117.1300.0048-E21-54
EM16	CTS20001117.1300.0048-E21-55
EM15	CTS20001117.1300.0048-E22-56
EM17	CTS20001117.1300.0048-E15-57
EM18	CTS20001117.1300.0048-E23-58
EM19	CTS20001117.1300.0048-E24-59
EM20	CTS20001117.1300.0048-E15-60
EM21	CTS20001117.1300.0048-E1-61
R1	CTS20001117.1300.0048-R1
R3	CTS20001117.1300.0048-R2
R2	CTS20001117.1300.0048-R3
R7	CTS20001117.1300.0048-R4
R8	CTS20001117.1300.0048-R5
R9	CTS20001117.1300.0048-R6
R4	CTS20001117.1300.0048-R7
R6	CTS20001117.1300.0048-R8
R5	CTS20001117.1300.0048-R9
RM3	CTS20001117.1300.0048-R2-1
RM2	CTS20001117.1300.0048-R3-1
RM7	CTS20001117.1300.0048-R4-1
RM8	CTS20001117.1300.0048-R4-2
RM9	CTS20001117.1300.0048-R4-3
RM4	CTS20001117.1300.0048-R7-1
RM6	CTS20001117.1300.0048-R8-1
RM5	CTS20001117.1300.0048-R9-1
RM1	CTS20001117.1300.0048-R1-1
Q1	CTS20001117.1300.0048-T1
Q3	CTS20001117.1300.0048-T2
Q4	CTS20001117.1300.0048-T3
Q2	CTS20001117.1300.0048-T4
Q5	CTS20001117.1300.0048-T5
