CE13	CTS20001004.1300.0461-CE1
CE14	CTS20001004.1300.0461-CE2
CE15	CTS20001004.1300.0461-CE3
CE16	CTS20001004.1300.0461-CE4
CE17	CTS20001004.1300.0461-CE5
CE5	CTS20001004.1300.0461-CE6
CE1	CTS20001004.1300.0461-CE7
CE2	CTS20001004.1300.0461-CE8
CE3	CTS20001004.1300.0461-CE9
CE4	CTS20001004.1300.0461-CE10
CE6	CTS20001004.1300.0461-CE11
CE7	CTS20001004.1300.0461-CE12
CE8	CTS20001004.1300.0461-CE13
CE9	CTS20001004.1300.0461-CE14
CE10	CTS20001004.1300.0461-CE15
CE11	CTS20001004.1300.0461-CE16
CE12	CTS20001004.1300.0461-CE17
E13	CTS20001004.1300.0461-E1
E14	CTS20001004.1300.0461-E2
E15	CTS20001004.1300.0461-E3
E17	CTS20001004.1300.0461-E4
E18	CTS20001004.1300.0461-E5
E19	CTS20001004.1300.0461-E6
E1	CTS20001004.1300.0461-E7
E20	CTS20001004.1300.0461-E8
E2	CTS20001004.1300.0461-E9
E3	CTS20001004.1300.0461-E10
E4	CTS20001004.1300.0461-E11
E5	CTS20001004.1300.0461-E12
E6	CTS20001004.1300.0461-E13
E7	CTS20001004.1300.0461-E14
E8	CTS20001004.1300.0461-E15
E9	CTS20001004.1300.0461-E16
E10	CTS20001004.1300.0461-E17
E11	CTS20001004.1300.0461-E18
E12	CTS20001004.1300.0461-E19
EM1	CTS20001004.1300.0461-E7-1
EM19	CTS20001004.1300.0461-E1-2
EM20	CTS20001004.1300.0461-E17-3
EM21	CTS20001004.1300.0461-E2-4
EM22	CTS20001004.1300.0461-E12-5
EM23	CTS20001004.1300.0461-E9-6
EM24	CTS20001004.1300.0461-E9-7
EM25	CTS20001004.1300.0461-E3-8
EM26	CTS20001004.1300.0461-E13-9
EM28	CTS20001004.1300.0461-E4-10
EM29	CTS20001004.1300.0461-E1-11
EM30	CTS20001004.1300.0461-E9-12
EM31	CTS20001004.1300.0461-E5-13
EM32	CTS20001004.1300.0461-E6-14
EM27	CTS20001004.1300.0461-E9-15
EM2	CTS20001004.1300.0461-E9-16
EM3	CTS20001004.1300.0461-E10-17
EM4	CTS20001004.1300.0461-E11-18
EM5	CTS20001004.1300.0461-E8-19
EM6	CTS20001004.1300.0461-E12-20
EM7	CTS20001004.1300.0461-E13-21
EM8	CTS20001004.1300.0461-E14-22
EM9	CTS20001004.1300.0461-E7-23
EM10	CTS20001004.1300.0461-E9-24
EM11	CTS20001004.1300.0461-E15-25
EM12	CTS20001004.1300.0461-E10-26
EM13	CTS20001004.1300.0461-E16-27
EM14	CTS20001004.1300.0461-E17-28
EM15	CTS20001004.1300.0461-E12-29
EM16	CTS20001004.1300.0461-E18-30
EM17	CTS20001004.1300.0461-E9-31
EM18	CTS20001004.1300.0461-E19-32
R2	CTS20001004.1300.0461-R1
R1	CTS20001004.1300.0461-R2
R3	CTS20001004.1300.0461-R3
R4	CTS20001004.1300.0461-R4
R5	CTS20001004.1300.0461-R5
R6	CTS20001004.1300.0461-R6
R7	CTS20001004.1300.0461-R7
R8	CTS20001004.1300.0461-R8
RM2	CTS20001004.1300.0461-R1-1
RM1	CTS20001004.1300.0461-R2-1
RM3	CTS20001004.1300.0461-R3-1
RM4	CTS20001004.1300.0461-R4-1
RM5	CTS20001004.1300.0461-R1-2
RM6	CTS20001004.1300.0461-R6-1
RM7	CTS20001004.1300.0461-R7-1
RM8	CTS20001004.1300.0461-R8-1
V1	CTS20001004.1300.0461-EV1
V2	CTS20001004.1300.0461-EV2
V3	CTS20001004.1300.0461-EV3
V4	CTS20001004.1300.0461-EV4
V5	CTS20001004.1300.0461-EV5
V6	CTS20001004.1300.0461-EV6
V7	CTS20001004.1300.0461-EV7
VM1	CTS20001004.1300.0461-EV1-1
VM2	CTS20001004.1300.0461-EV2-1
VM3	CTS20001004.1300.0461-EV1-2
VM4	CTS20001004.1300.0461-EV3-1
VM5	CTS20001004.1300.0461-EV4-1
VM6	CTS20001004.1300.0461-EV2-2
VM7	CTS20001004.1300.0461-EV5-1
VM8	CTS20001004.1300.0461-EV2-3
VM9	CTS20001004.1300.0461-EV1-3
VM10	CTS20001004.1300.0461-EV6-1
VM11	CTS20001004.1300.0461-EV7-1
Q1	CTS20001004.1300.0461-T1
Q2	CTS20001004.1300.0461-T2
Q3	CTS20001004.1300.0461-T3
Q4	CTS20001004.1300.0461-T4
Q5	CTS20001004.1300.0461-T5
