CE15	CBS20001117.1000.0341-CE1
CE16	CBS20001117.1000.0341-CE2
CE17	CBS20001117.1000.0341-CE3
CE18	CBS20001117.1000.0341-CE4
CE20	CBS20001117.1000.0341-CE5
CE21	CBS20001117.1000.0341-CE6
CE22	CBS20001117.1000.0341-CE7
CE24	CBS20001117.1000.0341-CE8
CE26	CBS20001117.1000.0341-CE9
CE27	CBS20001117.1000.0341-CE10
CE28	CBS20001117.1000.0341-CE11
CE30	CBS20001117.1000.0341-CE12
CE31	CBS20001117.1000.0341-CE13
CE33	CBS20001117.1000.0341-CE14
CE34	CBS20001117.1000.0341-CE15
CE35	CBS20001117.1000.0341-CE16
CE36	CBS20001117.1000.0341-CE17
CE37	CBS20001117.1000.0341-CE18
CE40	CBS20001117.1000.0341-CE19
CE39	CBS20001117.1000.0341-CE20
CE42	CBS20001117.1000.0341-CE21
CE43	CBS20001117.1000.0341-CE22
CE46	CBS20001117.1000.0341-CE23
CE45	CBS20001117.1000.0341-CE24
CE48	CBS20001117.1000.0341-CE25
CE47	CBS20001117.1000.0341-CE26
CE49	CBS20001117.1000.0341-CE27
CE51	CBS20001117.1000.0341-CE28
CE52	CBS20001117.1000.0341-CE29
CE53	CBS20001117.1000.0341-CE30
CE8	CBS20001117.1000.0341-CE31
CE12	CBS20001117.1000.0341-CE32
CE19	CBS20001117.1000.0341-CE33
CE23	CBS20001117.1000.0341-CE34
CE25	CBS20001117.1000.0341-CE35
CE29	CBS20001117.1000.0341-CE36
CE32	CBS20001117.1000.0341-CE37
CE38	CBS20001117.1000.0341-CE38
CE1	CBS20001117.1000.0341-CE39
CE41	CBS20001117.1000.0341-CE40
CE44	CBS20001117.1000.0341-CE41
CE50	CBS20001117.1000.0341-CE42
CE5	CBS20001117.1000.0341-CE43
CE6	CBS20001117.1000.0341-CE44
CE3	CBS20001117.1000.0341-CE45
CE4	CBS20001117.1000.0341-CE46
CE7	CBS20001117.1000.0341-CE47
CE9	CBS20001117.1000.0341-CE48
CE10	CBS20001117.1000.0341-CE49
CE11	CBS20001117.1000.0341-CE50
CE13	CBS20001117.1000.0341-CE51
CE14	CBS20001117.1000.0341-CE52
E14	CBS20001117.1000.0341-E1
E15	CBS20001117.1000.0341-E2
E16	CBS20001117.1000.0341-E3
E17	CBS20001117.1000.0341-E4
E18	CBS20001117.1000.0341-E5
E19	CBS20001117.1000.0341-E6
E20	CBS20001117.1000.0341-E7
E21	CBS20001117.1000.0341-E8
E22	CBS20001117.1000.0341-E9
E23	CBS20001117.1000.0341-E10
E24	CBS20001117.1000.0341-E11
E25	CBS20001117.1000.0341-E12
E26	CBS20001117.1000.0341-E13
E27	CBS20001117.1000.0341-E14
E28	CBS20001117.1000.0341-E15
E29	CBS20001117.1000.0341-E16
E30	CBS20001117.1000.0341-E17
E31	CBS20001117.1000.0341-E18
E32	CBS20001117.1000.0341-E19
E33	CBS20001117.1000.0341-E20
E34	CBS20001117.1000.0341-E21
E35	CBS20001117.1000.0341-E22
E36	CBS20001117.1000.0341-E23
